# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 0 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:06:43 host = bp1-compute049
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
5301,OK,1,980929,2,10,15,0 11 10 4 -24,0.453
# S 5351
5351,OK,1,363901,2,10,15,0 9 2 5 -16,0.373
# S 5401
5401,OK,1,612232,2,10,16,27 -4 20 -11 -24,68.223
# S 5451
5451,OK,1,1315537,2,11,16,18 -26 18 33 -9,202.343
# S 5501
5501,OK,1,984513,2,10,16,7 35 -26 -2 22,60.461
# S 5551
5551,OK,1,1052448,2,11,16,24 15 14 32 13,142.307
# S 5601
5601,OK,1,527881,2,10,15,16 -16 4 -1 14,0.538
# S 5651
5651,OK,1,507760,2,10,16,48 -63 32 -10 2,259.988
# S 5701
5701,OK,1,743620,2,10,16,32 2 -39 13 -21,92.056
# S 5751
5751,OK,1,283096,2,10,16,48 7 -16 -29 -13,101.473
# S 5801
5801,OK,1,608700,2,10,16,27 1 2 19 31,29.38
# S 5851
5851,OK,1,674212,2,10,16,38 -30 -11 29 -30,24.72
# S 5901
5901,OK,1,828732,2,10,15,5 13 1 -18 6,6.353
# S 5951
5951,OK,1,552200,2,10,16,47 15 26 -31 30,39.756
# S 6001
6001,OK,1,780612,2,10,16,73 -2 -11 -13 8,184.718
# S 6051
6051,OK,1,899436,2,10,15,33 7 6 -6 4,7.014
# S 6101
6101,OK,1,858617,2,10,16,42 -41 -27 -23 21,80.755
# S 6151
6151,OK,1,1581517,2,11,15,24 -11 -3 -1 -13,3.504
# S 6201
6201,OK,1,513460,2,10,15,9 1 21 -2 10,1.766
# S 6251
6251,OK,1,705536,2,10,16,15 24 53 -9 -22,34.386
# S 6301
6301,OK,1,940069,2,10,16,30 -23 42 26 20,77.467
# S 6351
6351,OK,1,1164677,2,11,17,34 -11 -10 -60 95,294.332
# S 6401
6401,OK,1,842785,2,10,16,28 10 -6 -16 -35,18.808
# S 6451
6451,OK,1,656657,2,10,17,15 37 -15 -38 -68,332.403
# S 6501
6501,OK,1,1014636,2,10,17,17 8 2 -15 -91,313.413
# S 6551
6551,OK,1,841148,2,10,16,51 26 29 10 15,131.313
# S 6601
6601,OK,1,650916,2,10,16,46 45 -51 -5 4,186.266
# S 6651
6651,OK,1,1244273,2,11,16,18 -6 6 -11 -43,14.278
# S 6701
6701,OK,1,656713,2,10,16,8 26 16 1 30,10.383
# S 6751
6751,OK,1,571836,2,10,15,16 30 -7 3 -2,8.014
# S 6801
6801,OK,1,1043381,2,10,16,56 -7 -23 2 16,62.803
# S 6851
6851,OK,1,577049,2,10,16,65 -5 -21 -28 -18,102.777
# S 6901
6901,OK,1,920912,2,10,16,3 -31 -11 -24 -17,108.831
# S 6951
6951,OK,1,789164,2,10,16,55 -38 -29 2 20,84.888
# S 7001
7001,OK,1,647929,2,10,16,61 0 -7 -8 23,50.495
# S 7051
7051,OK,1,542964,2,10,16,2 -16 32 -19 -19,43.088
# S 7101
7101,OK,1,715652,2,10,17,22 37 -58 -62 53,722.923
# S 7151
7151,OK,1,256921,2,9,16,43 41 -38 0 -4,197.094
# S 7201
7201,OK,1,964425,2,10,16,9 32 45 -2 38,18.75
# S 7251
7251,OK,1,1026329,2,10,16,18 -28 -5 19 -20,116.282
# S 7301
7301,OK,1,860281,2,10,16,37 41 0 -11 23,74.477
# S 7351
7351,OK,1,1129740,2,11,15,24 8 16 9 0,10.658
# S 7401
7401,OK,1,1261732,2,11,17,27 85 -33 43 69,987.018
# S 7451
7451,OK,1,707433,2,10,16,25 5 -36 -27 7,190.793
# S 7501
7501,OK,1,702212,2,10,16,7 38 19 -25 -18,64.159
# S 7551
7551,OK,1,685985,2,10,15,1 14 -5 17 -5,3.753
# S 7601
7601,OK,1,1059272,2,11,16,25 31 -9 -25 -29,34.121
# S 7651
7651,OK,1,329412,2,10,16,61 22 -25 19 12,54.689
# S 7701
7701,OK,1,557892,2,10,15,1 -5 -14 -5 16,0.434
# S 7751
7751,OK,1,456737,2,10,14,6 -4 3 6 6,0.051
# S 7801
7801,OK,1,1241481,2,11,15,10 11 26 -18 7,5.79
# S 7851
7851,OK,1,1047201,2,10,16,30 -16 14 -7 -34,11.781
# S 7901
7901,OK,1,999129,2,10,16,28 -36 5 20 0,289.341
# S 7951
7951,OK,1,936221,2,10,15,5 21 13 -15 9,3.471
# S 8001
8001,OK,1,984128,2,10,14,5 -5 10 -8 0,0.378
# S 8051
8051,OK,1,1354896,2,11,16,0 4 -1 46 -25,86.016
# S 8101
8101,OK,1,1109021,2,11,16,19 23 -24 21 -35,13.642
# S 8151
8151,OK,1,661113,2,10,16,87 -10 -20 3 19,86.194
# S 8201
8201,OK,1,1228204,2,11,14,6 7 -1 8 -1,0.404
# S 8251
8251,OK,1,812377,2,10,16,13 1 -9 -26 -38,13.822
# S 8301
8301,OK,1,653049,2,10,16,22 -32 19 -31 24,31.622
# S 8351
8351,OK,1,403600,2,10,16,60 38 -13 20 -13,39.376
# S 8401
8401,OK,1,917861,2,10,16,8 52 -34 7 -19,96.653
# S 8451
8451,OK,1,568389,2,10,16,57 -21 23 24 -16,102.829
# S 8501
8501,OK,1,619796,2,10,16,38 -59 -12 8 10,127.938
# S 8551
8551,OK,1,1106809,2,11,16,4 21 -21 36 27,15.5
# S 8601
8601,OK,1,730396,2,10,16,31 -37 43 -31 -14,139.336
# S 8651
8651,OK,1,940985,2,10,16,5 -3 -7 4 48,10.469
# S 8701
8701,OK,1,807469,2,10,16,1 -68 3 -7 3,237.339
# S 8751
8751,OK,1,924928,2,10,16,52 32 -18 -39 30,26.65
# S 8801
8801,OK,1,1380604,2,11,16,29 58 1 -6 4,254.815
# S 8851
8851,OK,1,681349,2,10,16,51 3 23 10 27,24.842
# S 8901
8901,OK,1,1145872,2,11,15,9 -2 23 2 18,1.029
# S 8951
8951,OK,1,259337,2,9,14,24 3 -6 4 -1,0.28
# S 9001
9001,OK,1,232628,2,9,17,10 105 15 -21 29,301.733
# S 9051
9051,OK,1,459201,2,10,17,66 54 -8 -5 36,322.935
# S 9101
9101,OK,1,768704,2,10,14,4 0 0 9 -4,0.248
# S 9151
9151,OK,1,980760,2,10,15,11 -24 2 22 8,4.653
# S 9201
9201,OK,1,1337524,2,11,14,15 -1 5 -12 -7,0.112
# S 9251
9251,OK,1,687400,2,10,16,50 32 -16 11 -18,82.849
# S 9301
9301,OK,1,1306085,2,11,16,41 -36 17 22 29,41.131
# S 9351
9351,OK,1,956668,2,10,16,41 -36 -59 7 -17,90.168
# S 9401
9401,OK,1,484905,2,10,16,60 14 -27 27 -20,74.229
# S 9451
9451,OK,1,1374937,2,11,15,32 -1 -20 -14 -1,9.931
# S 9501
9501,OK,1,1142261,2,11,16,52 -23 31 30 6,238.332
# S 9551
9551,OK,1,1000833,2,10,17,-28 -7 24 -47 -66,309.034
# S 9601
9601,OK,1,1415265,2,11,16,24 35 37 3 -20,92.281
# S 9651
9651,OK,1,582368,2,10,17,22 6 -9 3 37,281.621
# S 9701
9701,OK,1,969820,2,10,16,37 16 -16 -42 -20,78.52
# S 9751
9751,OK,1,720185,2,10,16,10 -63 -3 -3 10,166.882
# S 9801
9801,OK,1,1286153,2,11,15,23 1 23 -5 11,3.351
# S 9851
9851,OK,1,1173208,2,11,16,41 6 12 32 -30,59.046
# S 9901
9901,OK,1,421741,2,10,16,76 -50 -1 0 -14,117.602
# S 9951
9951,OK,1,1527357,2,11,16,20 -20 -8 -23 -31,50.673
