# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 19 of = 50
# kmax_cap = 33
# generated = 2026-08-27 14:17:57 host = bp1-compute082
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
2670,OK,1,867553,2,10,16,2 15 -1 -28 -33,25.15
# S 2720
2720,OK,1,1152380,2,11,15,2 -6 31 7 11,2.259
# S 2770
2770,OK,1,1179640,2,11,16,23 61 -28 2 14,137.371
# S 2820
2820,OK,1,729485,2,10,16,24 -36 -11 -7 -24,43.119
# S 2870
2870,OK,1,1220489,2,11,16,22 -29 17 15 -40,15.386
# S 2920
2920,OK,1,725328,2,10,16,19 -45 25 26 -19,27.153
# S 2970
2970,OK,1,771856,2,10,16,16 28 -45 -9 -30,25.644
# S 3020
3020,OK,1,729436,2,10,16,48 3 -21 39 8,124.329
# S 3070
3070,OK,1,1202157,2,11,16,19 5 57 29 1,277.325
# S 3120
3120,OK,1,1032373,2,10,16,64 -1 -46 13 3,244.766
# S 3170
3170,OK,1,564720,2,10,16,12 23 7 -13 -28,23.361
# S 3220
3220,OK,1,1164788,2,11,15,12 -12 -18 -9 -8,4.948
# S 3270
3270,OK,1,504173,2,10,17,13 5 58 25 -64,366.083
# S 3320
3320,OK,1,1041920,2,10,15,4 22 19 15 20,0.544
# S 3370
3370,OK,1,695841,2,10,15,11 -5 -11 -18 7,4.157
# S 3420
3420,OK,1,777852,2,10,16,31 -49 18 -8 9,161.014
# S 3470
3470,OK,1,860249,2,10,16,41 -6 -1 -23 -24,21.515
# S 3520
3520,OK,1,1149281,2,11,17,35 37 -29 -9 -70,465.684
# S 3570
3570,OK,1,960169,2,10,15,12 -19 15 2 -12,2.141
# S 3620
3620,OK,1,988433,2,10,16,5 52 38 3 15,96.824
# S 3670
3670,OK,1,805157,2,10,15,24 4 -8 -13 0,9.486
# S 3720
3720,OK,1,1255421,2,11,16,33 7 -6 34 7,209.651
# S 3770
3770,OK,1,777381,2,10,17,37 -57 60 37 -60,891.121
# S 3820
3820,OK,1,375784,2,10,16,14 32 18 5 40,9.647
# S 3870
3870,OK,1,728520,2,10,16,29 45 16 2 -20,61.429
# S 3920
3920,OK,1,1357412,2,11,16,3 -24 1 -12 41,18.601
# S 3970
3970,OK,1,693916,2,10,16,25 -70 44 -3 17,70.701
# S 4020
4020,OK,1,1126660,2,11,16,17 14 1 1 35,24.687
# S 4070
4070,OK,1,66628,2,9,16,180 5 18 -23 -12,61.609
# S 4120
4120,OK,1,294284,2,10,16,7 5 -18 -16 -14,15.88
# S 4170
4170,OK,1,711260,2,10,16,11 15 41 36 17,43.253
# S 4220
4220,OK,1,1211281,2,11,15,1 -21 27 6 -6,5.624
# S 4270
4270,OK,1,1321624,2,11,16,2 4 -12 1 -42,11.012
# S 4320
4320,OK,1,1225065,2,11,17,44 -32 -6 19 -89,380.022
# S 4370
4370,OK,1,729705,2,10,16,61 -6 -45 -8 -12,160.233
# S 4420
4420,OK,1,228652,2,9,16,32 9 16 24 22,56.856
# S 4470
4470,OK,1,757709,2,10,16,15 -13 -30 -36 -25,37.254
# S 4520
4520,OK,1,740816,2,10,15,26 14 -4 -13 -4,6.705
# S 4570
4570,OK,1,402957,2,10,16,32 -37 -1 15 15,38.491
# S 4620
4620,OK,1,153397,2,9,16,97 -5 -28 29 -21,39.585
# S 4670
4670,OK,1,254505,2,9,16,58 -45 38 -26 14,75.371
# S 4720
4720,OK,1,1494713,2,11,16,2 -43 13 -15 10,208.734
# S 4770
4770,OK,1,602625,2,10,16,47 8 -49 16 -13,38.33
# S 4820
4820,OK,1,604704,2,10,16,3 11 30 18 -25,45.647
# S 4870
4870,OK,1,929204,2,10,16,7 12 2 -17 35,22.447
# S 4920
4920,OK,1,643860,2,10,16,9 22 -24 -33 12,112.072
# S 4970
4970,OK,1,512053,2,10,16,24 58 -5 -16 -11,86.695
# S 5020
5020,OK,1,615656,2,10,15,20 17 -20 -10 0,9.22
# S 5070
5070,OK,1,656893,2,10,17,23 63 -26 44 57,313.669
# S 5120
5120,OK,1,1000789,2,10,17,30 -5 28 30 79,280.972
# S 5170
5170,OK,1,993697,2,10,16,19 10 -20 22 -19,77.854
# S 5220
5220,OK,1,1083844,2,11,16,2 45 -2 22 18,93.882
# S 5270
5270,OK,1,655876,2,10,16,49 -7 -7 -22 19,48.108
# S 5320
5320,OK,1,1062488,2,11,16,3 -21 12 -10 36,30.126
# S 5370
5370,OK,1,542224,2,10,16,26 -10 -24 1 -25,34.564
# S 5420
5420,OK,1,867460,2,10,16,51 -3 -10 32 -9,192.416
# S 5470
5470,OK,1,667768,2,10,16,28 13 -18 -14 33,18.394
# S 5520
5520,OK,1,1093429,2,11,16,46 -16 47 16 12,145.182
# S 5570
5570,OK,1,207261,2,9,16,41 -5 -26 -32 14,49.11
# S 5620
5620,OK,1,577761,2,10,16,35 22 36 7 -26,43.337
# S 5670
5670,OK,1,312145,2,10,15,26 -3 16 17 14,1.204
# S 5720
5720,OK,1,290901,2,10,16,2 25 40 -13 -17,75.309
# S 5770
5770,OK,1,569725,2,10,15,24 14 16 -8 -9,2.292
# S 5820
5820,OK,1,972196,2,10,15,10 13 -25 8 -7,5.448
# S 5870
5870,OK,1,521612,2,10,16,6 -52 -2 -5 -26,37.09
# S 5920
5920,OK,1,1270412,2,11,16,12 41 -28 -32 28,47.888
# S 5970
5970,OK,1,487576,2,10,16,40 65 -8 -16 25,36.37
# S 6020
6020,OK,1,952865,2,10,16,3 31 24 -16 16,44.603
# S 6070
6070,OK,1,740336,2,10,16,11 -15 -37 -16 -23,28.252
# S 6120
6120,OK,1,630181,2,10,16,25 -13 -1 37 20,84.92
# S 6170
6170,OK,1,1040689,2,10,16,16 23 -14 -2 -34,26.719
# S 6220
6220,OK,1,848764,2,10,16,71 10 8 -12 -4,226.896
# S 6270
6270,OK,1,988592,2,10,16,-7 -19 -42 34 -24,69.247
# S 6320
6320,OK,1,915565,2,10,16,24 -23 -24 49 29,39.976
# S 6370
6370,OK,1,1178848,2,11,16,6 14 -35 7 -44,15.588
# S 6420
6420,OK,1,320948,2,10,15,5 -30 -21 0 -1,8.118
# S 6470
6470,OK,1,236745,2,9,16,24 -19 -31 22 23,32.898
# S 6520
6520,OK,1,1259473,2,11,16,0 14 -4 51 -35,36.56
# S 6570
6570,OK,1,755489,2,10,16,12 4 9 -35 -18,81.529
# S 6620
6620,OK,1,503816,2,10,16,4 6 -47 3 -28,32.024
# S 6670
6670,OK,1,485912,2,10,14,5 -15 -6 -7 -2,0.167
# S 6720
6720,OK,1,617292,2,10,16,51 -2 20 -12 -37,16.847
# S 6770
6770,OK,1,151117,2,9,16,49 26 3 -13 -22,51.671
# S 6820
6820,OK,1,1291412,2,11,16,20 -22 41 -43 41,19.858
# S 6870
6870,OK,1,1207300,2,11,17,85 47 -79 46 70,404.48
# S 6920
6920,OK,1,928628,2,10,16,5 -40 -26 14 -26,31.817
# S 6970
6970,OK,1,718592,2,10,16,36 13 7 25 -31,12.814
# S 7020
7020,OK,1,990417,2,10,16,12 46 58 -37 8,176.329
# S 7070
7070,OK,1,683977,2,10,16,35 3 -13 39 15,63.874
# S 7120
7120,OK,1,702697,2,10,15,13 -23 -16 -18 4,7.09
# S 7170
7170,OK,1,959804,2,10,16,45 30 -5 -32 12,152.928
# S 7220
7220,OK,1,198705,2,9,16,38 -6 -2 -13 27,9.479
# S 7270
7270,OK,1,1197485,2,11,16,10 48 21 -8 37,22.468
# S 7320
7320,OK,1,747376,2,10,17,1 -48 14 21 81,285.266
# S 7370
7370,OK,1,861337,2,10,16,25 33 15 14 24,55.375
# S 7420
7420,OK,1,1203041,2,11,16,40 -27 4 0 36,22.54
# S 7470
7470,OK,1,1125928,2,11,16,3 24 -15 14 38,13.695
# S 7520
7520,OK,1,750385,2,10,16,24 56 44 -25 -27,53.962
# S 7570
7570,OK,1,298073,2,10,15,24 18 -5 -3 12,2.068
# S 7620
7620,OK,1,891320,2,10,16,57 2 -31 19 4,229.049
# S 7670
7670,OK,1,816241,2,10,14,17 -8 -5 -3 -3,0.217
# S 7720
7720,OK,1,445888,2,10,16,33 -4 19 -21 -10,19.228
# S 7770
7770,OK,1,647428,2,10,14,7 11 11 -3 -2,0.257
# S 7820
7820,OK,1,805968,2,10,15,5 16 26 16 0,9.765
# S 7870
7870,OK,1,1032521,2,10,17,26 -27 41 -85 -87,335.736
# S 7920
7920,OK,1,930596,2,10,15,14 17 1 0 -10,0.757
# S 7970
7970,OK,1,361624,2,10,15,1 24 14 -16 7,4.484
# S 8020
8020,OK,1,893929,2,10,16,35 -53 -16 -6 -19,62.631
# S 8070
8070,OK,1,748404,2,10,16,25 -12 51 16 -8,179.887
# S 8120
8120,OK,1,1124596,2,11,16,3 62 -31 16 1,271.252
# S 8170
8170,OK,1,234420,2,9,15,25 14 5 8 13,0.875
# S 8220
8220,OK,1,592669,2,10,17,65 -29 59 33 43,586.632
# S 8270
8270,OK,1,709056,2,10,16,10 -45 -10 9 -28,36.162
# S 8320
8320,OK,1,1282049,2,11,15,7 -2 -7 13 -14,2.538
# S 8370
8370,OK,1,1169369,2,11,16,15 -41 -8 -20 12,167.677
# S 8420
8420,OK,1,772584,2,10,17,23 30 53 46 70,301.79
# S 8470
8470,OK,1,602177,2,10,16,3 24 -24 -19 -30,18.071
# S 8520
8520,OK,1,754545,2,10,16,16 29 46 15 20,46.269
# S 8570
8570,OK,1,824760,2,10,16,7 -20 6 38 -9,204.548
# S 8620
8620,OK,1,1088053,2,11,16,31 0 29 -42 -8,142.124
# S 8670
8670,OK,1,549589,2,10,16,56 15 -28 -12 26,26.287
# S 8720
8720,OK,1,913873,2,10,17,17 -35 85 -28 55,930.761
# S 8770
8770,OK,1,1181825,2,11,16,12 11 -44 -10 3,262.333
# S 8820
8820,OK,1,589065,2,10,16,9 31 -23 -14 -18,96.702
# S 8870
8870,OK,1,1069329,2,11,15,20 1 7 6 15,0.704
# S 8920
8920,OK,1,1052436,2,11,16,2 35 23 -31 7,228.114
# S 8970
8970,OK,1,326009,2,10,16,10 37 15 1 18,61.869
# S 9020
9020,OK,1,474773,2,10,16,85 -7 -15 -4 -14,121.185
# S 9070
9070,OK,1,335824,2,10,16,82 8 -10 -21 24,31.016
# S 9120
9120,OK,1,1067521,2,11,17,91 -19 -11 22 64,546.353
# S 9170
9170,OK,1,789280,2,10,16,35 35 -42 23 17,65.547
# S 9220
9220,OK,1,449572,2,10,16,8 3 35 -31 10,50.503
# S 9270
9270,OK,1,721668,2,10,16,21 34 23 18 -18,60.361
# S 9320
9320,OK,1,1112189,2,11,15,7 -20 4 16 -13,2.442
# S 9370
9370,OK,1,1032745,2,10,16,45 41 -11 -40 -12,126.585
# S 9420
9420,OK,1,1177661,2,11,15,23 -9 13 -15 8,3.902
# S 9470
9470,OK,1,404865,2,10,16,44 -23 -48 -10 25,60.815
# S 9520
9520,OK,1,1041285,2,10,16,45 8 -46 11 14,155.419
# S 9570
9570,OK,1,745585,2,10,16,42 -32 17 9 11,154.562
# S 9620
9620,OK,1,1211664,2,11,16,66 -29 -17 11 5,232.641
# S 9670
9670,OK,1,335485,2,10,16,68 -15 -10 -19 -20,51.788
# S 9720
9720,OK,1,1086409,2,11,16,21 -34 -27 -4 22,48.012
# S 9770
9770,OK,1,817348,2,10,16,17 52 10 -7 -16,107.549
# S 9820
9820,OK,1,160228,2,9,16,59 -66 -29 14 -8,140.79
# S 9870
9870,OK,1,896512,2,10,16,6 -48 12 13 15,128.276
# S 9920
9920,OK,1,589600,2,10,15,45 -6 12 -8 -5,4.761
# S 9970
9970,OK,1,959252,2,10,16,50 -9 41 -16 11,177.643
