# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 8 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:07:09 host = bp1-compute166
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
1859,OK,1,578809,2,10,16,10 -37 29 6 24,29.688
# S 1909
1909,OK,1,709697,2,10,15,4 6 10 -13 -6,5.067
# S 1959
1959,OK,1,728064,2,10,16,79 2 13 -27 11,151.064
# S 2009
2009,OK,1,1272553,2,11,15,15 13 -17 -14 -8,4.84
# S 2059
2059,OK,1,710900,2,10,16,7 -60 15 -8 18,93.381
# S 2109
2109,OK,1,635309,2,10,16,25 64 6 15 -4,221.782
# S 2159
2159,OK,1,690617,2,10,16,21 -13 -31 36 -18,77.459
# S 2209
2209,OK,1,1260005,2,11,14,8 -10 7 14 6,0.131
# S 2259
2259,OK,1,867220,2,10,16,22 -25 33 31 -28,53.158
# S 2309
2309,OK,1,683556,2,10,16,25 -19 -52 31 -35,24.727
# S 2359
2359,OK,1,143581,2,9,17,13 33 57 31 60,399.753
# S 2409
2409,OK,1,585920,2,10,15,30 -7 -4 -5 -18,0.605
# S 2459
2459,OK,1,825280,2,10,15,13 -7 14 1 -18,0.632
# S 2509
2509,OK,1,731608,2,10,16,74 41 4 -12 -5,203.096
# S 2559
2559,OK,1,1185020,2,11,17,3 23 -19 54 90,313.744
# S 2609
2609,OK,1,476020,2,10,16,22 35 11 1 21,70.636
# S 2659
2659,OK,1,1017108,2,10,17,19 -28 31 -19 -76,303.24
# S 2709
2709,OK,1,693061,2,10,16,10 -8 28 -26 37,16.6
# S 2759
2759,OK,1,926120,2,10,15,11 0 12 -6 14,0.844
# S 2809
2809,OK,1,677769,2,10,16,13 -59 -5 17 21,51.203
# S 2859
2859,OK,1,1384360,2,11,15,20 13 5 4 -8,5.311
# S 2909
2909,OK,1,979144,2,10,16,11 24 12 10 30,47.57
# S 2959
2959,OK,1,976252,2,10,16,23 12 22 -13 -32,21.96
# S 3009
3009,OK,1,479860,2,10,16,4 -5 6 37 20,10.706
# S 3059
3059,OK,1,1056212,2,11,16,2 -31 -26 17 33,26.558
# S 3109
3109,OK,1,1480865,2,11,16,17 -13 -34 32 -5,242.236
# S 3159
3159,OK,1,1146233,2,11,15,6 2 22 4 19,0.897
# S 3209
3209,OK,1,577804,2,10,15,7 -15 -20 -3 4,5.807
# S 3259
3259,OK,1,709805,2,10,16,16 6 -12 -17 -29,15.712
# S 3309
3309,OK,1,1201124,2,11,17,0 38 46 -87 74,571.058
# S 3359
3359,OK,1,655616,2,10,16,42 -18 41 2 11,106.551
# S 3409
3409,OK,1,1040256,2,10,14,3 2 7 -4 -8,0.067
# S 3459
3459,OK,1,837372,2,10,16,2 -22 24 15 37,16.599
# S 3509
3509,OK,1,711156,2,10,15,33 10 7 -11 -2,7.299
# S 3559
3559,OK,1,1192401,2,11,14,5 7 -1 8 -2,0.328
# S 3609
3609,OK,1,475813,2,10,14,16 -3 5 3 -2,0.255
# S 3659
3659,OK,1,124589,2,9,17,209 55 16 -8 42,358.059
# S 3709
3709,OK,1,986705,2,10,16,15 10 -13 -47 21,98.656
# S 3759
3759,OK,1,780385,2,10,14,2 -8 -8 -3 -2,0.266
# S 3809
3809,OK,1,919684,2,10,17,24 4 50 35 59,666.838
# S 3859
3859,OK,1,971665,2,10,15,13 -8 -23 -5 -13,1.633
# S 3909
3909,OK,1,575668,2,10,15,27 15 -15 7 -1,8.5
# S 3959
3959,OK,1,1544084,2,11,16,19 -9 40 -44 -11,190.562
# S 4009
4009,OK,1,451140,2,10,14,10 14 1 4 -2,0.284
# S 4059
4059,OK,1,487352,2,10,15,0 10 11 -19 8,2.072
# S 4109
4109,OK,1,233968,2,9,14,17 -2 5 -4 -4,0.099
# S 4159
4159,OK,1,873344,2,10,16,25 -2 56 -12 29,42.818
# S 4209
4209,OK,1,532241,2,10,17,33 -61 21 -10 -57,336.399
# S 4259
4259,OK,1,625924,2,10,15,21 16 14 -14 -4,4.248
# S 4309
4309,OK,1,1087485,2,11,17,18 -67 -23 87 89,399.959
# S 4359
4359,OK,1,481797,2,10,16,23 47 30 -23 -10,147.128
# S 4409
4409,OK,1,466264,2,10,16,54 16 -19 -19 4,208.022
# S 4459
4459,OK,1,541817,2,10,16,13 -10 25 8 27,32.254
# S 4509
4509,OK,1,354073,2,10,16,62 -20 11 14 28,23.203
# S 4559
4559,OK,1,680756,2,10,16,64 8 -31 3 -15,108.082
# S 4609
4609,OK,1,787185,2,10,16,19 22 33 -16 7,202.889
# S 4659
4659,OK,1,1343185,2,11,16,11 15 -41 42 24,77.331
# S 4709
4709,OK,1,230604,2,9,16,41 34 22 30 -13,91.639
# S 4759
4759,OK,1,717681,2,10,16,51 -14 15 7 -21,53.14
# S 4809
4809,OK,1,569541,2,10,16,32 -5 34 0 21,48.803
# S 4859
4859,OK,1,838841,2,10,16,33 -12 33 26 34,23.388
# S 4909
4909,OK,1,1146553,2,11,16,57 26 -54 -39 29,56.166
# S 4959
4959,OK,1,880188,2,10,16,15 -37 6 37 17,35.843
# S 5009
5009,OK,1,931053,2,10,15,18 23 13 -5 -4,5.476
# S 5059
5059,OK,1,397649,2,10,16,18 44 -22 40 -15,118.417
# S 5109
5109,OK,1,386597,2,10,17,15 39 -7 -30 -65,373.175
# S 5159
5159,OK,1,1352064,2,11,16,10 -31 -45 44 -44,19.2
# S 5209
5209,OK,1,644496,2,10,16,24 19 -23 32 20,18.463
# S 5259
5259,OK,1,414304,2,10,16,23 -39 -10 -20 -10,136.324
# S 5309
5309,OK,1,1156753,2,11,14,7 -11 -11 0 -5,0.162
# S 5359
5359,OK,1,636348,2,10,16,53 -27 -2 -18 -25,43.76
# S 5409
5409,OK,1,1242337,2,11,15,22 3 5 5 7,5.48
# S 5459
5459,OK,1,1077889,2,11,15,4 -18 8 5 -14,1.41
# S 5509
5509,OK,1,1012489,2,10,16,8 63 -41 4 -5,204.183
# S 5559
5559,OK,1,633393,2,10,16,4 -8 3 38 -41,12.919
# S 5609
5609,OK,1,694836,2,10,16,73 -21 47 -9 -3,203.756
# S 5659
5659,OK,1,698220,2,10,16,18 38 4 22 13,138.376
# S 5709
5709,OK,1,936133,2,10,14,11 12 9 -8 -7,0.033
# S 5759
5759,OK,1,1190193,2,11,14,4 10 9 1 -7,0.075
# S 5809
5809,OK,1,766264,2,10,16,20 21 33 41 -1,261.846
# S 5859
5859,OK,1,165100,2,9,16,42 -23 -42 -21 9,143.925
# S 5909
5909,OK,1,949317,2,10,16,28 -15 -16 10 -40,20.118
# S 5959
5959,OK,1,1012537,2,10,16,19 3 -60 -6 -6,190.803
# S 6009
6009,OK,1,652569,2,10,15,12 -11 14 -10 -10,2.648
# S 6059
6059,OK,1,1151829,2,11,16,19 -8 30 -37 -41,14.802
# S 6109
6109,OK,1,405517,2,10,16,5 -9 -35 29 -11,124.461
# S 6159
6159,OK,1,246236,2,9,15,39 15 14 -4 0,8.474
# S 6209
6209,OK,1,1224937,2,11,13,0 1 -3 6 -2,0.015
# S 6259
6259,OK,1,1271800,2,11,16,19 -32 -21 33 -29,55.627
# S 6309
6309,OK,1,535801,2,10,16,36 -12 -33 -34 11,86.938
# S 6359
6359,OK,1,853437,2,10,16,26 40 -36 -25 -21,74.602
# S 6409
6409,OK,1,692624,2,10,16,19 13 5 12 36,14.926
# S 6459
6459,OK,1,783817,2,10,15,12 -7 -21 -22 8,3.147
# S 6509
6509,OK,1,708064,2,10,15,7 -16 25 -1 9,1.873
# S 6559
6559,OK,1,1319497,2,11,15,3 -11 -22 -11 -6,5.182
# S 6609
6609,OK,1,776216,2,10,16,3 51 -5 26 -12,80.43
# S 6659
6659,OK,1,489112,2,10,16,58 6 -33 14 -18,88.284
# S 6709
6709,OK,1,645849,2,10,15,10 8 14 -22 -3,6.648
# S 6759
6759,OK,1,676761,2,10,15,13 -4 3 -22 7,3.701
# S 6809
6809,OK,1,81360,2,9,16,11 17 6 -1 -35,8.231
# S 6859
6859,OK,1,839488,2,10,17,6 -18 -41 34 90,274.394
# S 6909
6909,OK,1,998944,2,10,16,35 -16 6 23 -27,48.617
# S 6959
6959,OK,1,614145,2,10,16,33 23 12 -31 12,101.283
# S 7009
7009,OK,1,611757,2,10,16,38 40 13 -17 3,240.811
# S 7059
7059,OK,1,787684,2,10,16,29 27 40 -28 25,21.254
# S 7109
7109,OK,1,811476,2,10,16,21 15 -35 55 5,157.721
# S 7159
7159,OK,1,1081420,2,11,16,31 -51 42 31 -21,104.682
# S 7209
7209,OK,1,615181,2,10,16,4 -12 61 -45 -7,57.134
# S 7259
7259,OK,1,792824,2,10,16,47 -1 -37 25 15,70.221
# S 7309
7309,OK,1,828900,2,10,14,21 -6 5 8 4,0.168
# S 7359
7359,OK,1,938328,2,10,16,2 -30 25 8 -23,46.428
# S 7409
7409,OK,1,75001,2,9,15,73 -46 4 7 1,5.057
# S 7459
7459,OK,1,610348,2,10,16,10 -9 16 -25 34,14.941
# S 7509
7509,OK,1,942253,2,10,16,13 -2 -32 31 -7,200.603
# S 7559
7559,OK,1,896153,2,10,16,50 4 26 -14 -15,104.552
# S 7609
7609,OK,1,1002153,2,10,16,21 -13 -33 -39 21,84.187
# S 7659
7659,OK,1,601688,2,10,16,7 -19 55 17 12,60.739
# S 7709
7709,OK,1,1160524,2,11,16,31 -46 21 -2 -28,45.633
# S 7759
7759,OK,1,1268513,2,11,16,27 28 -44 -4 25,80.332
# S 7809
7809,OK,1,707225,2,10,16,43 1 -12 21 -23,35.309
# S 7859
7859,OK,1,878244,2,10,17,39 -38 9 55 63,378.508
# S 7909
7909,OK,1,952476,2,10,16,41 -12 -8 22 12,157.405
# S 7959
7959,OK,1,962148,2,10,16,14 1 -25 33 19,88.838
# S 8009
8009,OK,1,691988,2,10,16,19 30 30 -12 -32,26.866
# S 8059
8059,OK,1,600397,2,10,17,22 6 -39 -35 62,430.8
# S 8109
8109,OK,1,800812,2,10,15,32 -2 11 7 7,4.268
# S 8159
8159,OK,1,602140,2,10,17,16 65 -13 19 -75,560.483
# S 8209
8209,OK,1,862801,2,10,15,21 19 1 -13 4,6.478
# S 8259
8259,OK,1,928645,2,10,16,52 5 35 -19 -9,108.365
# S 8309
8309,OK,1,250372,2,9,15,4 -26 6 3 4,4.895
# S 8359
8359,OK,1,338800,2,10,16,17 -28 -16 20 24,15.566
# S 8409
8409,OK,1,780313,2,10,17,46 -19 -3 0 -86,275.187
# S 8459
8459,OK,1,784408,2,10,16,61 -3 36 3 23,39.085
# S 8509
8509,OK,1,466525,2,10,15,16 27 -13 4 -2,7.441
# S 8559
8559,OK,1,1363632,2,11,17,12 -84 85 13 -75,868.627
# S 8609
8609,OK,1,333493,2,10,16,42 44 -3 -12 23,62.171
# S 8659
8659,OK,1,774684,2,10,15,28 3 -2 19 6,5.107
# S 8709
8709,OK,1,1291792,2,11,16,54 9 -45 -30 25,86.308
# S 8759
8759,OK,1,757317,2,10,16,37 -1 -23 23 -21,88.109
# S 8809
8809,OK,1,550304,2,10,16,29 9 -26 -26 -1,248.778
# S 8859
8859,OK,1,1092228,2,11,16,0 42 -22 1 -25,24.04
# S 8909
8909,OK,1,757789,2,10,16,12 -2 -25 -25 20,104.973
# S 8959
8959,OK,1,1208948,2,11,16,26 24 -44 -29 -22,73.056
# S 9009
9009,OK,1,1291585,2,11,16,1 19 -37 30 -37,31.015
# S 9059
9059,OK,1,793961,2,10,16,31 -23 -14 23 -24,29.171
# S 9109
9109,OK,1,1129736,2,11,16,25 44 -15 5 11,177.729
# S 9159
9159,OK,1,726505,2,10,16,44 -31 40 12 25,30.867
# S 9209
9209,OK,1,1016068,2,10,16,13 17 41 -30 -37,12.705
# S 9259
9259,OK,1,499949,2,10,15,41 12 -4 7 -8,4.098
# S 9309
9309,OK,1,1109480,2,11,15,15 -12 -9 5 -11,2.669
# S 9359
9359,OK,1,818700,2,10,17,5 -45 -16 81 -35,1359.017
# S 9409
9409,OK,1,952380,2,10,16,30 -19 45 -1 28,25.927
# S 9459
9459,OK,1,811681,2,10,15,2 -18 -11 5 -10,1.948
# S 9509
9509,OK,1,928153,2,10,16,7 -7 29 -6 29,30.852
# S 9559
9559,OK,1,962868,2,10,16,17 1 46 24 -24,54.089
# S 9609
9609,OK,1,918020,2,10,16,12 -31 -4 26 52,9.805
# S 9659
9659,OK,1,596769,2,10,16,0 13 -45 36 -10,102.409
# S 9709
9709,OK,1,779413,2,10,16,53 33 15 37 -40,17.125
# S 9759
9759,OK,1,547285,2,10,16,82 11 -1 6 11,105.701
# S 9809
9809,OK,1,1325360,2,11,17,98 93 -38 18 64,999.889
# S 9859
9859,OK,1,855972,2,10,15,20 5 -23 8 11,2.586
# S 9909
9909,OK,1,506449,2,10,16,61 47 -2 2 12,97.468
# S 9959
9959,OK,1,1192673,2,11,16,3 -31 11 16 -36,26.073
