# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 40 of = 50
# kmax_cap = 33
# generated = 2026-08-28 06:58:26 host = bp1-compute123
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
4591,OK,1,893948,2,10,16,32 1 -52 10 3,299.567
# S 4641
4641,OK,1,438676,2,10,17,13 4 -40 25 47,441.266
# S 4691
4691,OK,1,1251380,2,11,16,-3 40 -32 3 23,86.539
# S 4741
4741,OK,1,549180,2,10,16,38 -31 -39 17 7,102.905
# S 4791
4791,OK,1,864177,2,10,16,18 -54 -50 -5 -16,135.066
# S 4841
4841,OK,1,96833,2,9,14,39 -5 2 4 2,0.176
# S 4891
4891,OK,1,660309,2,10,16,15 15 9 51 -10,184.175
# S 4941
4941,OK,1,1458448,2,11,16,31 -40 17 5 -31,62.938
# S 4991
4991,OK,1,1487920,2,11,16,11 28 3 36 10,233.618
# S 5041
5041,OK,1,1154545,2,11,16,12 8 33 42 15,161.723
# S 5091
5091,OK,1,515353,2,10,15,7 -16 16 -7 -12,1.917
# S 5141
5141,OK,1,542541,2,10,16,96 46 6 12 15,127.155
# S 5191
5191,OK,1,372976,2,10,17,76 -37 51 39 48,359.392
# S 5241
5241,OK,1,638092,2,10,16,27 -11 -35 16 33,23.745
# S 5291
5291,OK,1,953884,2,10,15,17 -22 9 -9 10,3.53
# S 5341
5341,OK,1,714705,2,10,16,43 32 11 -25 -14,103.466
# S 5391
5391,OK,1,1300585,2,11,15,5 -4 15 11 -11,4.097
# S 5441
5441,OK,1,1477184,2,11,17,31 -36 28 -32 104,349.781
# S 5491
5491,OK,1,1132269,2,11,16,20 -25 24 26 -43,15.564
# S 5541
5541,OK,1,941212,2,10,16,50 5 22 -5 -15,171.112
# S 5591
5591,OK,1,754600,2,10,14,0 2 11 -6 5,0.148
# S 5641
5641,OK,1,992641,2,10,16,38 21 -23 -19 -36,25.275
# S 5691
5691,OK,1,427036,2,10,15,7 -16 -10 -17 -4,6.024
# S 5741
5741,OK,1,810240,2,10,15,21 4 7 -12 2,10.078
# S 5791
5791,OK,1,1027113,2,10,15,37 -18 8 -7 -12,2.98
# S 5841
5841,OK,1,684160,2,10,16,23 -40 38 16 17,87.717
# S 5891
5891,OK,1,685976,2,10,16,12 36 -44 -4 -1,308.19
# S 5941
5941,OK,1,1064328,2,11,16,21 -22 44 -53 -23,40.107
# S 5991
5991,OK,1,875176,2,10,16,-11 -1 55 10 11,179.022
# S 6041
6041,OK,1,424400,2,10,16,42 -43 37 2 -5,222.972
# S 6091
6091,OK,1,922972,2,10,16,67 14 50 16 -2,299.065
# S 6141
6141,OK,1,616573,2,10,16,4 -1 -3 10 -35,11.257
# S 6191
6191,OK,1,1276857,2,11,16,62 33 14 2 -28,72.978
# S 6241
6241,OK,1,538464,2,10,16,37 -48 12 -20 -7,183.253
# S 6291
6291,OK,1,824733,2,10,15,29 1 12 -18 -6,5.965
# S 6341
6341,OK,1,1011172,2,10,16,59 -5 10 20 -7,249.599
# S 6391
6391,OK,1,244961,2,9,17,24 31 26 44 -53,1056.967
# S 6441
6441,OK,1,765457,2,10,15,26 10 18 5 0,11.525
# S 6491
6491,OK,1,800781,2,10,16,59 -8 -4 15 19,54.185
# S 6541
6541,OK,1,895240,2,10,16,51 53 -2 46 3,233.253
# S 6591
6591,OK,1,376660,2,10,15,9 -9 -14 -6 -17,0.734
# S 6641
6641,OK,1,1182396,2,11,17,10 -31 27 -38 -70,732.408
# S 6691
6691,OK,1,1002584,2,10,16,50 31 11 -23 27,61.763
# S 6741
6741,OK,1,631848,2,10,16,27 40 -28 -4 -19,91.167
# S 6791
6791,OK,1,1237448,2,11,16,22 15 6 7 42,14.471
# S 6841
6841,OK,1,1116504,2,11,15,15 -9 13 -5 0,11.959
# S 6891
6891,OK,1,923592,2,10,16,59 -37 -23 -16 -12,201.361
# S 6941
6941,OK,1,736513,2,10,16,13 -5 13 -13 -31,28.618
# S 6991
6991,OK,1,903884,2,10,16,19 7 17 27 31,18.165
# S 7041
7041,OK,1,368108,2,10,14,13 -11 1 -3 1,0.35
# S 7091
7091,OK,1,950637,2,10,17,33 19 43 2 78,842.223
# S 7141
7141,OK,1,651337,2,10,16,16 22 23 -14 39,19.141
# S 7191
7191,OK,1,414352,2,10,16,19 -17 23 24 -18,101.394
# S 7241
7241,OK,1,1005848,2,10,16,11 5 -26 32 -20,115.668
# S 7291
7291,OK,1,952709,2,10,16,8 -48 -23 32 -2,311.124
# S 7341
7341,OK,1,1123065,2,11,16,40 -38 18 -46 3,315.619
# S 7391
7391,OK,1,1258609,2,11,17,15 -41 -25 7 98,360.455
# S 7441
7441,OK,1,1139168,2,11,15,4 -2 -9 -6 -18,1.219
# S 7491
7491,OK,1,554105,2,10,16,60 -11 -42 -8 9,64.753
# S 7541
7541,OK,1,1271093,2,11,16,35 -24 -11 -18 45,15.47
# S 7591
7591,OK,1,886241,2,10,16,51 -29 -19 10 25,48.175
# S 7641
7641,OK,1,498024,2,10,16,25 52 17 -22 -6,243.47
# S 7691
7691,OK,1,1318932,2,11,16,53 -39 30 -7 -31,55.356
# S 7741
7741,OK,1,854732,2,10,16,72 3 -37 -8 26,64.731
# S 7791
7791,OK,1,435128,2,10,14,1 -1 1 3 6,0.023
# S 7841
7841,OK,1,526984,2,10,16,1 46 31 22 22,68.556
# S 7891
7891,OK,1,402456,2,10,16,55 41 -31 -11 28,21.67
# S 7941
7941,OK,1,1591237,2,11,13,0 -1 -6 -3 2,0.074
# S 7991
7991,OK,1,1132476,2,11,16,25 -2 -29 -5 -27,54.093
# S 8041
8041,OK,1,1457360,2,11,16,21 -22 -65 11 -19,151.836
# S 8091
8091,OK,1,835724,2,10,15,4 -8 3 14 -18,0.979
# S 8141
8141,OK,1,318316,2,10,15,46 -7 7 -1 -8,4.005
# S 8191
8191,OK,1,938028,2,10,16,21 -41 22 4 17,155.305
# S 8241
8241,OK,1,1275508,2,11,16,39 -28 16 30 45,15.288
# S 8291
8291,OK,1,490973,2,10,16,52 30 21 22 -10,69.448
# S 8341
8341,OK,1,981412,2,10,16,8 -33 36 38 -12,208.787
# S 8391
8391,OK,1,1120284,2,11,15,20 -8 4 -29 10,3.206
# S 8441
8441,OK,1,615652,2,10,17,29 -20 -53 -55 -40,1540.468
# S 8491
8491,OK,1,1028665,2,10,16,40 1 -33 -26 -9,200.094
# S 8541
8541,OK,1,202045,2,9,17,61 -17 3 1 -75,356.878
# S 8591
8591,OK,1,978517,2,10,15,20 3 -1 -25 -13,3.059
# S 8641
8641,OK,1,917729,2,10,16,33 -8 -18 -48 -15,26.61
# S 8691
8691,OK,1,1064308,2,11,15,4 22 19 -7 -2,10.648
# S 8741
8741,OK,1,166456,2,9,15,44 55 4 -2 2,6.737
# S 8791
8791,OK,1,744489,2,10,16,0 27 19 14 -38,21.425
# S 8841
8841,OK,1,827741,2,10,16,7 1 27 -36 -23,28.207
# S 8891
8891,OK,1,404121,2,10,15,44 -9 7 2 -4,7.329
# S 8941
8941,OK,1,231825,2,9,16,127 1 2 3 -9,176.015
# S 8991
8991,OK,1,669544,2,10,17,3 -17 -34 9 -78,347.802
# S 9041
9041,OK,1,396577,2,10,14,1 6 5 10 3,0.179
# S 9091
9091,OK,1,1233489,2,11,16,34 -19 18 -17 46,12.788
# S 9141
9141,OK,1,1144396,2,11,14,0 6 5 7 -6,0.08
# S 9191
9191,OK,1,769584,2,10,16,8 34 -14 31 -24,65.815
# S 9241
9241,OK,1,943569,2,10,16,17 -27 -22 -15 -27,17.016
# S 9291
9291,OK,1,616408,2,10,17,0 29 -26 9 -71,341.415
# S 9341
9341,OK,1,442488,2,10,16,14 -22 18 26 15,88.254
# S 9391
9391,OK,1,783321,2,10,16,14 3 12 -34 24,88.498
# S 9441
9441,OK,1,734864,2,10,15,30 3 16 -9 -7,5.66
# S 9491
9491,OK,1,882196,2,10,16,6 -34 26 25 14,129.751
# S 9541
9541,OK,1,544649,2,10,17,1 -48 -33 -27 55,503.275
# S 9591
9591,OK,1,253753,2,9,17,40 32 18 -2 -65,328.193
# S 9641
9641,OK,1,610301,2,10,16,4 -34 7 -16 30,46.937
# S 9691
9691,OK,1,625565,2,10,15,22 22 9 -3 -10,3.45
# S 9741
9741,OK,1,637580,2,10,15,32 -7 -5 -14 9,4.348
# S 9791
9791,OK,1,903544,2,10,16,14 -20 2 11 -34,24.036
# S 9841
9841,OK,1,475236,2,10,16,33 -31 27 -4 -18,41.181
# S 9891
9891,OK,1,1419872,2,11,16,18 41 -41 30 40,14.525
# S 9941
9941,OK,1,1153553,2,11,16,21 1 19 -14 36,39.437
# S 9991
9991,OK,1,822184,2,10,15,33 6 -1 0 1,11.131
