# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 43 of = 50
# kmax_cap = 33
# generated = 2026-08-28 09:54:07 host = bp1-compute049
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 44
44,OK,1,593012,2,10,16,15 53 17 -2 -12,88.463
# S 94
94,OK,1,939741,2,10,16,36 17 -15 0 32,14.11
# S 144
144,OK,1,818853,2,10,17,5 -16 89 -26 -70,687.045
# S 194
194,OK,1,953553,2,10,16,0 30 18 -3 31,34.86
# S 244
244,OK,1,1019941,2,10,16,5 48 15 -14 35,30.766
# S 294
294,OK,1,766545,2,10,16,24 7 19 24 25,24.716
# S 344
344,OK,1,789557,2,10,16,47 -31 20 -26 27,29.175
# S 394
394,OK,1,1085541,2,11,16,20 -7 14 18 47,11.727
# S 444
444,OK,1,1062277,2,11,16,0 43 -15 -7 -30,52.957
# S 494
494,OK,1,1178340,2,11,16,8 -19 -20 -4 40,11.782
# S 544
544,OK,1,126892,2,9,16,123 3 9 -3 19,33.286
# S 594
594,OK,1,552048,2,10,14,10 17 -1 -4 3,0.15
# S 644
644,OK,1,802252,2,10,16,15 23 22 -23 -42,11.28
# S 694
694,OK,1,337492,2,10,16,29 0 12 14 -34,9.204
# S 744
744,OK,1,304956,2,10,16,82 -41 0 7 10,126.724
# S 794
794,OK,1,666825,2,10,16,51 -36 -31 30 -13,47.773
# S 844
844,OK,1,693065,2,10,14,2 -9 -6 2 4,0.145
# S 894
894,OK,1,536292,2,10,16,35 34 4 8 -16,14.338
# S 944
944,OK,1,438005,2,10,16,65 22 2 -24 -31,16.449
# S 994
994,OK,1,1068737,2,11,15,14 12 -1 13 10,2.306
# S 1044
1044,OK,1,861929,2,10,15,2 -18 -4 15 -11,1.564
# S 1094
1094,OK,1,1129472,2,11,16,28 -23 -13 -14 -42,11.61
# S 1144
1144,OK,1,1157337,2,11,16,5 -43 -44 -3 -14,151.61
# S 1194
1194,OK,1,463041,2,10,16,36 11 -24 -25 13,140.294
# S 1244
1244,OK,1,1534468,2,11,16,6 -33 11 1 43,17.257
# S 1294
1294,OK,1,826128,2,10,17,84 6 23 -24 57,405.992
# S 1344
1344,OK,1,709913,2,10,16,55 -63 11 0 9,137.502
# S 1394
1394,OK,1,158376,2,9,16,20 12 -28 21 12,112.683
# S 1444
1444,OK,1,647520,2,10,17,100 0 32 -20 73,335.965
# S 1494
1494,OK,1,1223053,2,11,16,3 0 -55 -36 7,215.368
# S 1544
1544,OK,1,645749,2,10,16,48 32 15 7 28,32.453
# S 1594
1594,OK,1,750097,2,10,15,37 10 3 9 7,4.427
# S 1644
1644,OK,1,551592,2,10,16,59 -9 -20 0 9,198.539
# S 1694
1694,OK,1,473217,2,10,16,52 26 -4 -17 -29,15.716
# S 1744
1744,OK,1,939209,2,10,16,6 -32 -18 -22 15,127.11
# S 1794
1794,OK,1,1049888,2,11,17,34 13 44 6 -68,327.006
# S 1844
1844,OK,1,901225,2,10,17,30 44 -48 65 -61,370.565
# S 1894
1894,OK,1,411121,2,10,15,30 5 -9 11 -6,3.271
# S 1944
1944,OK,1,320384,2,10,17,85 -35 -14 24 57,347.382
# S 1994
1994,OK,1,1109521,2,11,16,47 -4 29 -27 -5,233.494
# S 2044
2044,OK,1,913868,2,10,15,25 7 4 16 -11,3.685
# S 2094
2094,OK,1,92464,2,9,16,168 3 15 13 -14,68.855
# S 2144
2144,OK,1,708056,2,10,16,21 46 36 49 5,204.618
