# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 36 of = 50
# kmax_cap = 33
# generated = 2026-08-28 03:44:23 host = bp1-compute063
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
5587,OK,1,1047000,2,10,15,9 -22 -1 7 11,4.559
# S 5637
5637,OK,1,611281,2,10,16,26 -26 15 4 -22,24.26
# S 5687
5687,OK,1,1184933,2,11,16,29 35 29 -1 40,23.531
# S 5737
5737,OK,1,783677,2,10,16,4 -24 -11 39 -35,37.759
# S 5787
5787,OK,1,1001696,2,10,15,7 5 -26 -2 3,8.838
# S 5837
5837,OK,1,1422469,2,11,16,30 1 25 -26 -25,91.311
# S 5887
5887,OK,1,853085,2,10,15,31 0 -25 8 2,9.581
# S 5937
5937,OK,1,401761,2,10,17,23 51 -37 17 -71,385.416
# S 5987
5987,OK,1,271896,2,10,16,46 -50 23 -18 9,133.45
# S 6037
6037,OK,1,688632,2,10,16,43 -5 5 -28 -26,50.117
# S 6087
6087,OK,1,1174145,2,11,16,57 38 13 -34 -10,210.846
# S 6137
6137,OK,1,1376288,2,11,16,1 -26 60 -6 34,50.52
# S 6187
6187,OK,1,857644,2,10,16,35 4 37 -40 11,103.001
# S 6237
6237,OK,1,1040029,2,10,16,27 -28 -33 30 39,18.724
# S 6287
6287,OK,1,1397213,2,11,16,22 50 29 3 28,74.771
# S 6337
6337,OK,1,687568,2,10,16,10 -3 37 -4 24,94.323
# S 6387
6387,OK,1,604485,2,10,16,36 36 15 33 7,218.648
# S 6437
6437,OK,1,929836,2,10,16,27 -18 18 1 -28,50.453
# S 6487
6487,OK,1,612652,2,10,15,25 -12 -2 11 10,2.728
# S 6537
6537,OK,1,348213,2,10,16,11 -60 29 -17 18,64.059
# S 6587
6587,OK,1,1001809,2,10,15,28 -3 21 -1 -15,1.287
# S 6637
6637,OK,1,592669,2,10,15,11 -7 19 -4 9,1.143
# S 6687
6687,OK,1,1427477,2,11,15,8 -3 22 -23 15,2.985
# S 6737
6737,OK,1,663649,2,10,16,58 -18 -25 -25 11,170.958
# S 6787
6787,OK,1,461813,2,10,15,43 11 21 -6 -3,7.642
# S 6837
6837,OK,1,1087245,2,11,16,19 -1 18 -34 -20,104.13
# S 6887
6887,OK,1,113096,2,9,14,41 -5 2 5 2,0.201
# S 6937
6937,OK,1,836089,2,10,16,39 -39 49 -4 28,56.308
# S 6987
6987,OK,1,1190557,2,11,16,26 -6 -1 -5 -33,16.748
# S 7037
7037,OK,1,911697,2,10,16,35 37 6 17 -34,32.576
# S 7087
7087,OK,1,1360500,2,11,15,3 3 -2 -7 -19,1.287
# S 7137
7137,OK,1,930121,2,10,16,12 -9 6 -5 43,15.888
# S 7187
7187,OK,1,692612,2,10,16,19 -35 18 -9 36,17.698
# S 7237
7237,OK,1,1048308,2,10,16,17 27 0 5 37,23.045
# S 7287
7287,OK,1,1465600,2,11,15,17 27 -21 8 -8,6.831
# S 7337
7337,OK,1,1005921,2,10,16,28 -29 -45 -9 39,17.843
# S 7387
7387,OK,1,1432060,2,11,17,26 22 44 12 85,463.561
# S 7437
7437,OK,1,938365,2,10,16,43 -12 26 -15 32,29.659
# S 7487
7487,OK,1,930280,2,10,16,27 -15 21 -10 -28,46.41
# S 7537
7537,OK,1,535921,2,10,15,9 15 11 -12 14,1.926
# S 7587
7587,OK,1,537945,2,10,16,63 -31 -3 -11 -22,62.938
# S 7637
7637,OK,1,1044309,2,10,16,23 -20 32 -44 -29,54.9
# S 7687
7687,OK,1,340737,2,10,17,98 -58 12 -37 57,482.701
# S 7737
7737,OK,1,989293,2,10,16,10 -42 16 6 -9,206.438
# S 7787
7787,OK,1,792464,2,10,17,32 57 -21 7 87,336.981
# S 7837
7837,OK,1,1163652,2,11,15,13 2 28 12 2,10.243
# S 7887
7887,OK,1,807828,2,10,15,28 12 7 7 -7,5.545
# S 7937
7937,OK,1,512029,2,10,16,15 18 -15 32 -18,104.046
# S 7987
7987,OK,1,707445,2,10,16,8 -11 -36 16 -24,60.217
# S 8037
8037,OK,1,858929,2,10,17,1 -84 62 -16 55,705.238
# S 8087
8087,OK,1,1092144,2,11,16,38 -58 -5 14 14,143.395
# S 8137
8137,OK,1,1009289,2,10,16,41 24 15 -15 19,112.731
# S 8187
8187,OK,1,291208,2,10,15,10 -6 3 -13 -13,0.565
# S 8237
8237,OK,1,792236,2,10,16,55 -56 4 23 1,301.882
# S 8287
8287,OK,1,1406364,2,11,15,3 5 6 -23 9,6.005
# S 8337
8337,OK,1,314449,2,10,16,45 -2 -28 14 -29,13.36
# S 8387
8387,OK,1,1055056,2,11,16,38 -1 29 -21 23,57.157
# S 8437
8437,OK,1,716264,2,10,15,9 -1 15 19 1,10.216
# S 8487
8487,OK,1,349713,2,10,15,32 5 17 13 -9,3.314
# S 8537
8537,OK,1,668585,2,10,15,1 -16 21 -2 -10,3.837
# S 8587
8587,OK,1,614245,2,10,15,38 -4 -18 5 1,10.191
# S 8637
8637,OK,1,359400,2,10,16,25 -11 -28 32 -11,142.777
# S 8687
8687,OK,1,960645,2,10,16,35 14 -3 25 32,22.787
# S 8737
8737,OK,1,304164,2,10,17,65 -16 26 38 -46,352.579
# S 8787
8787,OK,1,1342764,2,11,16,42 17 9 -12 -16,164.694
# S 8837
8837,OK,1,1270453,2,11,17,33 -35 -26 38 96,343.597
# S 8887
8887,OK,1,693505,2,10,16,48 11 -5 11 30,30.278
# S 8937
8937,OK,1,1086281,2,11,16,22 8 25 -17 -34,39.391
# S 8987
8987,OK,1,1234188,2,11,16,4 -3 -44 5 23,52.632
# S 9037
9037,OK,1,442544,2,10,16,18 62 -5 -15 -22,22.974
# S 9087
9087,OK,1,342032,2,10,16,36 40 -25 -23 5,222.159
# S 9137
9137,OK,1,535953,2,10,16,8 53 10 29 17,81.01
# S 9187
9187,OK,1,1161488,2,11,15,1 -14 -23 10 -13,3.809
# S 9237
9237,OK,1,1389633,2,11,15,2 16 -25 19 -12,3.638
# S 9287
9287,OK,1,783804,2,10,16,24 -45 54 -32 -3,291.645
# S 9337
9337,OK,1,880249,2,10,15,16 10 10 -17 -5,6.191
# S 9387
9387,OK,1,621577,2,10,15,17 31 -9 10 -3,3.427
# S 9437
9437,OK,1,989881,2,10,16,7 22 26 -20 29,50.092
# S 9487
9487,OK,1,934649,2,10,17,100 81 -38 8 67,866.407
# S 9537
9537,OK,1,1127080,2,11,16,7 3 -11 16 46,14.171
# S 9587
9587,OK,1,779864,2,10,16,23 -28 -18 24 -28,43.72
# S 9637
9637,OK,1,987941,2,10,16,7 -23 31 31 22,89.453
# S 9687
9687,OK,1,560189,2,10,16,69 12 -27 -19 32,21.486
# S 9737
9737,OK,1,605380,2,10,16,68 23 28 -20 14,122.057
# S 9787
9787,OK,1,1321441,2,11,17,18 -12 67 -30 76,920.217
# S 9837
9837,OK,1,460033,2,10,16,6 17 17 1 30,10.704
# S 9887
9887,OK,1,1166944,2,11,16,52 29 -20 -12 -26,47.231
# S 9937
9937,OK,1,1362356,2,11,16,43 38 33 -28 -16,161.087
# S 9987
9987,OK,1,1113433,2,11,16,20 -4 30 -23 -36,16.015
