# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 6 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:06:53 host = bp1-compute138
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 7
7,OK,1,1014232,2,10,16,39 -17 0 11 43,16.605
# S 57
57,OK,1,678588,2,10,15,22 -12 -1 -17 13,0.995
# S 107
107,OK,1,585545,2,10,16,21 -55 -9 -16 13,102.255
# S 157
157,OK,1,147005,2,9,16,53 -7 10 -18 -20,42.082
# S 207
207,OK,1,527269,2,10,16,2 3 12 -34 -32,14.833
# S 257
257,OK,1,168297,2,9,16,58 -20 21 -7 -21,40.231
# S 307
307,OK,1,1062325,2,11,17,11 89 16 15 94,287.197
# S 357
357,OK,1,942208,2,10,16,14 11 13 25 31,21.149
# S 407
407,OK,1,966064,2,10,16,9 4 6 -18 49,10.267
# S 457
457,OK,1,1272708,2,11,16,4 -34 -28 -10 31,41.983
# S 507
507,OK,1,837528,2,10,15,11 -10 5 -6 13,1.11
# S 557
557,OK,1,1117584,2,11,16,13 13 26 -29 26,54.925
# S 607
607,OK,1,696624,2,10,16,7 18 8 -32 -19,98.109
# S 657
657,OK,1,1128260,2,11,16,7 -11 9 -31 -22,74.387
# S 707
707,OK,1,481460,2,10,16,41 -1 15 -11 32,9.633
# S 757
757,OK,1,1166832,2,11,15,15 3 18 -5 13,2.853
# S 807
807,OK,1,259120,2,9,15,3 -31 13 3 6,3.801
# S 857
857,OK,1,584736,2,10,16,46 -31 17 -16 34,11.574
# S 907
907,OK,1,762036,2,10,16,10 13 -2 -32 32,17.065
# S 957
957,OK,1,462400,2,10,16,84 37 15 3 8,143.495
# S 1007
1007,OK,1,1004144,2,10,16,12 -1 -16 -31 -40,11.127
# S 1057
1057,OK,1,650297,2,10,15,2 13 7 8 13,0.375
# S 1107
1107,OK,1,678905,2,10,15,6 -23 8 -1 7,2.263
# S 1157
1157,OK,1,1375432,2,11,16,33 -34 -30 30 18,129.791
# S 1207
1207,OK,1,782537,2,10,16,2 -21 -31 -15 -35,20.732
# S 1257
1257,OK,1,1040681,2,10,16,24 -15 10 -22 30,44.302
# S 1307
1307,OK,1,894001,2,10,15,3 7 27 2 2,8.095
# S 1357
1357,OK,1,523648,2,10,16,10 8 -9 5 24,9.414
# S 1407
1407,OK,1,972589,2,10,16,3 25 20 -1 30,36.396
# S 1457
1457,OK,1,1071153,2,11,16,4 22 33 -4 -33,36.296
# S 1507
1507,OK,1,1296216,2,11,16,29 47 -21 -30 -24,62.596
# S 1557
1557,OK,1,1072476,2,11,16,4 11 -50 14 15,125.275
# S 1607
1607,OK,1,494193,2,10,16,6 -4 -37 -33 -10,98.597
# S 1657
1657,OK,1,600173,2,10,16,54 7 28 -9 -20,81.213
# S 1707
1707,OK,1,1196025,2,11,16,18 -5 -17 25 -35,13.975
# S 1757
1757,OK,1,167356,2,9,16,21 9 -18 -32 -15,100.288
# S 1807
1807,OK,1,417673,2,10,16,35 -19 -20 -31 -21,25.119
# S 1857
1857,OK,1,1186081,2,11,16,21 -32 -18 -34 31,57.031
# S 1907
1907,OK,1,794169,2,10,16,35 -23 -31 3 23,61.645
# S 1957
1957,OK,1,1080352,2,11,15,22 5 22 -15 -1,9.184
# S 2007
2007,OK,1,725521,2,10,16,10 -56 -41 -36 15,130.643
# S 2057
2057,OK,1,1005561,2,10,16,0 1 27 -28 -17,118.374
# S 2107
2107,OK,1,396069,2,10,15,22 -24 -15 2 6,3.141
# S 2157
2157,OK,1,953961,2,10,16,10 48 2 -22 -9,146.687
# S 2207
2207,OK,1,883809,2,10,15,13 -12 24 -8 -7,4.561
# S 2257
2257,OK,1,638972,2,10,17,42 -12 -51 -37 -82,297.711
# S 2307
2307,OK,1,567472,2,10,16,0 53 -4 -10 24,14.987
# S 2357
2357,OK,1,461945,2,10,16,35 -54 -21 -4 3,232.498
# S 2407
2407,OK,1,839869,2,10,16,4 22 -53 -14 11,159.167
# S 2457
2457,OK,1,1231069,2,11,16,32 -28 -30 32 -17,108.917
# S 2507
2507,OK,1,963408,2,10,17,44 -33 72 -13 -62,706.704
# S 2557
2557,OK,1,292805,2,10,16,33 -56 -26 -25 8,157.193
# S 2607
2607,OK,1,1000345,2,10,15,10 0 3 -23 5,5.968
# S 2657
2657,OK,1,997733,2,10,16,17 40 -9 24 -21,89.42
# S 2707
2707,OK,1,934437,2,10,16,20 -18 49 25 3,224.958
# S 2757
2757,OK,1,843173,2,10,15,29 -17 3 -6 6,5.59
# S 2807
2807,OK,1,591217,2,10,16,30 37 37 0 -13,88.41
# S 2857
2857,OK,1,468277,2,10,15,25 31 -6 5 -4,5.381
# S 2907
2907,OK,1,567549,2,10,16,69 58 28 -3 -6,179.285
# S 2957
2957,OK,1,1398808,2,11,16,27 17 16 -45 14,134.869
# S 3007
3007,OK,1,838904,2,10,16,12 2 50 -42 35,33.206
# S 3057
3057,OK,1,580424,2,10,16,62 -30 -30 -5 -21,36.175
# S 3107
3107,OK,1,317185,2,10,16,61 33 9 23 8,118.94
# S 3157
3157,OK,1,1223928,2,11,17,32 1 13 70 -74,528.124
# S 3207
3207,OK,1,596688,2,10,16,20 -29 -29 19 -33,16.009
# S 3257
3257,OK,1,1134465,2,11,16,3 -18 23 -9 -39,14.432
# S 3307
3307,OK,1,1380753,2,11,16,37 50 -17 1 36,22.716
# S 3357
3357,OK,1,238665,2,9,16,6 43 -38 12 -9,123.313
# S 3407
3407,OK,1,794369,2,10,15,23 5 19 -6 13,1.813
# S 3457
3457,OK,1,861125,2,10,15,1 -2 16 14 13,1.54
# S 3507
3507,OK,1,1166248,2,11,16,4 -52 12 -25 -25,55.417
# S 3557
3557,OK,1,893188,2,10,17,8 0 -71 -68 47,643.884
# S 3607
3607,OK,1,665332,2,10,16,13 -7 -37 -27 26,21.015
# S 3657
3657,OK,1,1042453,2,10,16,7 -57 38 32 -47,10.938
# S 3707
3707,OK,1,678993,2,10,17,68 37 39 -14 65,617.435
# S 3757
3757,OK,1,726316,2,10,16,28 24 28 -34 23,48.005
# S 3807
3807,OK,1,1046952,2,10,16,62 40 -4 -15 4,245.203
# S 3857
3857,OK,1,108073,2,9,17,69 -49 -71 26 -58,414.77
# S 3907
3907,OK,1,475740,2,10,16,43 -23 -27 -6 18,60.08
# S 3957
3957,OK,1,630244,2,10,16,22 19 -1 -26 -28,22.783
# S 4007
