# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 23 of = 50
# kmax_cap = 33
# generated = 2026-08-27 19:22:34 host = bp1-compute082
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
3674,OK,1,1105817,2,11,15,4 18 19 -8 9,4.293
# S 3724
3724,OK,1,598592,2,10,15,26 18 19 -3 13,1.51
# S 3774
3774,OK,1,274036,2,10,16,45 10 4 21 37,12.372
# S 3824
3824,OK,1,428961,2,10,16,22 15 20 12 -32,15.338
# S 3874
3874,OK,1,884801,2,10,16,51 7 -12 -25 -2,248.048
# S 3924
3924,OK,1,1363673,2,11,16,3 -71 -34 32 -10,180.11
# S 3974
3974,OK,1,1132177,2,11,17,59 -5 -59 6 75,445.945
# S 4024
4024,OK,1,170121,2,9,16,47 5 -13 26 -16,29.026
# S 4074
4074,OK,1,454044,2,10,15,29 11 11 -19 -2,6.769
# S 4124
4124,OK,1,566568,2,10,16,20 -8 29 -21 23,78.978
# S 4174
4174,OK,1,617329,2,10,16,59 -29 -28 -31 9,178.371
# S 4224
4224,OK,1,483564,2,10,15,9 31 17 -8 5,5.256
# S 4274
4274,OK,1,965632,2,10,16,48 -29 18 4 13,161.677
# S 4324
4324,OK,1,1148928,2,11,15,9 -11 -9 -11 -13,2.251
# S 4374
4374,OK,1,685888,2,10,15,34 2 1 9 -5,6.282
# S 4424
4424,OK,1,107992,2,9,16,57 2 38 26 -23,43.268
# S 4474
4474,OK,1,553081,2,10,16,49 -35 9 3 26,26.39
# S 4524
4524,OK,1,392000,2,10,17,30 -9 -5 -49 72,331.136
# S 4574
4574,OK,1,524736,2,10,17,5 -20 31 52 -48,1795.854
# S 4624
4624,OK,1,768976,2,10,16,7 -38 24 -12 11,151.676
# S 4674
4674,OK,1,402112,2,10,17,40 49 -47 -44 -36,481.238
# S 4724
4724,OK,1,721608,2,10,16,14 -15 -38 -14 -10,183.739
# S 4774
4774,OK,1,572584,2,10,16,47 -24 21 -19 -20,62.721
# S 4824
4824,OK,1,440141,2,10,16,58 -38 -5 17 -25,62.415
# S 4874
4874,OK,1,882200,2,10,16,9 47 11 -21 15,62.658
# S 4924
4924,OK,1,980692,2,10,16,53 -26 2 -3 21,40.447
# S 4974
4974,OK,1,1211876,2,11,16,7 -10 -40 30 -26,74.191
# S 5024
5024,OK,1,845960,2,10,16,47 -9 -22 -10 -31,33.554
# S 5074
5074,OK,1,277996,2,10,16,69 14 14 6 26,31.664
# S 5124
5124,OK,1,794380,2,10,17,2 -2 -6 -26 -75,286.282
# S 5174
5174,OK,1,1093853,2,11,16,47 2 19 10 -12,164.326
# S 5224
5224,OK,1,654256,2,10,17,6 -29 82 21 -67,436.071
# S 5274
5274,OK,1,906925,2,10,17,1 0 26 -21 85,342.064
# S 5324
5324,OK,1,1006821,2,10,17,30 25 -14 18 70,713.295
# S 5374
5374,OK,1,1088537,2,11,17,13 -15 100 -16 82,407.947
# S 5424
5424,OK,1,777288,2,10,16,46 11 -10 49 10,181.448
# S 5474
5474,OK,1,667424,2,10,16,22 19 -67 16 6,193.988
# S 5524
5524,OK,1,744268,2,10,16,5 42 -2 2 -30,24.44
# S 5574
5574,OK,1,726932,2,10,16,36 -17 -10 3 21,37.233
# S 5624
5624,OK,1,918173,2,10,16,56 8 4 7 37,18.492
# S 5674
5674,OK,1,1445440,2,11,15,7 -25 -22 -2 -10,4.168
# S 5724
5724,OK,1,572660,2,10,16,28 -40 -14 31 -1,290.97
# S 5774
5774,OK,1,361036,2,10,16,24 25 0 -31 -12,74.495
# S 5824
5824,OK,1,667037,2,10,17,71 42 4 -37 60,781.435
# S 5874
5874,OK,1,1319652,2,11,16,25 11 -1 41 -3,267.662
# S 5924
5924,OK,1,961729,2,10,16,5 -30 39 1 15,128.784
# S 5974
5974,OK,1,1081204,2,11,15,14 -7 4 -18 2,9.925
# S 6024
6024,OK,1,538180,2,10,16,4 -7 -31 42 10,108.138
# S 6074
6074,OK,1,366328,2,10,16,39 -28 -4 18 -20,35.816
# S 6124
6124,OK,1,541724,2,10,16,44 7 18 -13 29,10.815
# S 6174
6174,OK,1,1077769,2,11,15,29 -5 16 -2 -7,5.128
# S 6224
6224,OK,1,562521,2,10,16,35 53 8 0 16,85.107
# S 6274
6274,OK,1,864917,2,10,16,17 11 -39 13 11,95.507
# S 6324
6324,OK,1,1193068,2,11,16,33 8 -1 -40 -13,156.724
# S 6374
6374,OK,1,928725,2,10,16,12 0 44 -43 -1,282.685
# S 6424
6424,OK,1,801701,2,10,16,29 5 38 -47 25,55.987
# S 6474
6474,OK,1,904053,2,10,16,14 25 -28 -32 22,60.995
# S 6524
6524,OK,1,1423441,2,11,15,12 6 9 -5 14,2.524
# S 6574
6574,OK,1,660856,2,10,16,13 -46 36 11 22,69.584
# S 6624
6624,OK,1,1053545,2,11,16,11 39 27 -1 19,121.912
# S 6674
6674,OK,1,1039581,2,10,17,100 45 -42 15 -76,598.223
# S 6724
6724,OK,1,1409384,2,11,16,-15 21 -20 51 7,231.792
# S 6774
6774,OK,1,800301,2,10,15,3 9 6 -6 14,1.336
# S 6824
6824,OK,1,75076,2,9,16,195 2 5 -9 12,97.829
# S 6874
6874,OK,1,1316257,2,11,16,14 -15 -29 29 -40,18.055
# S 6924
6924,OK,1,645864,2,10,16,76 49 5 18 -10,132.865
# S 6974
6974,OK,1,938388,2,10,17,19 -26 -29 38 -70,412.809
# S 7024
7024,OK,1,577960,2,10,17,55 55 8 -13 -54,1167.596
# S 7074
7074,OK,1,1193324,2,11,16,27 48 22 -6 -12,184.341
# S 7124
7124,OK,1,1548613,2,11,15,14 3 -23 2 -3,8.907
# S 7174
7174,OK,1,585412,2,10,16,30 -55 -4 -5 -14,101.018
# S 7224
7224,OK,1,461697,2,10,15,8 -8 -5 -17 -9,2.957
# S 7274
7274,OK,1,680740,2,10,17,65 21 55 16 59,375.213
# S 7324
7324,OK,1,1094593,2,11,16,19 -3 2 -22 -26,57.877
# S 7374
7374,OK,1,735185,2,10,16,11 -33 -19 -14 -21,17.289
# S 7424
7424,OK,1,1193584,2,11,16,15 28 -37 16 22,77.007
# S 7474
7474,OK,1,520077,2,10,16,9 -37 -16 -8 -33,14.12
# S 7524
7524,OK,1,1100165,2,11,15,1 12 -17 -2 -11,3.018
# S 7574
7574,OK,1,1116988,2,11,15,3 -24 18 1 -6,6.612
# S 7624
7624,OK,1,873604,2,10,15,31 -17 2 12 6,4.532
# S 7674
7674,OK,1,915065,2,10,16,15 20 -21 35 27,44.127
# S 7724
7724,OK,1,728489,2,10,16,29 -6 35 6 32,52.758
# S 7774
7774,OK,1,706764,2,10,15,-27 38 19 12 1,8.066
# S 7824
7824,OK,1,883236,2,10,17,1 47 21 0 79,378.471
# S 7874
7874,OK,1,1070364,2,11,16,10 3 4 44 -3,268.918
# S 7924
7924,OK,1,689124,2,10,16,20 -22 -7 28 28,11.183
# S 7974
7974,OK,1,862404,2,10,16,35 -34 -10 -12 28,47.602
# S 8024
8024,OK,1,433421,2,10,16,20 -17 -5 29 -10,72.838
# S 8074
8074,OK,1,796016,2,10,16,23 8 3 8 18,10.189
# S 8124
8124,OK,1,786617,2,10,15,34 -1 -2 -4 8,3.358
# S 8174
8174,OK,1,476817,2,10,17,34 102 -56 -31 -56,310.166
# S 8224
8224,OK,1,657793,2,10,16,36 -5 15 6 23,13.502
# S 8274
8274,OK,1,480620,2,10,17,1 -8 -78 -48 -76,339.567
# S 8324
8324,OK,1,468089,2,10,16,56 -2 -12 -17 25,27.583
# S 8374
8374,OK,1,1256121,2,11,16,31 -11 -9 -54 -6,229.097
# S 8424
8424,OK,1,767081,2,10,16,47 7 47 7 36,23.383
# S 8474
8474,OK,1,1018561,2,10,16,35 33 11 16 27,19.95
# S 8524
8524,OK,1,608392,2,10,16,15 23 4 -30 -24,17.422
# S 8574
8574,OK,1,446312,2,10,16,55 20 -7 -24 26,48.746
# S 8624
8624,OK,1,401028,2,10,16,12 -17 -10 -1 -36,9.937
# S 8674
8674,OK,1,1488769,2,11,16,22 28 19 -2 -47,17.814
# S 8724
8724,OK,1,1270340,2,11,16,10 -42 -9 -22 -41,21.39
# S 8774
8774,OK,1,187028,2,9,17,76 -55 5 7 75,285.519
# S 8824
8824,OK,1,752929,2,10,16,20 26 46 3 -24,42.406
# S 8874
8874,OK,1,722248,2,10,16,56 -11 -5 -4 -23,62.112
# S 8924
8924,OK,1,306389,2,10,14,0 5 -8 4 -2,0.245
# S 8974
8974,OK,1,598993,2,10,16,56 21 22 18 -18,91.391
# S 9024
9024,OK,1,556865,2,10,16,42 -39 -12 19 -21,57.763
# S 9074
9074,OK,1,851060,2,10,15,20 13 2 18 6,5.201
# S 9124
9124,OK,1,946533,2,10,16,14 -21 18 -23 -39,11.312
# S 9174
9174,OK,1,348113,2,10,17,59 27 -42 -8 -54,510.15
# S 9224
9224,OK,1,875284,2,10,16,29 59 -41 6 19,36.542
# S 9274
9274,OK,1,989301,2,10,16,7 46 -13 14 11,178.702
# S 9324
9324,OK,1,1297929,2,11,16,13 -4 -5 -23 -36,24.081
# S 9374
9374,OK,1,666957,2,10,17,62 52 -40 -10 -51,843.948
# S 9424
9424,OK,1,1040352,2,10,16,22 -26 -26 29 -11,190.891
# S 9474
9474,OK,1,997592,2,10,16,12 3 -25 -19 -33,22.682
# S 9524
9524,OK,1,800004,2,10,16,43 32 16 2 26,16.38
# S 9574
9574,OK,1,1020528,2,10,16,21 26 23 48 31,34.153
# S 9624
9624,OK,1,638229,2,10,15,33 -15 -13 4 8,4.296
# S 9674
9674,OK,1,888305,2,10,15,8 0 -17 -21 -13,1.96
# S 9724
9724,OK,1,781273,2,10,16,15 -7 -23 -33 13,154.798
# S 9774
9774,OK,1,276812,2,10,17,28 -77 -29 -17 -69,283.463
# S 9824
9824,OK,1,952501,2,10,16,38 21 55 8 -16,127.849
# S 9874
9874,OK,1,1219905,2,11,16,30 -25 -23 -5 28,54.409
# S 9924
9924,OK,1,1017509,2,10,15,38 22 11 5 2,8.518
# S 9974
9974,OK,1,887620,2,10,16,35 -34 32 8 20,68.88
