# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 18 of = 50
# kmax_cap = 33
# generated = 2026-08-27 13:47:36 host = bp1-compute086
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
1469,OK,1,579164,2,10,16,27 54 -9 27 -2,233.192
# S 1519
1519,OK,1,352496,2,10,16,43 -15 -24 -29 -31,14.909
# S 1569
1569,OK,1,534800,2,10,16,29 -59 -20 14 -11,54.661
# S 1619
1619,OK,1,1009961,2,10,16,20 18 -7 -10 39,13.323
# S 1669
1669,OK,1,229777,2,9,15,36 7 -10 -17 2,9.075
# S 1719
1719,OK,1,717944,2,10,14,10 1 -1 9 1,0.288
# S 1769
1769,OK,1,862016,2,10,15,5 -4 -16 6 22,0.494
# S 1819
1819,OK,1,727557,2,10,15,24 -11 -19 15 -2,8.0
# S 1869
1869,OK,1,1035404,2,10,15,4 -7 -4 2 20,0.564
# S 1919
1919,OK,1,1010932,2,10,16,53 -55 -9 -7 -27,32.82
# S 1969
1969,OK,1,468216,2,10,17,5 33 53 -52 52,364.641
# S 2019
2019,OK,1,1022609,2,10,16,49 -21 -1 18 15,131.493
# S 2069
2069,OK,1,566521,2,10,16,31 -19 29 1 -8,178.128
# S 2119
2119,OK,1,421780,2,10,16,8 -40 -1 19 29,20.762
# S 2169
2169,OK,1,606512,2,10,15,29 12 -10 0 8,1.749
# S 2219
2219,OK,1,575508,2,10,15,6 -17 21 10 -8,1.266
# S 2269
2269,OK,1,1136417,2,11,16,19 16 -4 -35 10,167.035
# S 2319
2319,OK,1,485689,2,10,16,66 44 -50 6 17,61.42
# S 2369
2369,OK,1,822877,2,10,14,10 5 6 -9 0,0.35
# S 2419
2419,OK,1,928832,2,10,16,31 17 -3 -17 -29,28.156
# S 2469
2469,OK,1,1114553,2,11,16,53 -10 1 -29 24,77.526
# S 2519
2519,OK,1,1121232,2,11,16,35 2 -30 -4 30,50.08
# S 2569
2569,OK,1,502676,2,10,16,19 20 3 -29 22,18.606
# S 2619
2619,OK,1,941105,2,10,16,1 12 -28 -43 7,210.542
# S 2669
2669,OK,1,1123817,2,11,16,33 -1 -22 -21 38,26.195
# S 2719
2719,OK,1,898148,2,10,15,15 9 6 -18 -23,0.446
# S 2769
2769,OK,1,981773,2,10,16,41 -25 58 9 -16,128.067
# S 2819
2819,OK,1,383304,2,10,16,35 48 -27 36 7,15.993
# S 2869
2869,OK,1,800932,2,10,13,1 -6 4 -3 1,0.017
# S 2919
2919,OK,1,380633,2,10,16,15 3 36 4 -24,14.857
# S 2969
2969,OK,1,750216,2,10,15,3 34 14 8 0,9.025
# S 3019
3019,OK,1,888764,2,10,16,59 -13 12 26 -8,166.241
# S 3069
3069,OK,1,1032009,2,10,16,9 9 33 29 -34,31.475
# S 3119
3119,OK,1,742252,2,10,16,37 8 50 8 12,127.051
# S 3169
3169,OK,1,731908,2,10,14,3 6 -8 -6 -8,0.052
# S 3219
3219,OK,1,1034508,2,10,17,10 -32 47 -24 84,409.97
# S 3269
3269,OK,1,1016472,2,10,17,45 -90 6 -17 -90,306.902
# S 3319
3319,OK,1,1009940,2,10,16,39 -11 53 -35 14,133.344
# S 3369
3369,OK,1,646952,2,10,16,10 -42 -30 31 -19,87.536
# S 3419
3419,OK,1,624364,2,10,16,80 0 3 18 3,216.266
# S 3469
3469,OK,1,827149,2,10,16,18 -22 -17 38 22,72.096
# S 3519
3519,OK,1,870161,2,10,16,27 -42 -3 -22 3,226.205
# S 3569
3569,OK,1,979540,2,10,16,56 -30 10 -1 -19,75.953
# S 3619
3619,OK,1,281460,2,10,16,56 19 -6 24 7,171.441
# S 3669
3669,OK,1,1469453,2,11,16,16 -18 31 1 41,19.076
# S 3719
3719,OK,1,1275476,2,11,15,18 4 -16 22 11,3.027
# S 3769
3769,OK,1,965484,2,10,17,17 7 59 44 68,293.517
# S 3819
3819,OK,1,733988,2,10,16,44 52 -10 -8 13,104.302
# S 3869
3869,OK,1,678796,2,10,15,41 8 -1 8 -7,3.812
# S 3919
3919,OK,1,678425,2,10,16,25 -24 -38 -17 -27,35.561
# S 3969
3969,OK,1,1487688,2,11,16,29 -16 -29 -33 15,164.034
# S 4019
4019,OK,1,1201752,2,11,16,71 16 19 26 -30,31.419
# S 4069
4069,OK,1,643465,2,10,16,10 20 -3 -6 40,10.211
# S 4119
4119,OK,1,882736,2,10,15,30 -4 5 -8 -9,3.233
# S 4169
4169,OK,1,981060,2,10,16,34 11 32 20 -18,109.798
# S 4219
4219,OK,1,160593,2,9,16,36 5 18 -14 18,31.375
# S 4269
4269,OK,1,789097,2,10,14,4 -7 3 -5 -6,0.042
# S 4319
4319,OK,1,734601,2,10,16,37 -6 21 -15 -28,11.798
# S 4369
4369,OK,1,1246200,2,11,16,35 5 -31 -10 -30,45.204
# S 4419
4419,OK,1,1165940,2,11,16,45 -4 -7 49 -12,163.836
# S 4469
4469,OK,1,990065,2,10,16,2 -28 -17 1 -42,11.113
# S 4519
4519,OK,1,579920,2,10,16,31 -1 -17 7 27,14.343
# S 4569
4569,OK,1,510697,2,10,16,39 -6 -44 9 -18,67.077
# S 4619
4619,OK,1,601732,2,10,16,5 9 -15 -24 33,11.329
# S 4669
4669,OK,1,920073,2,10,17,9 41 18 -57 -93,279.901
# S 4719
4719,OK,1,403405,2,10,16,39 15 -11 5 37,9.368
# S 4769
4769,OK,1,432413,2,10,16,31 46 -9 7 -9,171.451
# S 4819
4819,OK,1,1147972,2,11,16,16 -30 35 -12 -19,106.254
# S 4869
4869,OK,1,992416,2,10,16,57 -46 -59 9 11,136.442
# S 4919
4919,OK,1,851105,2,10,16,30 33 1 35 18,70.172
# S 4969
4969,OK,1,921792,2,10,16,36 -50 -30 -8 19,66.701
# S 5019
5019,OK,1,983248,2,10,16,13 52 -26 14 25,41.49
# S 5069
5069,OK,1,174221,2,9,16,16 32 1 -22 -18,16.487
# S 5119
5119,OK,1,905677,2,10,15,26 24 -5 -13 -5,4.063
# S 5169
5169,OK,1,475393,2,10,16,2 -5 5 32 28,10.339
# S 5219
5219,OK,1,647145,2,10,15,7 -2 10 -15 -11,2.411
# S 5269
5269,OK,1,1052905,2,11,15,6 1 -11 -20 10,3.675
# S 5319
5319,OK,1,887113,2,10,16,46 57 -41 5 11,111.565
# S 5369
5369,OK,1,766113,2,10,16,35 15 -23 1 31,19.265
# S 5419
5419,OK,1,513681,2,10,15,42 -4 9 1 -1,8.865
# S 5469
5469,OK,1,706288,2,10,16,10 -11 -42 13 22,46.661
# S 5519
5519,OK,1,860468,2,10,17,6 -85 81 15 -50,438.295
# S 5569
5569,OK,1,1220917,2,11,16,27 -23 -61 -16 9,186.848
# S 5619
5619,OK,1,1021684,2,10,15,24 4 10 -5 8,4.786
# S 5669
5669,OK,1,633601,2,10,16,51 -42 15 19 11,27.494
# S 5719
5719,OK,1,1008812,2,10,15,20 -6 -7 -19 -4,7.232
# S 5769
5769,OK,1,890044,2,10,16,28 9 -1 51 -14,81.897
# S 5819
5819,OK,1,1071893,2,11,16,10 41 30 7 -14,142.896
# S 5869
5869,OK,1,500788,2,10,16,54 -25 22 33 -17,93.447
# S 5919
5919,OK,1,1078297,2,11,16,12 -23 -27 -39 32,25.92
# S 5969
5969,OK,1,131396,2,9,16,45 24 -10 13 -17,9.273
# S 6019
6019,OK,1,1104604,2,11,16,7 -33 26 -15 15,102.435
# S 6069
6069,OK,1,1130916,2,11,17,89 38 -4 -5 44,1240.712
# S 6119
6119,OK,1,1249976,2,11,16,32 52 -8 -31 -31,35.819
# S 6169
6169,OK,1,546960,2,10,16,42 68 -17 -33 -4,195.48
# S 6219
6219,OK,1,376316,2,10,17,70 60 8 7 73,306.542
# S 6269
6269,OK,1,1164460,2,11,16,27 -1 -14 25 20,115.328
# S 6319
6319,OK,1,916313,2,10,16,6 21 -23 17 -30,57.211
# S 6369
6369,OK,1,850288,2,10,16,22 -45 24 -30 11,164.162
# S 6419
6419,OK,1,728132,2,10,16,21 -10 -11 -7 -27,13.777
# S 6469
6469,OK,1,942944,2,10,16,16 -9 -18 30 22,29.982
# S 6519
6519,OK,1,779336,2,10,16,38 -10 5 23 17,57.386
# S 6569
6569,OK,1,776781,2,10,16,31 -47 -9 46 10,26.429
# S 6619
6619,OK,1,1408508,2,11,17,32 -19 -52 7 -96,376.943
# S 6669
6669,OK,1,207889,2,9,15,54 15 7 10 1,7.439
# S 6719
6719,OK,1,312825,2,10,16,30 39 42 0 -4,233.432
# S 6769
6769,OK,1,338128,2,10,16,29 22 9 -26 12,39.027
# S 6819
6819,OK,1,1428753,2,11,15,5 -27 2 8 -3,9.06
# S 6869
6869,OK,1,421796,2,10,16,57 -56 -21 0 14,90.952
# S 6919
6919,OK,1,608812,2,10,16,13 -11 39 23 15,101.709
# S 6969
6969,OK,1,907028,2,10,16,29 3 -20 -21 27,30.724
# S 7019
7019,OK,1,822224,2,10,15,2 12 10 19 6,5.639
# S 7069
7069,OK,1,1060812,2,11,16,5 -20 -22 -29 6,238.288
# S 7119
7119,OK,1,843277,2,10,16,28 3 -40 -12 17,110.939
# S 7169
7169,OK,1,1302865,2,11,16,14 -6 -31 -51 23,88.485
# S 7219
7219,OK,1,843401,2,10,16,3 -34 -8 -21 34,23.272
# S 7269
7269,OK,1,1304940,2,11,16,24 18 -14 -22 -29,43.284
# S 7319
7319,OK,1,1475656,2,11,16,35 9 38 -32 -23,103.842
# S 7369
7369,OK,1,1078089,2,11,15,23 -4 -17 1 2,9.187
# S 7419
7419,OK,1,960885,2,10,16,8 -5 30 -3 39,13.243
# S 7469
7469,OK,1,624993,2,10,17,19 -69 -71 -10 -48,920.596
# S 7519
7519,OK,1,666736,2,10,15,16 -4 -11 5 10,0.765
# S 7569
7569,OK,1,1093205,2,11,16,24 -1 33 9 -28,51.721
# S 7619
7619,OK,1,1456004,2,11,15,9 -23 19 4 0,11.186
# S 7669
7669,OK,1,1298641,2,11,16,31 -25 -28 0 -19,107.735
# S 7719
7719,OK,1,775057,2,10,15,3 -25 -16 -3 -3,7.056
# S 7769
7769,OK,1,1027276,2,10,15,5 28 -3 9 -8,4.511
# S 7819
7819,OK,1,547812,2,10,16,47 8 -16 14 -36,12.819
# S 7869
7869,OK,1,1240028,2,11,15,9 -19 -4 -11 0,10.911
# S 7919
7919,OK,1,353884,2,10,16,33 -26 12 30 31,25.205
# S 7969
7969,OK,1,778164,2,10,16,38 -6 -31 37 25,45.724
# S 8019
8019,OK,1,641665,2,10,16,15 -22 -27 6 -21,36.236
# S 8069
8069,OK,1,1272205,2,11,15,23 -4 -20 5 6,6.879
# S 8119
8119,OK,1,717672,2,10,16,54 -41 -24 -17 22,73.602
# S 8169
8169,OK,1,672756,2,10,14,11 14 1 -4 2,0.285
# S 8219
8219,OK,1,436408,2,10,16,1 56 -28 12 10,91.887
# S 8269
8269,OK,1,415009,2,10,16,1 -32 -20 1 24,35.985
# S 8319
8319,OK,1,796181,2,10,17,50 -48 -24 -47 48,610.064
# S 8369
8369,OK,1,710428,2,10,16,19 -27 29 22 -27,12.999
# S 8419
8419,OK,1,938217,2,10,16,13 12 26 17 25,12.079
# S 8469
8469,OK,1,1251537,2,11,15,32 -13 -23 -17 14,2.909
# S 8519
8519,OK,1,941597,2,10,16,19 -48 2 0 13,128.663
# S 8569
8569,OK,1,795780,2,10,15,30 6 -13 -6 -2,8.416
# S 8619
8619,OK,1,1045465,2,10,16,56 -15 13 21 21,71.059
# S 8669
8669,OK,1,1273600,2,11,15,23 6 7 8 -19,0.789
# S 8719
8719,OK,1,1130285,2,11,16,12 -12 53 -22 12,149.82
# S 8769
8769,OK,1,311497,2,10,15,5 -20 2 -11 -8,0.428
# S 8819
8819,OK,1,280184,2,10,16,22 -72 -11 -11 -8,131.878
# S 8869
8869,OK,1,539033,2,10,16,24 20 -8 27 21,51.217
# S 8919
8919,OK,1,782849,2,10,16,27 -37 -32 14 45,15.997
# S 8969
8969,OK,1,788129,2,10,15,2 23 -12 -10 8,4.029
# S 9019
9019,OK,1,259388,2,9,16,38 3 -28 -9 14,112.869
# S 9069
9069,OK,1,901388,2,10,16,2 0 10 -1 42,10.966
# S 9119
9119,OK,1,974193,2,10,16,51 -33 8 -1 36,14.069
# S 9169
9169,OK,1,436148,2,10,16,38 -25 -18 10 -24,24.402
# S 9219
9219,OK,1,709425,2,10,16,23 0 -11 -28 32,14.658
# S 9269
9269,OK,1,414781,2,10,17,-77 -48 14 -29 89,277.861
# S 9319
9319,OK,1,255400,2,9,16,100 -16 -25 17 -6,188.629
# S 9369
9369,OK,1,628393,2,10,16,27 -17 -2 -45 -1,270.301
# S 9419
9419,OK,1,843296,2,10,16,48 2 -4 -15 16,92.867
# S 9469
9469,OK,1,696952,2,10,15,7 -1 25 6 0,10.087
# S 9519
9519,OK,1,655508,2,10,16,10 -6 -16 17 -32,21.9
# S 9569
9569,OK,1,800772,2,10,16,2 -59 25 -7 -22,45.173
# S 9619
9619,OK,1,524740,2,10,16,43 16 5 -9 -31,15.969
# S 9669
9669,OK,1,347412,2,10,15,9 8 2 -3 19,0.609
# S 9719
9719,OK,1,502736,2,10,15,5 24 6 -9 11,5.531
# S 9769
9769,OK,1,1017712,2,10,16,12 17 -21 32 31,36.304
# S 9819
9819,OK,1,1000332,2,10,17,18 -3 -20 -11 74,357.445
# S 9869
9869,OK,1,549269,2,10,15,16 -11 -15 5 6,2.625
# S 9919
9919,OK,1,755393,2,10,17,35 -31 -16 28 57,297.265
# S 9969
9969,OK,1,668905,2,10,16,12 -22 4 -23 26,11.691
