# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 32 of = 50
# kmax_cap = 33
# generated = 2026-08-28 02:39:27 host = bp1-compute123
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
5183,OK,1,841745,2,10,16,34 -9 -19 10 -22,95.693
# S 5233
5233,OK,1,718289,2,10,16,28 5 -26 -13 -32,15.281
# S 5283
5283,OK,1,1252977,2,11,16,36 -55 -36 2 27,51.623
# S 5333
5333,OK,1,1070860,2,11,17,40 -2 -62 29 75,645.578
# S 5383
5383,OK,1,966720,2,10,16,13 40 49 -34 -15,136.708
# S 5433
5433,OK,1,1129537,2,11,17,12 48 -27 50 -80,495.008
# S 5483
5483,OK,1,1106369,2,11,16,41 26 -9 -26 17,133.898
# S 5533
5533,OK,1,1031093,2,10,16,14 -35 -34 6 22,85.148
# S 5583
5583,OK,1,504085,2,10,16,35 -37 -14 -9 -14,29.616
# S 5633
5633,OK,1,969140,2,10,17,39 26 26 38 -66,576.432
# S 5683
5683,OK,1,977404,2,10,16,23 -8 -24 -38 -17,144.671
# S 5733
5733,OK,1,930365,2,10,17,39 -2 20 11 -90,330.924
# S 5783
5783,OK,1,638485,2,10,16,24 30 -13 -14 17,130.051
# S 5833
5833,OK,1,971144,2,10,16,42 16 49 -38 -14,162.273
# S 5883
5883,OK,1,780796,2,10,16,4 -11 44 28 -26,46.275
# S 5933
5933,OK,1,387317,2,10,17,60 -56 -13 -41 -52,1076.446
# S 5983
5983,OK,1,970833,2,10,16,46 -21 -13 36 1,297.334
# S 6033
6033,OK,1,836569,2,10,16,63 -29 7 15 29,31.102
# S 6083
6083,OK,1,901356,2,10,15,15 -8 -27 -3 -2,9.369
# S 6133
6133,OK,1,874577,2,10,15,7 4 14 -3 -14,2.129
# S 6183
6183,OK,1,636784,2,10,15,29 23 -5 13 7,5.436
# S 6233
6233,OK,1,1430677,2,11,16,10 -33 47 -3 -19,109.767
# S 6283
6283,OK,1,628904,2,10,16,25 21 -5 33 32,28.383
# S 6333
6333,OK,1,991053,2,10,16,65 41 15 12 -22,60.72
# S 6383
6383,OK,1,689529,2,10,16,19 -11 4 0 37,14.391
# S 6433
6433,OK,1,329176,2,10,16,13 53 5 7 -22,33.923
# S 6483
6483,OK,1,1110277,2,11,16,33 21 0 -25 14,178.196
# S 6533
6533,OK,1,926897,2,10,16,29 -51 -2 -24 15,122.848
# S 6583
6583,OK,1,1102056,2,11,17,50 42 -64 13 -61,1090.353
# S 6633
6633,OK,1,560972,2,10,16,55 -46 40 -18 -8,163.879
# S 6683
6683,OK,1,659125,2,10,17,4 39 0 -46 -77,377.588
# S 6733
6733,OK,1,593480,2,10,16,10 37 -12 -53 19,88.118
# S 6783
6783,OK,1,1061572,2,11,15,3 24 -12 -14 -1,9.914
# S 6833
6833,OK,1,1070301,2,11,16,19 -18 20 -13 22,94.117
# S 6883
6883,OK,1,1027264,2,10,16,55 -25 -22 -14 33,31.587
# S 6933
6933,OK,1,929833,2,10,16,51 31 -12 9 23,68.027
# S 6983
6983,OK,1,539700,2,10,15,12 13 14 5 -15,0.511
# S 7033
7033,OK,1,717741,2,10,16,7 -32 21 19 -5,264.08
# S 7083
7083,OK,1,1070744,2,11,15,18 -8 5 -15 5,7.804
# S 7133
7133,OK,1,1081540,2,11,15,15 17 17 -10 5,7.107
# S 7183
7183,OK,1,1166336,2,11,16,30 17 6 6 39,21.402
# S 7233
7233,OK,1,703097,2,10,16,51 -1 3 3 -23,21.379
# S 7283
7283,OK,1,787036,2,10,15,9 -15 -22 3 -9,1.574
# S 7333
7333,OK,1,494064,2,10,16,17 -17 8 -29 -16,26.643
# S 7383
7383,OK,1,644848,2,10,16,15 44 28 -4 -32,23.686
# S 7433
7433,OK,1,1141029,2,11,16,19 -5 1 8 44,18.333
# S 7483
7483,OK,1,991880,2,10,17,22 56 63 38 -54,630.698
# S 7533
7533,OK,1,1049832,2,11,16,23 33 20 -48 -35,24.918
# S 7583
7583,OK,1,700164,2,10,16,64 -63 29 -1 -12,124.954
# S 7633
7633,OK,1,702125,2,10,16,56 13 -31 14 -25,77.867
# S 7683
7683,OK,1,1091144,2,11,16,17 1 45 -1 -22,46.121
# S 7733
7733,OK,1,860140,2,10,16,74 -25 1 4 -2,307.532
# S 7783
7783,OK,1,586897,2,10,16,20 -24 5 9 -25,27.024
# S 7833
7833,OK,1,1136580,2,11,16,36 23 -60 -33 -5,250.343
# S 7883
7883,OK,1,312861,2,10,16,93 18 2 7 15,64.117
# S 7933
7933,OK,1,848600,2,10,16,17 24 -24 36 34,22.822
# S 7983
7983,OK,1,1046017,2,10,16,29 45 -30 18 -12,164.272
# S 8033
8033,OK,1,638629,2,10,16,74 9 10 3 -17,71.219
# S 8083
8083,OK,1,456665,2,10,16,57 -41 23 8 -18,45.557
# S 8133
8133,OK,1,871789,2,10,16,11 14 3 5 33,12.374
# S 8183
8183,OK,1,628892,2,10,17,15 45 -21 7 -66,321.045
# S 8233
8233,OK,1,504940,2,10,16,3 -8 15 4 28,16.429
# S 8283
8283,OK,1,1437420,2,11,16,11 11 -8 -11 -40,20.285
# S 8333
8333,OK,1,470457,2,10,16,24 -9 38 12 -19,81.743
# S 8383
8383,OK,1,537853,2,10,16,33 12 7 0 36,18.228
# S 8433
8433,OK,1,660545,2,10,16,64 37 -30 -8 6,241.887
# S 8483
8483,OK,1,959849,2,10,17,43 76 -13 22 65,865.144
# S 8533
8533,OK,1,1116353,2,11,16,18 31 -41 -21 -14,127.266
# S 8583
8583,OK,1,585665,2,10,16,39 -24 -31 -39 -19,49.444
# S 8633
8633,OK,1,1299428,2,11,16,7 -15 13 53 21,116.694
# S 8683
8683,OK,1,1257361,2,11,16,27 9 47 -19 2,317.62
# S 8733
8733,OK,1,1264281,2,11,16,39 -46 36 31 18,132.649
# S 8783
8783,OK,1,344545,2,10,17,125 36 -2 0 65,515.318
# S 8833
8833,OK,1,755156,2,10,17,24 43 -13 10 -51,325.887
# S 8883
8883,OK,1,1183873,2,11,17,28 27 40 -34 -78,333.757
# S 8933
8933,OK,1,891673,2,10,16,6 -53 -34 34 4,274.293
# S 8983
8983,OK,1,983529,2,10,17,3 2 -35 66 90,414.145
# S 9033
9033,OK,1,642444,2,10,16,43 -1 36 29 22,33.858
# S 9083
9083,OK,1,311056,2,10,16,14 -49 14 20 6,190.782
# S 9133
9133,OK,1,727637,2,10,15,15 -12 -20 -11 -5,5.874
# S 9183
9183,OK,1,254224,2,9,15,52 13 11 0 -1,9.085
# S 9233
9233,OK,1,492932,2,10,13,5 2 -4 3 -2,0.011
# S 9283
9283,OK,1,348884,2,10,13,12 1 -2 0 1,0.014
# S 9333
9333,OK,1,751417,2,10,16,41 46 7 13 -28,68.512
# S 9383
9383,OK,1,833344,2,10,15,6 1 -21 1 -13,2.169
# S 9433
9433,OK,1,1198360,2,11,16,11 23 22 2 41,22.762
# S 9483
9483,OK,1,475085,2,10,16,79 39 -1 -5 18,65.394
# S 9533
9533,OK,1,315625,2,10,16,13 -7 -25 -1 24,12.486
# S 9583
9583,OK,1,303917,2,10,17,83 23 27 33 34,381.225
# S 9633
9633,OK,1,688065,2,10,15,26 11 8 -13 -7,3.017
# S 9683
9683,OK,1,777049,2,10,16,47 -14 -42 -31 -37,19.285
# S 9733
9733,OK,1,1097349,2,11,16,61 -1 -27 29 12,187.378
# S 9783
9783,OK,1,874261,2,10,16,29 -53 18 4 25,67.374
# S 9833
9833,OK,1,1141605,2,11,16,30 -17 -16 6 -32,42.371
# S 9883
9883,OK,1,623100,2,10,15,9 -4 4 -10 -12,2.731
# S 9933
9933,OK,1,836601,2,10,16,58 27 -17 8 31,31.69
# S 9983
9983,OK,1,825829,2,10,15,31 14 -6 11 -14,2.605
