# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 9 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:08:04 host = bp1-compute217
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 10
10,OK,1,1030924,2,10,16,38 38 0 -1 -18,115.152
# S 60
60,OK,1,1442325,2,11,16,44 24 -43 -21 35,35.558
# S 110
110,OK,1,773608,2,10,16,20 -48 -19 3 22,84.726
# S 160
160,OK,1,1421265,2,11,16,41 -44 -1 -2 30,60.36
# S 210
210,OK,1,1032024,2,10,17,43 -62 16 42 -44,2312.648
# S 260
260,OK,1,592401,2,10,16,43 -22 -30 2 -29,15.927
# S 310
310,OK,1,1371800,2,11,15,32 11 14 1 21,0.601
# S 360
360,OK,1,881164,2,10,16,0 4 27 15 -23,79.483
# S 410
410,OK,1,647896,2,10,16,19 39 8 -8 -25,16.437
# S 460
460,OK,1,736600,2,10,15,5 -18 13 14 7,4.876
# S 510
510,OK,1,973956,2,10,15,9 -5 -19 -21 -8,4.869
# S 560
560,OK,1,331020,2,10,16,59 56 14 15 3,224.2
# S 610
610,OK,1,1260176,2,11,15,13 29 -13 2 -11,3.033
# S 660
660,OK,1,620945,2,10,15,12 22 -4 -8 9,3.343
# S 710
710,OK,1,1211108,2,11,16,29 12 16 5 38,32.054
# S 760
760,OK,1,380876,2,10,16,2 36 -8 -26 -25,41.416
# S 810
810,OK,1,1072116,2,11,16,10 14 -24 -31 -12,153.451
# S 860
860,OK,1,705256,2,10,16,8 -17 -35 -13 -32,29.62
# S 910
910,OK,1,1326476,2,11,15,22 6 1 4 -9,5.46
# S 960
960,OK,1,1559721,2,11,16,37 -1 6 12 -29,77.678
# S 1010
1010,OK,1,252513,2,9,16,53 36 21 0 -22,17.269
# S 1060
1060,OK,1,717676,2,10,16,70 17 -8 18 26,48.808
# S 1110
1110,OK,1,1157573,2,11,15,6 -1 0 -2 -22,1.175
# S 1160
1160,OK,1,792080,2,10,16,6 9 -13 28 28,10.908
# S 1210
1210,OK,1,1106212,2,11,16,33 -26 2 -28 27,46.563
# S 1260
1260,OK,1,840441,2,10,16,73 -38 21 -5 2,269.592
# S 1310
1310,OK,1,1070169,2,11,16,38 -40 -5 0 -8,216.313
# S 1360
1360,OK,1,352925,2,10,16,48 -48 -18 -1 -10,136.818
# S 1410
1410,OK,1,824725,2,10,16,56 -6 -11 30 0,283.733
# S 1460
1460,OK,1,252009,2,9,16,104 5 -23 -8 -15,75.873
# S 1510
1510,OK,1,1037052,2,10,16,74 36 -35 2 -6,182.933
# S 1560
1560,OK,1,882396,2,10,16,11 9 -50 31 4,219.777
# S 1610
1610,OK,1,963048,2,10,16,30 -20 9 17 23,64.381
# S 1660
1660,OK,1,766428,2,10,16,17 36 -4 -15 -21,32.422
# S 1710
1710,OK,1,504597,2,10,16,31 71 11 -8 -7,161.304
# S 1760
1760,OK,1,487709,2,10,16,14 -58 -19 27 -12,153.247
# S 1810
1810,OK,1,898237,2,10,15,9 -10 -18 5 23,0.559
# S 1860
1860,OK,1,1181992,2,11,16,18 -19 -1 23 -29,56.666
# S 1910
1910,OK,1,727921,2,10,15,4 12 -9 -3 -12,0.808
# S 1960
1960,OK,1,292960,2,10,16,4 34 12 17 -15,70.442
# S 2010
2010,OK,1,522353,2,10,16,65 28 -14 19 -13,88.887
# S 2060
2060,OK,1,667204,2,10,16,60 -6 21 25 -21,63.737
# S 2110
2110,OK,1,658160,2,10,16,49 -52 -20 -5 -15,60.329
# S 2160
2160,OK,1,943800,2,10,16,13 10 -31 -29 -46,11.997
# S 2210
2210,OK,1,777384,2,10,16,21 4 -25 21 22,24.144
# S 2260
2260,OK,1,385088,2,10,16,31 46 -31 -13 -6,162.283
# S 2310
2310,OK,1,1310873,2,11,16,25 -20 -7 -4 46,14.799
# S 2360
2360,OK,1,823384,2,10,16,33 -12 -4 7 -42,10.327
# S 2410
2410,OK,1,1054145,2,11,15,22 5 -10 -3 -13,1.103
# S 2460
2460,OK,1,302576,2,10,16,43 20 25 -9 -28,11.267
# S 2510
2510,OK,1,1149785,2,11,15,12 -24 5 -5 15,1.703
# S 2560
2560,OK,1,951524,2,10,15,2 -6 -13 18 11,2.387
# S 2610
2610,OK,1,1170808,2,11,16,16 -10 -53 -21 11,186.764
# S 2660
2660,OK,1,1144284,2,11,16,27 -14 0 -30 40,13.249
# S 2710
2710,OK,1,1310225,2,11,16,8 35 15 29 20,100.884
# S 2760
2760,OK,1,267600,2,10,16,49 91 29 2 -7,122.031
# S 2810
2810,OK,1,774133,2,10,15,7 14 -15 -6 -8,3.979
# S 2860
2860,OK,1,531376,2,10,16,28 -34 1 -45 3,214.004
# S 2910
2910,OK,1,316980,2,10,16,11 -9 28 8 -25,12.776
# S 2960
2960,OK,1,779177,2,10,16,51 -47 -6 -21 -9,148.477
# S 3010
3010,OK,1,1042141,2,10,15,26 7 6 13 -11,3.077
# S 3060
3060,OK,1,486568,2,10,16,51 26 8 27 -5,195.955
# S 3110
3110,OK,1,452632,2,10,15,29 -21 18 -2 14,2.021
# S 3160
3160,OK,1,1024989,2,10,16,1 -21 10 32 14,152.012
# S 3210
3210,OK,1,513856,2,10,16,29 -64 7 -9 9,68.96
# S 3260
3260,OK,1,534384,2,10,17,57 130 -39 33 -66,594.612
# S 3310
3310,OK,1,773649,2,10,16,56 -25 14 -11 28,29.229
# S 3360
3360,OK,1,1029297,2,10,16,14 5 -15 0 -33,19.251
# S 3410
3410,OK,1,743056,2,10,16,53 -46 5 -21 -3,224.555
# S 3460
3460,OK,1,298676,2,10,15,38 1 10 -20 -4,3.945
# S 3510
3510,OK,1,837596,2,10,16,48 -19 -2 1 -32,31.798
# S 3560
3560,OK,1,822221,2,10,16,33 -3 8 -33 17,48.816
# S 3610
3610,OK,1,558208,2,10,16,61 -51 11 7 12,137.9
# S 3660
3660,OK,1,1252660,2,11,15,0 8 11 17 -4,7.672
# S 3710
3710,OK,1,288969,2,10,16,12 -25 40 -25 19,39.507
# S 3760
3760,OK,1,699896,2,10,16,1 -18 11 11 39,10.997
# S 3810
3810,OK,1,371169,2,10,16,46 61 16 0 9,143.168
# S 3860
3860,OK,1,318340,2,10,16,5 30 40 -18 8,152.215
# S 3910
3910,OK,1,874548,2,10,17,40 94 -9 -38 58,751.016
# S 3960
3960,OK,1,1024885,2,10,16,17 -19 -29 -33 -25,66.556
# S 4010
4010,OK,1,834665,2,10,16,41 21 -2 44 -20,96.25
# S 4060
4060,OK,1,500689,2,10,16,1 9 -22 21 31,10.876
# S 4110
4110,OK,1,772557,2,10,16,35 -9 -22 38 8,183.365
# S 4160
4160,OK,1,821256,2,10,16,36 21 5 11 25,63.729
# S 4210
4210,OK,1,1144557,2,11,16,48 5 -7 37 5,234.334
# S 4260
4260,OK,1,1129560,2,11,16,41 31 5 -4 19,76.602
# S 4310
4310,OK,1,1125124,2,11,16,3 11 4 47 -6,217.211
# S 4360
4360,OK,1,202261,2,9,16,96 -32 -3 -17 9,101.222
# S 4410
4410,OK,1,315457,2,10,17,107 9 -2 -19 77,294.309
# S 4460
4460,OK,1,235233,2,9,15,50 -5 -3 -15 -2,4.072
# S 4510
4510,OK,1,1070425,2,11,16,-16 -7 10 52 -24,89.582
# S 4560
4560,OK,1,270873,2,10,16,54 -12 32 1 16,44.061
# S 4610
4610,OK,1,684060,2,10,16,44 22 -25 28 -16,109.119
# S 4660
4660,OK,1,1573204,2,11,16,-6 3 -20 -57 -33,44.369
# S 4710
4710,OK,1,286064,2,10,15,11 -6 14 8 -8,0.873
# S 4760
4760,OK,1,924625,2,10,16,40 51 -40 28 -30,49.358
# S 4810
4810,OK,1,782760,2,10,16,44 -15 26 -5 22,73.604
# S 4860
4860,OK,1,891097,2,10,15,5 12 -9 1 -11,0.631
# S 4910
4910,OK,1,967113,2,10,16,14 -21 16 -11 35,11.24
# S 4960
4960,OK,1,716540,2,10,16,23 -45 -25 8 -17,100.796
# S 5010
5010,OK,1,658480,2,10,15,37 0 2 -14 -5,4.689
# S 5060
5060,OK,1,804212,2,10,17,16 26 -89 -27 48,334.863
# S 5110
5110,OK,1,346913,2,10,16,48 41 3 -8 -14,30.377
# S 5160
5160,OK,1,811117,2,10,16,43 -16 4 1 19,58.175
# S 5210
5210,OK,1,569800,2,10,16,27 29 -31 -27 26,32.108
# S 5260
5260,OK,1,425365,2,10,16,6 -28 -57 11 18,61.71
# S 5310
5310,OK,1,596157,2,10,17,66 33 35 78 47,815.514
# S 5360
5360,OK,1,1377272,2,11,16,20 38 2 29 17,139.954
# S 5410
5410,OK,1,643328,2,10,16,36 -4 49 19 14,126.916
# S 5460
5460,OK,1,1158988,2,11,16,22 -47 -26 -16 26,67.279
# S 5510
5510,OK,1,719413,2,10,15,20 8 -17 -2 -15,1.506
# S 5560
5560,OK,1,1016285,2,10,16,18 31 15 -14 -37,16.198
# S 5610
5610,OK,1,1197541,2,11,16,28 -33 -29 4 -3,253.402
# S 5660
5660,OK,1,298152,2,10,16,17 -16 -3 -3 35,10.26
# S 5710
5710,OK,1,831608,2,10,14,11 -16 -5 1 0,0.408
# S 5760
5760,OK,1,525604,2,10,16,63 18 -29 22 -19,62.31
# S 5810
5810,OK,1,1220848,2,11,15,27 3 -4 10 -21,0.831
# S 5860
5860,OK,1,629745,2,10,16,45 27 23 -21 -17,61.195
# S 5910
5910,OK,1,1049593,2,11,15,3 0 0 23 4,6.695
# S 5960
5960,OK,1,956641,2,10,16,59 -42 8 7 15,128.06
# S 6010
6010,OK,1,816776,2,10,16,35 30 -29 13 17,88.949
# S 6060
6060,OK,1,713308,2,10,15,12 -12 25 2 5,5.211
# S 6110
6110,OK,1,481056,2,10,15,22 12 -1 -3 -10,0.568
# S 6160
6160,OK,1,1025488,2,10,17,41 4 52 -43 -63,633.58
# S 6210
6210,OK,1,176209,2,9,15,25 12 -7 7 -11,1.154
# S 6260
6260,OK,1,321500,2,10,16,11 10 -14 11 -42,8.989
# S 6310
6310,OK,1,690337,2,10,16,8 -36 18 -3 -18,70.969
# S 6360
6360,OK,1,614517,2,10,16,33 11 22 30 -18,91.783
# S 6410
6410,OK,1,862049,2,10,16,14 41 -31 -33 -23,41.87
# S 6460
6460,OK,1,635025,2,10,16,7 49 -52 13 -13,125.328
# S 6510
6510,OK,1,1072005,2,11,16,48 4 35 -13 -21,55.328
# S 6560
6560,OK,1,417988,2,10,17,29 34 26 -33 51,451.387
# S 6610
6610,OK,1,1024320,2,10,16,51 -38 -34 -22 -28,30.837
# S 6660
6660,OK,1,1157256,2,11,16,51 -7 -10 -41 -1,263.7
# S 6710
6710,OK,1,634636,2,10,15,15 -22 7 -15 8,2.271
# S 6760
6760,OK,1,776708,2,10,16,19 38 2 -6 26,44.696
# S 6810
6810,OK,1,1133353,2,11,16,2 11 12 -42 17,106.922
# S 6860
6860,OK,1,85917,2,9,15,41 13 13 -3 -7,3.15
# S 6910
6910,OK,1,371228,2,10,15,44 -2 -3 -9 2,7.657
# S 6960
6960,OK,1,1387561,2,11,15,5 9 -10 22 -1,10.037
# S 7010
7010,OK,1,989793,2,10,15,15 -18 13 -11 -10,3.953
# S 7060
7060,OK,1,193300,2,9,16,46 13 -20 32 10,129.408
# S 7110
7110,OK,1,74812,2,9,16,57 -34 -10 6 -33,8.918
# S 7160
7160,OK,1,733720,2,10,17,54 -80 -11 -26 -52,679.819
# S 7210
7210,OK,1,837581,2,10,17,52 -32 26 -58 -47,899.878
# S 7260
7260,OK,1,953133,2,10,16,20 -62 -4 23 -26,60.134
# S 7310
7310,OK,1,1142400,2,11,16,12 45 -20 -25 3,266.906
# S 7360
7360,OK,1,295116,2,10,16,50 -5 -4 -23 24,24.767
# S 7410
7410,OK,1,975545,2,10,15,4 -5 8 19 -24,0.538
# S 7460
7460,OK,1,361049,2,10,15,23 -4 7 5 -13,1.026
# S 7510
7510,OK,1,481840,2,10,16,35 26 -7 -8 -30,17.505
# S 7560
7560,OK,1,656097,2,10,16,31 35 4 1 31,13.662
# S 7610
7610,OK,1,1118804,2,11,15,27 26 15 7 5,5.963
# S 7660
7660,OK,1,856124,2,10,15,13 -10 31 -3 -5,4.067
# S 7710
7710,OK,1,897953,2,10,15,27 12 -18 5 6,5.044
# S 7760
7760,OK,1,170680,2,9,17,64 -65 -63 4 -43,835.537
# S 7810
7810,OK,1,678652,2,10,16,2 -40 25 -18 -8,174.255
# S 7860
7860,OK,1,970448,2,10,16,44 -15 42 -19 30,52.312
# S 7910
7910,OK,1,1244529,2,11,17,42 29 -21 -35 70,625.571
# S 7960
7960,OK,1,564984,2,10,16,38 17 2 -11 38,11.56
# S 8010
8010,OK,1,763429,2,10,16,42 -11 21 3 18,34.198
# S 8060
8060,OK,1,520241,2,10,16,8 -29 8 -29 23,26.23
# S 8110
8110,OK,1,1131745,2,11,16,15 63 -2 -13 -5,207.059
# S 8160
8160,OK,1,577537,2,10,16,54 -37 -25 -20 -6,206.675
# S 8210
8210,OK,1,298265,2,10,15,26 -8 -6 2 -15,0.603
# S 8260
8260,OK,1,1054328,2,11,16,5 38 -34 3 -19,90.96
# S 8310
8310,OK,1,922920,2,10,17,18 -17 25 14 78,294.009
# S 8360
8360,OK,1,968944,2,10,16,10 22 12 -23 -18,118.392
# S 8410
8410,OK,1,847292,2,10,16,26 -6 2 -39 7,205.462
# S 8460
8460,OK,1,519032,2,10,15,10 -15 15 -12 -10,1.549
# S 8510
8510,OK,1,900273,2,10,17,36 56 33 -32 76,643.408
# S 8560
8560,OK,1,1313957,2,11,16,27 -45 3 -20 -37,34.081
# S 8610
8610,OK,1,1104660,2,11,14,11 5 5 11 -8,0.066
# S 8660
8660,OK,1,778533,2,10,16,13 28 -7 -22 -23,46.248
# S 8710
8710,OK,1,713188,2,10,16,0 29 26 51 -27,37.701
# S 8760
8760,OK,1,1010657,2,10,16,46 26 2 10 31,17.257
# S 8810
8810,OK,1,818761,2,10,15,21 -18 7 -11 -3,6.221
# S 8860
8860,OK,1,891280,2,10,17,24 -21 -39 8 -67,284.623
# S 8910
8910,OK,1,506436,2,10,16,66 -5 1 30 15,105.799
# S 8960
8960,OK,1,415393,2,10,17,33 2 7 -15 -72,280.38
# S 9010
9010,OK,1,674241,2,10,16,21 -12 -24 15 29,27.797
# S 9060
9060,OK,1,129313,2,9,16,119 10 -7 0 -27,30.038
# S 9110
9110,OK,1,1043508,2,10,16,12 12 9 18 29,10.706
# S 9160
9160,OK,1,1089033,2,11,16,30 9 24 -31 -21,72.78
# S 9210
9210,OK,1,778513,2,10,16,42 16 -24 -13 26,23.343
# S 9260
9260,OK,1,455552,2,10,16,79 -8 -22 16 17,62.177
# S 9310
9310,OK,1,921716,2,10,16,27 50 -19 6 -11,169.601
# S 9360
9360,OK,1,218380,2,9,17,65 -48 3 -83 -49,971.721
# S 9410
9410,OK,1,825825,2,10,16,33 28 -11 -42 -35,28.271
# S 9460
9460,OK,1,795421,2,10,16,37 9 -18 37 15,20.768
# S 9510
9510,OK,1,495104,2,10,17,33 28 41 13 77,273.444
# S 9560
9560,OK,1,894040,2,10,17,3 16 22 36 58,295.263
# S 9610
9610,OK,1,670869,2,10,15,5 -18 7 2 20,0.569
# S 9660
9660,OK,1,526780,2,10,16,31 -1 2 37 -13,132.362
# S 9710
9710,OK,1,1517097,2,11,15,1 -11 17 3 3,8.619
# S 9760
