# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 22 of = 50
# kmax_cap = 33
# generated = 2026-08-27 19:18:25 host = bp1-compute096
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
7123,OK,1,712625,2,10,16,47 -45 -58 4 6,199.472
# S 7173
7173,OK,1,1021097,2,10,16,16 -12 -35 -22 19,99.705
# S 7223
7223,OK,1,893164,2,10,16,28 -29 -9 -31 -25,22.786
# S 7273
7273,OK,1,1069521,2,11,16,13 -2 -40 2 -27,58.72
# S 7323
7323,OK,1,1485740,2,11,15,3 3 23 13 27,0.486
# S 7373
7373,OK,1,198524,2,9,16,94 0 -16 23 -11,114.621
# S 7423
7423,OK,1,464613,2,10,16,2 -34 9 7 -25,17.513
# S 7473
7473,OK,1,840809,2,10,16,39 -40 17 -21 -14,82.609
# S 7523
7523,OK,1,1165288,2,11,16,20 -5 -21 41 -8,205.707
# S 7573
7573,OK,1,671752,2,10,16,67 14 -7 -32 23,35.106
# S 7623
7623,OK,1,1047292,2,10,16,4 4 35 -9 -17,121.186
# S 7673
7673,OK,1,743161,2,10,15,18 8 10 -2 -17,0.786
# S 7723
7723,OK,1,1310473,2,11,15,8 4 -6 6 25,0.449
# S 7773
7773,OK,1,482341,2,10,17,6 -40 -66 -3 -38,360.43
# S 7823
7823,OK,1,1143976,2,11,16,22 45 -12 2 39,19.076
# S 7873
7873,OK,1,1074577,2,11,17,83 -48 -33 13 82,316.882
# S 7923
7923,OK,1,769633,2,10,16,42 -10 25 22 -21,87.283
# S 7973
7973,OK,1,919392,2,10,16,46 -23 24 -10 27,53.632
# S 8023
8023,OK,1,719837,2,10,16,50 -42 17 2 16,102.241
# S 8073
8073,OK,1,497980,2,10,16,38 31 20 -17 -26,27.693
# S 8123
8123,OK,1,459929,2,10,16,59 -29 -32 2 20,93.131
# S 8173
8173,OK,1,834860,2,10,16,61 23 -1 9 17,80.45
# S 8223
8223,OK,1,480757,2,10,15,1 -20 1 19 5,5.16
# S 8273
8273,OK,1,487620,2,10,17,53 62 -93 18 -72,519.191
# S 8323
8323,OK,1,438088,2,10,16,33 -6 18 -4 32,21.668
# S 8373
8373,OK,1,713541,2,10,16,50 9 -24 25 -9,93.23
# S 8423
8423,OK,1,1116377,2,11,16,22 56 18 -15 -15,109.481
# S 8473
8473,OK,1,1362388,2,11,16,42 28 14 -9 29,50.132
# S 8523
8523,OK,1,1267441,2,11,16,50 -57 -12 -16 28,66.062
# S 8573
8573,OK,1,845032,2,10,16,31 25 18 13 18,38.556
# S 8623
8623,OK,1,1054240,2,11,15,5 4 18 -11 -12,2.317
# S 8673
8673,OK,1,921676,2,10,16,29 13 -4 -40 -6,211.529
# S 8723
8723,OK,1,1274361,2,11,16,3 -41 -4 -25 -27,55.599
# S 8773
8773,OK,1,681769,2,10,17,61 -80 -63 4 46,364.428
# S 8823
8823,OK,1,885913,2,10,16,42 -14 12 -7 37,12.573
# S 8873
8873,OK,1,1004213,2,10,16,32 10 24 -26 -39,17.779
# S 8923
8923,OK,1,819932,2,10,16,18 12 -22 -31 32,36.405
# S 8973
8973,OK,1,272877,2,10,15,6 4 15 -19 -11,0.539
# S 9023
9023,OK,1,1087757,2,11,15,3 -5 -24 4 11,2.144
# S 9073
9073,OK,1,511385,2,10,16,54 19 8 11 -27,28.058
# S 9123
9123,OK,1,780357,2,10,17,7 -17 -38 -55 68,325.79
# S 9173
9173,OK,1,1219313,2,11,16,50 -40 -9 -17 20,95.037
# S 9223
9223,OK,1,937984,2,10,16,25 37 16 -41 20,50.783
# S 9273
9273,OK,1,917037,2,10,17,42 9 18 25 87,298.852
# S 9323
9323,OK,1,587893,2,10,16,56 14 -9 8 -25,48.558
# S 9373
9373,OK,1,1117348,2,11,16,39 -26 -55 -36 -16,73.984
# S 9423
9423,OK,1,554400,2,10,16,21 -23 29 32 -17,97.259
# S 9473
9473,OK,1,1140644,2,11,16,14 29 -1 33 21,57.568
# S 9523
9523,OK,1,1055977,2,11,16,48 3 10 12 18,95.845
# S 9573
9573,OK,1,610745,2,10,16,42 -44 1 -4 -19,43.96
# S 9623
9623,OK,1,597968,2,10,15,3 10 16 18 -7,1.788
# S 9673
9673,OK,1,1192381,2,11,16,36 37 9 -6 -41,14.228
# S 9723
9723,OK,1,1410569,2,11,16,31 6 36 4 31,37.385
# S 9773
9773,OK,1,1265649,2,11,16,5 39 5 -29 26,59.295
# S 9823
9823,OK,1,798292,2,10,14,2 -8 11 0 -5,0.146
# S 9873
9873,OK,1,687028,2,10,15,12 -20 23 -11 10,0.869
# S 9923
9923,OK,1,568921,2,10,16,49 33 -21 -2 19,62.087
# S 9973
9973,OK,1,1021105,2,10,16,9 -4 13 37 -16,117.075
