# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 16 of = 50
# kmax_cap = 33
# generated = 2026-08-27 13:07:20 host = bp1-compute049
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 17
17,OK,1,857809,2,10,15,8 0 6 -19 18,4.675
# S 67
67,OK,1,280956,2,10,14,5 14 9 -3 1,0.288
# S 117
117,OK,1,664632,2,10,16,10 22 37 28 8,128.953
# S 167
167,OK,1,423841,2,10,16,23 35 -20 0 -24,55.729
# S 217
217,OK,1,252889,2,9,16,1 34 -28 11 24,21.235
# S 267
267,OK,1,663536,2,10,16,72 1 -12 23 0,281.062
# S 317
317,OK,1,562388,2,10,17,4 85 56 -10 -52,519.189
# S 367
367,OK,1,306373,2,10,16,60 -46 -16 4 19,20.762
# S 417
417,OK,1,664084,2,10,16,31 46 23 -12 23,56.112
# S 467
467,OK,1,269817,2,10,15,44 18 14 7 1,7.594
# S 517
517,OK,1,420429,2,10,16,51 15 -30 -9 -20,93.653
# S 567
567,OK,1,615300,2,10,15,23 1 3 -18 19,0.811
# S 617
617,OK,1,449140,2,10,16,20 27 16 23 11,164.431
# S 667
667,OK,1,444712,2,10,17,39 55 -32 9 -61,622.924
# S 717
717,OK,1,812444,2,10,16,11 -41 31 31 -4,246.18
# S 767
767,OK,1,986545,2,10,16,48 -27 23 -6 -12,150.05
# S 817
817,OK,1,482705,2,10,16,51 14 29 4 19,65.907
# S 867
867,OK,1,657540,2,10,17,64 -3 47 46 -55,1059.795
# S 917
917,OK,1,339257,2,10,16,74 -20 0 2 19,51.358
# S 967
967,OK,1,389484,2,10,16,72 25 0 11 -13,99.17
# S 1017
1017,OK,1,484200,2,10,16,5 35 22 13 21,19.95
# S 1067
1067,OK,1,1089097,2,11,16,22 -11 -31 -23 30,40.362
# S 1117
1117,OK,1,1162033,2,11,15,12 9 25 14 6,5.67
# S 1167
1167,OK,1,138704,2,9,16,80 -34 18 20 -31,16.248
# S 1217
1217,OK,1,634693,2,10,16,24 -39 -7 -22 27,27.901
# S 1267
1267,OK,1,689628,2,10,16,54 40 -23 24 2,239.955
# S 1317
1317,OK,1,964564,2,10,15,1 13 -15 -2 12,2.054
# S 1367
1367,OK,1,972477,2,10,16,22 42 -19 -42 -34,36.284
# S 1417
1417,OK,1,815060,2,10,17,33 -22 -51 -39 -40,1183.057
# S 1467
1467,OK,1,535129,2,10,17,37 -69 -44 32 -56,1155.594
# S 1517
1517,OK,1,1326737,2,11,14,4 2 0 -1 -12,0.032
# S 1567
1567,OK,1,627965,2,10,16,50 -2 2 5 -28,14.351
# S 1617
1617,OK,1,834448,2,10,17,2 -17 -74 -40 62,762.144
# S 1667
1667,OK,1,688616,2,10,17,0 36 -116 25 -64,965.391
# S 1717
1717,OK,1,1133884,2,11,16,10 28 30 47 0,280.518
# S 1767
1767,OK,1,850393,2,10,16,5 -12 -27 -37 20,69.177
# S 1817
1817,OK,1,1083556,2,11,16,13 53 -18 26 5,192.088
# S 1867
1867,OK,1,1145801,2,11,15,16 -8 0 -10 -21,0.621
# S 1917
1917,OK,1,527053,2,10,14,3 2 1 11 -1,0.314
# S 1967
1967,OK,1,479373,2,10,16,29 -6 -45 24 34,11.824
# S 2017
2017,OK,1,717673,2,10,16,18 47 -18 -18 -15,102.714
# S 2067
2067,OK,1,1118641,2,11,16,13 -12 -49 14 -33,40.881
# S 2117
2117,OK,1,708245,2,10,16,12 -10 23 -19 34,14.951
# S 2167
2167,OK,1,847628,2,10,16,33 -4 57 15 26,44.725
# S 2217
2217,OK,1,1165732,2,11,16,33 -11 -26 12 26,58.911
# S 2267
2267,OK,1,734172,2,10,16,2 55 16 -5 -6,223.53
# S 2317
2317,OK,1,1336448,2,11,15,19 -9 -6 -1 15,2.754
# S 2367
2367,OK,1,714121,2,10,17,35 11 60 -36 -84,278.271
# S 2417
2417,OK,1,447124,2,10,16,40 21 -29 -2 27,42.277
# S 2467
2467,OK,1,928237,2,10,17,65 17 -24 12 -64,552.93
# S 2517
2517,OK,1,719388,2,10,16,41 27 -18 -46 -25,25.419
# S 2567
2567,OK,1,801757,2,10,17,79 46 15 33 -71,322.286
# S 2617
2617,OK,1,1365953,2,11,16,31 -42 15 37 25,64.263
# S 2667
2667,OK,1,1184329,2,11,16,17 -17 51 -11 17,125.099
# S 2717
2717,OK,1,803036,2,10,15,23 -20 -6 1 -10,2.998
# S 2767
2767,OK,1,573469,2,10,17,32 6 31 -22 -64,320.888
# S 2817
2817,OK,1,521881,2,10,15,12 -4 8 -16 9,0.533
# S 2867
2867,OK,1,609528,2,10,16,29 -5 38 33 -6,214.477
# S 2917
2917,OK,1,402125,2,10,15,2 15 -13 -7 0,8.889
# S 2967
2967,OK,1,1015452,2,10,15,25 10 -4 13 2,8.758
# S 3017
3017,OK,1,936817,2,10,15,5 9 4 23 4,6.877
# S 3067
3067,OK,1,530100,2,10,15,22 1 -2 -13 -10,1.948
# S 3117
3117,OK,1,337969,2,10,16,105 0 14 2 3,203.735
# S 3167
3167,OK,1,905585,2,10,16,62 -31 19 -15 -10,158.615
# S 3217
3217,OK,1,314320,2,10,16,76 -4 -5 -17 29,33.219
# S 3267
3267,OK,1,458224,2,10,15,21 18 -2 -9 -10,1.816
# S 3317
3317,OK,1,522585,2,10,16,52 15 34 11 22,35.559
# S 3367
3367,OK,1,449721,2,10,16,25 38 -1 -30 16,53.677
# S 3417
3417,OK,1,735401,2,10,16,17 -36 17 -14 -33,10.041
# S 3467
3467,OK,1,974037,2,10,15,17 13 8 -6 -9,3.24
# S 3517
3517,OK,1,648461,2,10,16,40 -48 23 -5 -6,163.52
# S 3567
3567,OK,1,1016185,2,10,14,11 -1 5 1 -3,0.257
# S 3617
3617,OK,1,173216,2,9,16,91 29 0 -9 7,173.786
# S 3667
3667,OK,1,340081,2,10,16,1 -53 4 -13 -20,25.23
# S 3717
3717,OK,1,589065,2,10,16,38 -46 25 -25 23,21.609
# S 3767
3767,OK,1,672317,2,10,16,27 -11 24 40 13,110.278
# S 3817
3817,OK,1,803844,2,10,16,31 26 -2 5 31,32.137
# S 3867
3867,OK,1,962340,2,10,16,-22 30 -16 1 25,45.73
# S 3917
3917,OK,1,341481,2,10,16,53 -28 -5 29 14,92.032
# S 3967
3967,OK,1,453349,2,10,16,3 -51 1 -17 -19,36.552
# S 4017
4017,OK,1,777036,2,10,16,16 16 40 -1 -35,17.572
# S 4067
4067,OK,1,1095072,2,11,16,49 55 -21 -12 15,136.001
# S 4117
4117,OK,1,477536,2,10,16,8 -25 -8 21 26,20.193
# S 4167
4167,OK,1,482224,2,10,17,14 -44 26 29 50,551.989
# S 4217
4217,OK,1,1040940,2,10,15,9 -24 -14 20 8,4.373
# S 4267
4267,OK,1,579180,2,10,16,19 -13 1 17 42,10.164
# S 4317
4317,OK,1,906832,2,10,16,52 6 28 19 8,176.633
# S 4367
4367,OK,1,347609,2,10,16,103 -37 -23 -9 9,102.662
# S 4417
4417,OK,1,682824,2,10,17,33 56 13 -58 28,1060.728
# S 4467
4467,OK,1,886428,2,10,16,62 -22 -17 17 32,20.946
# S 4517
4517,OK,1,968149,2,10,16,63 -5 7 -7 12,165.77
# S 4567
4567,OK,1,905900,2,10,17,14 6 40 -42 -45,351.877
# S 4617
4617,OK,1,792288,2,10,16,51 -13 18 6 18,110.301
# S 4667
4667,OK,1,433533,2,10,17,3 -23 -13 29 56,308.984
# S 4717
4717,OK,1,660756,2,10,17,77 32 16 -44 83,344.001
# S 4767
4767,OK,1,884533,2,10,16,49 34 0 -17 -30,28.957
# S 4817
4817,OK,1,820801,2,10,17,80 5 -80 54 -70,280.636
# S 4867
4867,OK,1,496300,2,10,15,12 -12 9 6 -11,1.961
# S 4917
4917,OK,1,1085273,2,11,16,0 1 29 -4 -31,30.806
# S 4967
4967,OK,1,554832,2,10,16,10 -12 -12 38 13,122.296
# S 5017
5017,OK,1,1268852,2,11,16,12 17 -4 -46 16,144.15
# S 5067
5067,OK,1,731348,2,10,16,6 34 39 -21 21,59.633
# S 5117
5117,OK,1,926724,2,10,15,14 19 11 -2 -11,2.541
# S 5167
5167,OK,1,1339009,2,11,15,16 -9 -10 -10 -7,5.749
# S 5217
5217,OK,1,1170741,2,11,16,18 14 1 -10 -44,10.686
# S 5267
5267,OK,1,781797,2,10,16,58 39 13 14 3,139.211
# S 5317
5317,OK,1,691648,2,10,17,14 25 59 12 -49,325.092
# S 5367
5367,OK,1,488600,2,10,14,2 -2 4 -11 -2,0.2
# S 5417
5417,OK,1,417537,2,10,17,21 24 22 13 56,299.997
# S 5467
5467,OK,1,454341,2,10,17,69 61 42 -4 -56,485.738
# S 5517
5517,OK,1,798276,2,10,16,22 5 31 30 -25,31.345
# S 5567
5567,OK,1,797668,2,10,16,21 -34 49 15 16,95.812
# S 5617
5617,OK,1,535660,2,10,15,14 16 -22 5 -3,7.059
# S 5667
5667,OK,1,1123129,2,11,16,-22 -7 -39 28 45,14.667
# S 5717
5717,OK,1,328297,2,10,15,19 1 3 -7 -12,0.999
# S 5767
5767,OK,1,1295049,2,11,16,4 -5 7 -38 -30,45.618
# S 5817
5817,OK,1,638913,2,10,17,63 -27 15 13 -48,936.036
# S 5867
5867,OK,1,915248,2,10,16,53 13 1 16 -24,60.172
# S 5917
5917,OK,1,976204,2,10,14,9 3 -8 5 4,0.122
# S 5967
5967,OK,1,357788,2,10,16,2 -23 18 29 -38,9.642
# S 6017
6017,OK,1,210716,2,9,17,74 15 11 -32 43,673.674
# S 6067
6067,OK,1,687465,2,10,15,2 12 -7 -21 -14,1.363
# S 6117
6117,OK,1,241512,2,9,16,44 -33 -41 12 3,223.994
# S 6167
6167,OK,1,626140,2,10,16,1 -42 -20 28 37,10.465
# S 6217
6217,OK,1,461172,2,10,16,58 -2 -11 18 -19,33.912
# S 6267
