# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 15 of = 50
# kmax_cap = 33
# generated = 2026-08-27 13:02:54 host = bp1-compute127
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 16
16,OK,1,670761,2,10,17,39 13 -86 -6 -46,856.933
# S 66
66,OK,1,502897,2,10,16,41 -47 -12 4 21,32.89
# S 116
116,OK,1,963905,2,10,16,64 27 -12 -27 -25,82.746
# S 166
166,OK,1,1045641,2,10,15,19 -23 -11 -4 14,1.725
# S 216
216,OK,1,209649,2,9,15,1 0 -4 -23 -2,7.945
# S 266
266,OK,1,1026565,2,10,16,10 -22 12 43 39,17.134
# S 316
316,OK,1,390441,2,10,16,37 6 -9 -2 -35,12.063
# S 366
366,OK,1,695441,2,10,16,20 -34 -20 23 -12,153.092
# S 416
416,OK,1,702696,2,10,16,59 -48 23 10 -18,91.345
# S 466
466,OK,1,727968,2,10,16,45 -22 10 10 -18,115.976
# S 516
516,OK,1,1601448,2,11,15,18 12 -8 4 -13,4.487
# S 566
566,OK,1,1208564,2,11,16,50 11 3 -16 12,209.24
# S 616
616,OK,1,1273477,2,11,15,11 -19 23 13 7,5.711
# S 666
666,OK,1,765704,2,10,16,3 37 10 28 -38,13.791
# S 716
716,OK,1,392072,2,10,16,5 43 43 -4 -4,250.627
# S 766
766,OK,1,1394113,2,11,16,36 0 -4 -4 47,13.678
# S 816
816,OK,1,1263540,2,11,16,36 -17 43 -3 16,145.082
# S 866
866,OK,1,1498188,2,11,16,29 -30 18 2 38,31.907
# S 916
916,OK,1,855377,2,10,16,11 25 -3 22 29,44.078
# S 966
966,OK,1,1176748,2,11,16,46 -8 7 -45 -20,103.254
# S 1016
1016,OK,1,482257,2,10,16,46 -31 25 -8 34,24.732
# S 1066
1066,OK,1,683085,2,10,16,12 -35 -12 -21 32,32.37
# S 1116
1116,OK,1,1116065,2,11,16,49 -5 -5 24 -29,52.881
# S 1166
1166,OK,1,295297,2,10,15,1 4 -8 -9 -8,1.398
# S 1216
1216,OK,1,938348,2,10,16,15 5 -38 -14 -18,140.331
# S 1266
1266,OK,1,945765,2,10,16,44 -38 0 31 -5,259.895
# S 1316
1316,OK,1,401492,2,10,15,1 7 -13 15 14,0.971
# S 1366
1366,OK,1,1374180,2,11,16,40 -11 -7 -23 -11,221.129
# S 1416
1416,OK,1,965156,2,10,15,14 9 -4 21 8,5.523
# S 1466
1466,OK,1,822432,2,10,16,67 -10 13 -2 11,193.625
# S 1516
1516,OK,1,342696,2,10,16,71 13 31 -13 20,72.037
# S 1566
1566,OK,1,1054129,2,11,16,22 -47 -14 -47 -11,199.424
# S 1616
1616,OK,1,1041412,2,10,16,40 -4 -27 15 -15,128.258
# S 1666
1666,OK,1,627585,2,10,16,39 7 11 11 -32,50.853
# S 1716
1716,OK,1,923288,2,10,16,1 28 27 0 38,14.332
# S 1766
1766,OK,1,636601,2,10,15,21 9 -15 4 -9,2.459
# S 1816
1816,OK,1,817604,2,10,17,115 -77 -28 -10 67,550.767
# S 1866
1866,OK,1,854045,2,10,17,33 -36 -46 -9 -59,443.015
# S 1916
1916,OK,1,673876,2,10,16,13 -26 7 -5 29,30.654
# S 1966
1966,OK,1,1275309,2,11,16,40 -25 13 20 26,68.311
# S 2016
2016,OK,1,915865,2,10,16,18 -9 2 -23 -35,13.605
# S 2066
2066,OK,1,1374708,2,11,16,45 -19 -41 1 32,47.177
# S 2116
2116,OK,1,800864,2,10,15,10 4 -1 -1 17,0.552
# S 2166
2166,OK,1,1179812,2,11,15,16 -15 2 -14 7,6.324
# S 2216
2216,OK,1,702685,2,10,16,4 -59 41 -7 22,76.662
# S 2266
2266,OK,1,690073,2,10,17,44 28 -58 -15 -58,585.966
# S 2316
2316,OK,1,457241,2,10,16,79 -22 -5 24 9,157.238
# S 2366
2366,OK,1,1222624,2,11,16,31 0 12 0 36,35.588
# S 2416
2416,OK,1,741745,2,10,15,29 -8 -12 10 7,3.778
# S 2466
2466,OK,1,481104,2,10,16,51 -8 19 -20 -23,20.526
# S 2516
2516,OK,1,640381,2,10,16,51 -16 6 10 19,44.355
# S 2566
2566,OK,1,805109,2,10,17,81 -11 23 -18 51,542.547
# S 2616
2616,OK,1,1204096,2,11,16,6 50 -7 -9 -2,299.568
# S 2666
2666,OK,1,1213985,2,11,16,48 -11 -4 -10 38,21.847
# S 2716
2716,OK,1,287493,2,10,17,71 61 10 -10 53,323.743
# S 2766
2766,OK,1,837388,2,10,16,18 -21 -28 -6 -31,21.63
# S 2816
2816,OK,1,1012684,2,10,16,10 -24 18 8 47,12.203
# S 2866
2866,OK,1,735244,2,10,16,9 3 -24 14 -28,25.432
# S 2916
2916,OK,1,1240580,2,11,16,5 2 -26 34 29,54.235
# S 2966
2966,OK,1,715452,2,10,16,26 29 6 38 9,178.739
# S 3016
3016,OK,1,301408,2,10,15,20 0 -2 -7 19,0.392
# S 3066
3066,OK,1,1075984,2,11,16,14 13 -40 -27 -16,136.488
# S 3116
3116,OK,1,952037,2,10,16,27 -57 45 10 -4,282.407
# S 3166
3166,OK,1,1006809,2,10,16,17 7 -14 -21 27,81.036
# S 3216
3216,OK,1,869773,2,10,15,29 -1 4 -15 1,10.961
# S 3266
3266,OK,1,584769,2,10,16,18 -54 17 -27 2,290.039
# S 3316
3316,OK,1,244105,2,9,17,60 49 -72 22 27,2421.817
# S 3366
3366,OK,1,979329,2,10,16,6 21 -22 -20 -42,13.324
# S 3416
3416,OK,1,467052,2,10,15,32 10 21 -4 7,5.587
# S 3466
3466,OK,1,1128692,2,11,14,1 0 -8 -2 8,0.085
# S 3516
3516,OK,1,445713,2,10,16,42 68 66 11 -1,245.71
# S 3566
3566,OK,1,934732,2,10,16,39 4 37 14 -33,45.311
# S 3616
3616,OK,1,645672,2,10,16,36 5 -20 12 -46,11.301
# S 3666
3666,OK,1,366617,2,10,16,3 32 25 -10 -29,21.862
# S 3716
3716,OK,1,1030309,2,10,16,66 15 -37 0 -10,188.948
# S 3766
3766,OK,1,1148784,2,11,16,40 -42 24 17 -9,223.699
# S 3816
3816,OK,1,1288296,2,11,16,20 10 -1 35 -5,270.146
# S 3866
3866,OK,1,877468,2,10,16,17 -16 -24 -39 25,39.921
# S 3916
3916,OK,1,713164,2,10,16,31 -13 -1 -6 -34,21.804
# S 3966
3966,OK,1,820032,2,10,17,33 -29 8 22 -66,362.903
# S 4016
4016,OK,1,212593,2,9,16,131 -39 1 -8 -6,163.512
# S 4066
4066,OK,1,909212,2,10,16,21 18 37 18 24,66.341
# S 4116
4116,OK,1,1630204,2,11,16,1 -45 29 5 43,22.743
# S 4166
4166,OK,1,1207473,2,11,16,20 56 -33 -1 31,59.716
# S 4216
4216,OK,1,529012,2,10,15,11 -25 8 -17 -4,6.278
# S 4266
4266,OK,1,506716,2,10,16,9 2 -35 32 -6,236.856
# S 4316
4316,OK,1,485985,2,10,15,32 8 -1 -1 -14,0.62
# S 4366
4366,OK,1,1003720,2,10,16,38 -43 -13 14 16,102.758
# S 4416
4416,OK,1,999828,2,10,15,22 32 2 -6 9,3.622
# S 4466
4466,OK,1,762649,2,10,17,36 9 -60 21 -70,354.26
# S 4516
4516,OK,1,788748,2,10,16,40 -21 -12 -23 -14,52.376
# S 4566
4566,OK,1,569504,2,10,15,4 25 1 1 -10,2.605
# S 4616
4616,OK,1,1252828,2,11,16,20 -18 -2 -37 36,39.971
# S 4666
4666,OK,1,792377,2,10,16,64 35 1 12 8,149.994
# S 4716
4716,OK,1,545664,2,10,16,55 16 -20 -17 21,24.015
# S 4766
4766,OK,1,785889,2,10,16,38 -19 -32 5 20,78.359
