# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 29 of = 50
# kmax_cap = 33
# generated = 2026-08-27 21:03:12 host = bp1-compute102
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 8330
8330,OK,1,264776,2,10,16,69 17 6 39 -29,33.679
# S 8380
8380,OK,1,908873,2,10,17,89 1 -46 -46 75,379.987
# S 8430
8430,OK,1,707693,2,10,15,31 9 2 12 4,2.619
# S 8480
8480,OK,1,790257,2,10,16,28 -33 -37 -17 8,193.27
# S 8530
8530,OK,1,852628,2,10,16,55 37 18 15 22,84.193
# S 8580
8580,OK,1,585321,2,10,16,22 -31 -32 -16 9,153.747
# S 8630
8630,OK,1,334021,2,10,15,18 14 -8 15 -12,1.273
# S 8680
8680,OK,1,897249,2,10,15,22 2 14 -5 -15,1.333
# S 8730
8730,OK,1,982193,2,10,16,21 -13 -45 -12 -20,85.424
# S 8780
8780,OK,1,406741,2,10,15,32 -5 -15 16 7,3.144
# S 8830
8830,OK,1,457844,2,10,17,68 -9 -7 -13 57,291.371
# S 8880
8880,OK,1,578996,2,10,16,19 3 -42 7 -18,106.993
# S 8930
8930,OK,1,773116,2,10,15,39 14 -6 0 12,1.713
# S 8980
8980,OK,1,419924,2,10,16,23 -70 17 10 8,174.412
# S 9030
9030,OK,1,774889,2,10,16,14 -10 1 -6 36,10.75
# S 9080
9080,OK,1,1263201,2,11,16,37 23 34 47 -12,172.165
# S 9130
9130,OK,1,412608,2,10,16,31 33 24 -7 -18,67.746
# S 9180
9180,OK,1,406060,2,10,17,35 -65 17 11 -57,380.992
# S 9230
9230,OK,1,916497,2,10,16,47 -17 12 34 23,37.643
# S 9280
9280,OK,1,1211741,2,11,17,37 8 17 74 76,623.725
# S 9330
9330,OK,1,947913,2,10,16,10 13 12 -49 -10,148.985
# S 9380
9380,OK,1,762097,2,10,17,86 2 65 33 -57,1035.31
# S 9430
9430,OK,1,639257,2,10,16,71 -29 25 -6 7,193.718
# S 9480
9480,OK,1,715276,2,10,16,10 56 -11 -12 -23,46.889
# S 9530
9530,OK,1,556172,2,10,15,1 -16 -18 13 -7,3.097
# S 9580
9580,OK,1,534693,2,10,16,15 -3 -20 -9 -32,9.684
# S 9630
9630,OK,1,866505,2,10,16,12 -48 10 12 5,233.23
# S 9680
9680,OK,1,645885,2,10,16,69 8 10 3 24,60.017
# S 9730
9730,OK,1,1082764,2,11,16,14 9 -17 41 12,172.389
# S 9780
9780,OK,1,1382404,2,11,16,8 -21 9 -8 -38,27.631
# S 9830
9830,OK,1,725097,2,10,15,6 10 1 -1 -17,0.562
# S 9880
9880,OK,1,176560,2,9,16,33 -83 -5 -9 11,70.282
# S 9930
9930,OK,1,761560,2,10,16,4 53 -8 -33 29,37.439
# S 9980
9980,OK,1,1056144,2,11,14,1 -14 -7 0 2,0.272
