# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 13 of = 50
# kmax_cap = 33
# generated = 2026-08-27 12:57:39 host = bp1-compute093
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 14
14,OK,1,431608,2,10,16,73 41 -17 20 15,39.135
# S 64
64,OK,1,969645,2,10,16,7 41 8 19 30,19.542
# S 114
114,OK,1,1061932,2,11,15,13 19 14 10 10,3.273
# S 164
164,OK,1,459336,2,10,16,43 -22 11 -28 -10,121.409
# S 214
214,OK,1,771645,2,10,16,24 -32 -39 -1 9,181.758
# S 264
264,OK,1,710617,2,10,16,48 7 -20 -6 30,37.14
# S 314
314,OK,1,1055865,2,11,15,1 -31 6 -10 8,3.821
# S 364
364,OK,1,996280,2,10,15,9 -10 23 -10 -1,9.319
# S 414
414,OK,1,835261,2,10,16,32 -42 30 5 -16,62.154
# S 464
464,OK,1,773336,2,10,16,44 -7 -17 -8 29,17.552
# S 514
514,OK,1,356228,2,10,16,61 -15 15 38 3,229.305
# S 564
564,OK,1,1027677,2,10,14,5 -3 10 -7 -1,0.338
# S 614
614,OK,1,1230193,2,11,16,0 29 -13 7 -48,10.74
# S 664
664,OK,1,634249,2,10,16,59 -20 -17 8 22,42.242
# S 714
714,OK,1,453500,2,10,15,33 -19 3 4 -6,4.979
# S 764
764,OK,1,1018756,2,10,16,34 8 -4 -36 -3,243.447
# S 814
814,OK,1,1262745,2,11,17,38 -65 38 7 -94,424.909
# S 864
864,OK,1,352569,2,10,16,27 -38 12 32 -3,230.118
# S 914
914,OK,1,1203928,2,11,17,38 -5 -23 30 -102,290.859
# S 964
964,OK,1,801433,2,10,16,15 -49 19 -10 22,59.235
# S 1014
1014,OK,1,618504,2,10,16,12 -33 4 2 -30,14.756
# S 1064
1064,OK,1,1348621,2,11,16,27 51 -17 7 -17,127.992
# S 1114
1114,OK,1,846917,2,10,15,24 7 -20 1 -7,3.596
# S 1164
1164,OK,1,1336117,2,11,16,11 -16 -35 26 30,35.708
# S 1214
1214,OK,1,910192,2,10,16,4 -19 -50 -5 17,106.488
# S 1264
1264,OK,1,368233,2,10,16,12 35 -38 2 29,14.843
# S 1314
1314,OK,1,551284,2,10,15,13 24 -2 12 -4,5.795
# S 1364
1364,OK,1,898456,2,10,16,56 3 16 -6 -17,130.763
# S 1414
1414,OK,1,722337,2,10,15,33 10 8 5 -7,3.331
# S 1464
1464,OK,1,936481,2,10,15,3 28 8 5 0,9.913
# S 1514
1514,OK,1,995936,2,10,15,4 -23 9 -1 -14,0.98
# S 1564
1564,OK,1,517417,2,10,16,38 63 23 11 -4,202.042
# S 1614
1614,OK,1,868033,2,10,16,22 39 55 33 10,151.593
# S 1664
1664,OK,1,442989,2,10,15,23 -13 18 -17 4,5.649
# S 1714
1714,OK,1,835489,2,10,16,34 -11 16 -23 -22,80.485
# S 1764
1764,OK,1,1140460,2,11,15,12 21 -17 -15 -9,3.421
# S 1814
1814,OK,1,1430268,2,11,16,11 -41 -21 -13 -15,148.889
# S 1864
1864,OK,1,654505,2,10,15,21 15 10 13 -5,5.835
# S 1914
1914,OK,1,615221,2,10,16,28 22 22 -29 -37,14.639
# S 1964
1964,OK,1,718357,2,10,17,69 -74 17 -17 -62,562.46
# S 2014
2014,OK,1,941696,2,10,16,23 50 35 -8 -1,269.675
# S 2064
2064,OK,1,976817,2,10,16,8 -24 0 11 -38,17.321
# S 2114
2114,OK,1,896112,2,10,15,1 4 -27 7 -3,7.61
# S 2164
2164,OK,1,721301,2,10,15,14 -21 6 -25 3,6.065
# S 2214
2214,OK,1,1143821,2,11,17,75 6 1 -30 -66,1219.457
# S 2264
2264,OK,1,332985,2,10,15,20 -34 17 10 3,6.354
# S 2314
2314,OK,1,412272,2,10,16,56 8 28 -27 -4,204.955
# S 2364
2364,OK,1,501964,2,10,16,48 22 -24 3 28,30.605
# S 2414
2414,OK,1,1474408,2,11,16,4 6 -22 -17 -37,22.302
# S 2464
2464,OK,1,812649,2,10,16,17 19 -48 -34 14,123.976
# S 2514
2514,OK,1,1150912,2,11,16,47 10 35 6 26,59.662
# S 2564
2564,OK,1,551636,2,10,16,7 -50 0 8 -20,56.185
# S 2614
2614,OK,1,738853,2,10,17,34 120 -49 6 37,2441.267
# S 2664
2664,OK,1,546601,2,10,16,13 57 29 28 8,135.012
# S 2714
2714,OK,1,753888,2,10,16,59 28 -49 14 0,278.788
# S 2764
2764,OK,1,651193,2,10,16,78 16 -16 12 9,188.238
# S 2814
2814,OK,1,365176,2,10,16,10 17 27 -23 34,10.91
# S 2864
2864,OK,1,1017692,2,10,16,19 -5 21 37 21,98.864
# S 2914
2914,OK,1,181305,2,9,15,11 7 13 -5 -11,1.481
# S 2964
2964,OK,1,455920,2,10,15,0 26 -10 4 1,8.657
# S 3014
3014,OK,1,975017,2,10,16,0 8 -28 19 33,11.738
# S 3064
3064,OK,1,1031493,2,10,16,15 33 25 26 -11,157.686
# S 3114
3114,OK,1,1218825,2,11,16,0 19 -43 -8 23,88.432
# S 3164
3164,OK,1,579532,2,10,16,33 4 -12 6 -20,19.137
# S 3214
3214,OK,1,892560,2,10,17,9 -23 -51 -74 -34,1480.61
# S 3264
3264,OK,1,987269,2,10,16,35 -35 3 -41 16,126.756
# S 3314
3314,OK,1,1197064,2,11,15,14 12 21 23 1,9.233
# S 3364
3364,OK,1,797393,2,10,16,66 -21 9 6 25,39.215
# S 3414
3414,OK,1,736001,2,10,16,15 0 -37 -2 -28,11.303
# S 3464
3464,OK,1,672381,2,10,16,8 27 -29 -5 -32,15.026
# S 3514
3514,OK,1,1291508,2,11,17,21 10 85 -83 88,438.789
# S 3564
3564,OK,1,506533,2,10,16,79 61 -33 9 13,66.047
# S 3614
3614,OK,1,914868,2,10,14,6 0 6 5 -5,0.148
# S 3664
3664,OK,1,1234936,2,11,16,38 -27 16 -20 -35,18.157
# S 3714
3714,OK,1,909200,2,10,16,31 -45 -44 11 23,37.6
# S 3764
3764,OK,1,886073,2,10,17,92 -76 7 23 53,990.99
# S 3814
3814,OK,1,765812,2,10,16,34 -1 37 -8 -20,60.988
# S 3864
3864,OK,1,1074369,2,11,16,63 21 -25 1 -16,147.068
# S 3914
3914,OK,1,920385,2,10,16,51 25 9 -39 -1,270.221
# S 3964
3964,OK,1,948569,2,10,16,6 28 -1 -42 24,38.064
# S 4014
4014,OK,1,1154537,2,11,16,4 15 -56 -24 -17,147.732
# S 4064
4064,OK,1,1124948,2,11,16,28 14 9 3 -35,17.062
# S 4114
4114,OK,1,1278680,2,11,17,23 -28 -43 12 80,728.965
# S 4164
4164,OK,1,714397,2,10,16,42 -26 -9 -7 31,20.426
# S 4214
4214,OK,1,1347065,2,11,16,16 19 40 17 -29,47.552
# S 4264
4264,OK,1,691016,2,10,16,26 13 20 4 32,10.571
# S 4314
4314,OK,1,727316,2,10,16,11 16 28 23 -31,16.283
# S 4364
4364,OK,1,1016085,2,10,16,1 -22 21 11 45,11.13
# S 4414
4414,OK,1,734156,2,10,16,5 -35 6 -27 -25,41.592
# S 4464
4464,OK,1,771537,2,10,16,59 -17 -15 -1 -13,136.09
# S 4514
4514,OK,1,874885,2,10,16,17 23 30 -18 -20,78.749
# S 4564
4564,OK,1,243492,2,9,16,10 -15 -26 19 15,69.427
# S 4614
4614,OK,1,1305736,2,11,15,26 -3 10 -9 -14,1.554
# S 4664
4664,OK,1,618388,2,10,16,9 -5 9 -18 -33,11.485
# S 4714
4714,OK,1,629329,2,10,16,33 45 -35 -1 -15,80.584
# S 4764
4764,OK,1,1248177,2,11,16,12 41 -47 -21 2,276.111
# S 4814
4814,OK,1,1332740,2,11,16,12 -10 38 30 -49,11.535
# S 4864
4864,OK,1,1100609,2,11,16,21 -51 3 45 -14,154.062
# S 4914
4914,OK,1,604777,2,10,16,71 5 19 -11 8,147.291
# S 4964
4964,OK,1,894416,2,10,16,48 -23 -9 9 23,48.815
# S 5014
5014,OK,1,515684,2,10,15,22 -35 -10 5 -7,4.184
# S 5064
5064,OK,1,453493,2,10,16,15 19 7 -23 25,56.843
# S 5114
5114,OK,1,967408,2,10,16,20 7 -28 5 21,89.352
# S 5164
5164,OK,1,1175709,2,11,16,17 9 -19 0 -38,26.198
# S 5214
5214,OK,1,297001,2,10,16,35 23 -6 -8 29,28.198
# S 5264
5264,OK,1,846001,2,10,14,8 8 1 10 2,0.212
# S 5314
5314,OK,1,758056,2,10,16,10 -24 5 -24 29,12.237
# S 5364
5364,OK,1,768641,2,10,16,24 26 45 2 16,108.939
# S 5414
5414,OK,1,796764,2,10,15,6 3 -9 -11 -12,1.58
# S 5464
5464,OK,1,195709,2,9,16,79 -37 -6 -9 21,35.769
# S 5514
5514,OK,1,390949,2,10,17,38 25 3 80 75,419.897
# S 5564
5564,OK,1,682700,2,10,16,54 56 -14 -6 -11,134.835
# S 5614
5614,OK,1,1220976,2,11,15,18 -27 -13 11 -14,2.094
# S 5664
5664,OK,1,1086953,2,11,15,8 19 -12 18 1,9.168
# S 5714
5714,OK,1,1096601,2,11,16,18 -33 -32 26 -14,160.267
# S 5764
5764,OK,1,1105217,2,11,16,23 -6 -33 -33 34,35.231
# S 5814
5814,OK,1,1101164,2,11,15,12 11 2 13 -18,1.43
# S 5864
5864,OK,1,1099065,2,11,15,10 -5 -24 1 4,7.493
# S 5914
5914,OK,1,808356,2,10,15,30 6 16 -3 -5,4.866
# S 5964
5964,OK,1,575945,2,10,16,-9 -11 -17 7 29,12.52
# S 6014
6014,OK,1,213212,2,9,17,149 42 1 -5 -69,341.19
# S 6064
6064,OK,1,1302741,2,11,16,63 37 -7 -5 28,45.125
# S 6114
6114,OK,1,593601,2,10,16,5 53 -9 4 3,239.04
# S 6164
6164,OK,1,1019049,2,10,16,18 -21 -25 -49 -27,15.665
# S 6214
6214,OK,1,960369,2,10,15,16 10 15 -3 -12,2.152
# S 6264
6264,OK,1,301240,2,10,16,75 -66 -8 -7 7,137.672
# S 6314
6314,OK,1,970984,2,10,16,29 5 -10 29 -32,18.809
# S 6364
6364,OK,1,1254012,2,11,16,6 4 -46 2 -21,104.871
# S 6414
6414,OK,1,382165,2,10,16,26 -24 10 -31 -26,30.791
# S 6464
6464,OK,1,432733,2,10,15,36 25 -9 6 4,5.074
# S 6514
6514,OK,1,927569,2,10,16,35 -34 -7 -28 -8,171.087
# S 6564
6564,OK,1,805544,2,10,16,13 -15 -37 27 -28,40.293
# S 6614
6614,OK,1,625884,2,10,16,49 33 -15 -3 17,33.681
# S 6664
6664,OK,1,1197857,2,11,16,10 -3 44 -8 43,17.557
# S 6714
6714,OK,1,279649,2,10,16,53 -18 -50 15 5,180.468
# S 6764
6764,OK,1,561908,2,10,16,8 -11 20 14 -27,15.419
# S 6814
6814,OK,1,808861,2,10,15,2 -6 21 7 8,3.677
# S 6864
6864,OK,1,615765,2,10,15,7 8 16 -12 -15,0.822
# S 6914
6914,OK,1,662804,2,10,16,43 43 -2 -17 23,68.202
# S 6964
6964,OK,1,1056881,2,11,16,28 -36 15 -15 -13,143.971
# S 7014
7014,OK,1,971436,2,10,16,41 30 -27 -30 16,68.587
# S 7064
7064,OK,1,543904,2,10,15,43 -6 -5 6 2,7.73
# S 7114
7114,OK,1,348933,2,10,15,1 9 -6 -22 1,8.461
# S 7164
7164,OK,1,1123764,2,11,16,6 41 -18 29 -11,149.098
# S 7214
7214,OK,1,1246033,2,11,17,11 108 -66 -27 87,398.705
# S 7264
7264,OK,1,480436,2,10,16,24 8 -1 47 0,264.196
# S 7314
7314,OK,1,469484,2,10,16,18 -55 14 16 -14,110.942
# S 7364
7364,OK,1,187369,2,9,16,31 -39 -21 -11 -21,49.16
# S 7414
7414,OK,1,542965,2,10,16,4 -33 -53 -14 1,255.595
# S 7464
7464,OK,1,834509,2,10,16,50 -28 0 15 -44,11.287
# S 7514
7514,OK,1,1002561,2,10,16,30 35 15 32 -22,68.987
# S 7564
7564,OK,1,294289,2,10,16,58 -65 35 9 -11,38.841
# S 7614
7614,OK,1,439464,2,10,15,4 -12 2 -20 -7,3.982
# S 7664
7664,OK,1,583024,2,10,16,46 -48 41 -12 15,80.37
# S 7714
7714,OK,1,733861,2,10,16,72 31 -10 3 -17,77.385
# S 7764
7764,OK,1,664528,2,10,16,33 27 -4 3 -35,12.105
# S 7814
