# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 5 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:06:42 host = bp1-compute141
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
4656,OK,1,902081,2,10,16,3 24 -13 -27 -24,57.029
# S 4706
4706,OK,1,166016,2,9,17,187 -64 19 -41 39,873.936
# S 4756
4756,OK,1,797884,2,10,15,14 11 24 -3 -7,4.964
# S 4806
4806,OK,1,906056,2,10,17,63 -97 -6 23 -82,316.285
# S 4856
4856,OK,1,1185973,2,11,16,6 12 7 -15 -39,19.682
# S 4906
4906,OK,1,760672,2,10,16,27 40 4 34 15,86.354
# S 4956
4956,OK,1,103833,2,9,16,68 -8 3 -18 16,11.287
# S 5006
5006,OK,1,585812,2,10,16,2 49 -6 -9 19,30.801
# S 5056
5056,OK,1,867205,2,10,15,12 -20 23 12 -4,6.23
# S 5106
5106,OK,1,588264,2,10,16,43 -2 -1 -7 30,15.492
# S 5156
5156,OK,1,1352512,2,11,16,41 28 -3 44 -12,188.259
# S 5206
5206,OK,1,1192616,2,11,16,21 -43 7 10 21,87.961
# S 5256
5256,OK,1,291364,2,10,15,18 15 7 -6 -11,0.767
# S 5306
5306,OK,1,1253409,2,11,17,19 30 -29 87 -78,751.915
# S 5356
5356,OK,1,612460,2,10,17,45 80 -27 24 67,393.345
# S 5406
5406,OK,1,266049,2,10,16,62 -27 14 -4 21,48.933
# S 5456
5456,OK,1,974845,2,10,15,3 21 22 6 -14,1.917
# S 5506
5506,OK,1,1248021,2,11,16,13 49 -3 36 -2,275.165
# S 5556
5556,OK,1,665008,2,10,16,56 -6 -13 1 20,33.67
# S 5606
5606,OK,1,865840,2,10,16,22 -24 -12 -43 6,223.613
# S 5656
5656,OK,1,892668,2,10,16,17 26 -18 10 -36,16.561
# S 5706
5706,OK,1,578332,2,10,16,8 -17 29 -40 -19,77.759
# S 5756
5756,OK,1,171433,2,9,16,3 47 -3 2 6,184.545
# S 5806
5806,OK,1,885433,2,10,16,13 57 -33 -1 -10,165.543
# S 5856
5856,OK,1,1144905,2,11,16,45 -51 24 16 -19,104.111
# S 5906
5906,OK,1,743113,2,10,17,34 -60 -42 13 92,309.275
# S 5956
5956,OK,1,1182296,2,11,16,3 -2 -42 -52 11,170.239
# S 6006
6006,OK,1,1110097,2,11,16,15 37 51 -21 -25,49.572
# S 6056
6056,OK,1,841476,2,10,16,20 55 -26 10 6,187.631
# S 6106
6106,OK,1,178545,2,9,15,11 -26 -7 -7 2,7.068
# S 6156
6156,OK,1,870349,2,10,16,46 2 7 33 14,94.786
# S 6206
6206,OK,1,1237776,2,11,16,9 10 20 21 37,17.941
# S 6256
6256,OK,1,865592,2,10,16,1 31 3 36 13,145.543
# S 6306
6306,OK,1,261996,2,9,16,61 24 -16 -22 -12,124.788
# S 6356
6356,OK,1,845848,2,10,16,49 -7 -19 -6 13,64.345
# S 6406
6406,OK,1,618836,2,10,16,39 -27 20 31 -2,244.199
# S 6456
6456,OK,1,1352073,2,11,15,6 15 0 5 -23,0.506
# S 6506
6506,OK,1,492833,2,10,16,54 -46 19 25 17,93.633
# S 6556
6556,OK,1,158721,2,9,16,16 11 -22 -12 -23,8.642
# S 6606
6606,OK,1,418233,2,10,15,33 -3 -12 0 -8,1.573
# S 6656
6656,OK,1,664449,2,10,16,58 -59 -23 9 -13,63.257
# S 6706
6706,OK,1,861632,2,10,17,26 -89 -63 -2 81,543.6
# S 6756
6756,OK,1,585772,2,10,16,42 -43 -1 -9 -16,74.866
# S 6806
6806,OK,1,1130693,2,11,16,33 44 -9 -19 -13,114.039
# S 6856
6856,OK,1,1210313,2,11,15,20 16 14 2 -13,1.881
# S 6906
6906,OK,1,416721,2,10,16,38 23 -30 51 -2,234.388
# S 6956
6956,OK,1,672097,2,10,16,40 36 -14 -27 -20,65.376
# S 7006
7006,OK,1,598025,2,10,17,33 74 -3 22 -51,337.063
# S 7056
7056,OK,1,904033,2,10,16,61 13 33 16 -8,204.271
# S 7106
7106,OK,1,980540,2,10,16,13 38 36 -20 16,145.142
# S 7156
7156,OK,1,1125700,2,11,16,16 -22 -20 15 25,38.873
# S 7206
7206,OK,1,1372664,2,11,15,19 8 -1 -11 -20,0.812
# S 7256
7256,OK,1,850769,2,10,16,40 -40 16 -17 -26,47.536
# S 7306
7306,OK,1,874156,2,10,16,10 -15 28 53 5,225.443
# S 7356
7356,OK,1,851781,2,10,16,1 49 30 5 1,277.828
# S 7406
7406,OK,1,695128,2,10,16,24 34 54 -25 -10,147.561
# S 7456
7456,OK,1,696316,2,10,16,58 19 -5 28 -13,152.77
# S 7506
7506,OK,1,266768,2,10,16,53 -28 9 -22 30,16.073
# S 7556
7556,OK,1,765593,2,10,15,7 -4 10 -19 10,2.984
# S 7606
7606,OK,1,1257009,2,11,16,28 -15 4 -12 29,49.425
# S 7656
7656,OK,1,771284,2,10,16,4 -1 -17 -40 -18,97.063
# S 7706
7706,OK,1,1039577,2,10,16,5 19 -15 6 37,18.82
# S 7756
7756,OK,1,1285609,2,11,15,28 -19 2 2 -1,10.203
# S 7806
7806,OK,1,617569,2,10,16,27 34 -25 40 32,25.455
# S 7856
7856,OK,1,1149701,2,11,15,18 3 -1 -18 -13,2.211
# S 7906
7906,OK,1,306549,2,10,16,22 -33 -26 45 14,82.437
# S 7956
7956,OK,1,264032,2,10,14,25 -4 -2 4 -4,0.111
# S 8006
8006,OK,1,764788,2,10,15,16 7 -4 22 3,7.301
# S 8056
8056,OK,1,545725,2,10,16,5 16 -27 33 39,12.928
# S 8106
8106,OK,1,1332409,2,11,16,8 -29 -22 7 -34,44.752
# S 8156
8156,OK,1,1475108,2,11,16,13 -54 -25 11 -4,247.55
# S 8206
8206,OK,1,1134188,2,11,16,53 -8 3 -3 -38,30.545
# S 8256
8256,OK,1,602000,2,10,17,43 18 85 -42 20,1801.429
# S 8306
8306,OK,1,819652,2,10,16,49 -48 12 6 18,69.461
# S 8356
8356,OK,1,1211213,2,11,17,66 -49 24 -17 76,332.548
# S 8406
8406,OK,1,947972,2,10,16,0 3 41 19 -2,266.049
# S 8456
8456,OK,1,874109,2,10,16,27 -7 38 29 -36,19.956
# S 8506
8506,OK,1,202132,2,9,16,28 -32 3 -27 -28,20.364
# S 8556
8556,OK,1,227720,2,9,16,66 -34 -8 -7 -18,17.755
# S 8606
8606,OK,1,198121,2,9,16,80 35 -22 11 -20,58.547
# S 8656
8656,OK,1,499145,2,10,16,30 -21 -15 24 -16,118.307
# S 8706
8706,OK,1,951020,2,10,16,49 42 -5 15 20,94.107
# S 8756
8756,OK,1,633132,2,10,16,56 -13 -1 -14 -15,101.967
# S 8806
8806,OK,1,999405,2,10,16,48 -23 4 43 1,277.711
# S 8856
8856,OK,1,798284,2,10,16,8 -7 -30 22 -21,89.243
# S 8906
8906,OK,1,1235817,2,11,16,7 -6 -30 -23 37,17.264
# S 8956
8956,OK,1,844124,2,10,17,94 42 -8 22 27,989.103
# S 9006
9006,OK,1,512048,2,10,16,15 32 -32 -17 -22,51.855
# S 9056
9056,OK,1,1261672,2,11,16,45 -1 25 -2 36,29.474
# S 9106
9106,OK,1,1282753,2,11,16,29 -25 -19 19 -44,11.373
# S 9156
9156,OK,1,1059137,2,11,16,36 -20 -34 -18 -23,61.744
# S 9206
9206,OK,1,697808,2,10,16,37 19 -32 12 11,150.791
# S 9256
9256,OK,1,404177,2,10,16,27 -7 -2 -15 28,9.271
# S 9306
9306,OK,1,965321,2,10,16,0 56 14 -38 5,212.157
# S 9356
9356,OK,1,884820,2,10,16,36 21 46 7 19,70.337
# S 9406
9406,OK,1,612432,2,10,15,15 -4 0 16 12,1.284
# S 9456
9456,OK,1,626533,2,10,16,61 40 10 1 -7,177.064
# S 9506
9506,OK,1,655880,2,10,15,22 -20 13 9 -4,6.714
# S 9556
9556,OK,1,568116,2,10,16,0 60 -35 -18 -9,77.868
# S 9606
9606,OK,1,1448880,2,11,16,16 14 -39 11 -16,147.538
# S 9656
9656,OK,1,913013,2,10,16,46 22 1 -40 19,72.245
# S 9706
9706,OK,1,498049,2,10,17,70 37 -1 -2 -52,280.989
# S 9756
9756,OK,1,423340,2,10,16,2 -48 3 -27 15,84.531
# S 9806
9806,OK,1,996417,2,10,16,31 -10 35 -16 -23,31.019
# S 9856
9856,OK,1,546609,2,10,16,44 35 -14 22 14,87.461
# S 9906
9906,OK,1,1235264,2,11,17,14 50 6 36 -81,289.83
# S 9956
9956,OK,1,1077001,2,11,16,5 -23 -8 -2 -44,10.524
