# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 45 of = 50
# kmax_cap = 33
# generated = 2026-08-28 11:24:47 host = bp1-compute049
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
6646,OK,1,494568,2,10,16,6 -26 38 -9 -22,55.476
# S 6696
6696,OK,1,248797,2,9,16,63 15 -3 3 16,11.189
# S 6746
6746,OK,1,1021844,2,10,16,2 -29 15 -19 19,114.759
# S 6796
6796,OK,1,1007469,2,10,15,30 -7 6 4 0,11.367
# S 6846
6846,OK,1,749505,2,10,16,51 -15 30 -15 1,295.259
# S 6896
6896,OK,1,851508,2,10,16,32 -13 -38 16 16,96.365
# S 6946
6946,OK,1,934260,2,10,16,11 -26 5 -30 -22,89.671
# S 6996
6996,OK,1,1269361,2,11,16,32 4 -5 -2 -36,35.05
# S 7046
7046,OK,1,786985,2,10,15,16 6 -11 12 -8,5.111
# S 7096
7096,OK,1,907508,2,10,16,30 50 31 26 17,119.301
# S 7146
7146,OK,1,892772,2,10,16,4 20 -1 -21 -35,23.342
# S 7196
7196,OK,1,633376,2,10,16,28 74 -35 3 12,139.23
# S 7246
7246,OK,1,50401,2,8,16,134 -38 27 13 4,166.511
# S 7296
7296,OK,1,828732,2,10,16,26 -14 -18 -27 19,69.637
# S 7346
7346,OK,1,601925,2,10,16,30 20 17 -11 34,11.551
# S 7396
7396,OK,1,937041,2,10,17,62 -46 -27 -11 -74,420.533
# S 7446
7446,OK,1,645236,2,10,16,40 26 -40 -31 0,295.393
# S 7496
7496,OK,1,1071144,2,11,16,9 52 -6 23 23,54.735
# S 7546
7546,OK,1,870484,2,10,16,3 -21 30 41 -38,19.344
# S 7596
7596,OK,1,1159492,2,11,16,42 -1 17 34 32,35.318
# S 7646
7646,OK,1,708193,2,10,16,22 -38 35 -10 9,152.757
# S 7696
7696,OK,1,569113,2,10,16,9 13 -33 16 -26,28.649
# S 7746
7746,OK,1,509489,2,10,15,33 5 -10 -9 20,0.479
# S 7796
7796,OK,1,1139785,2,11,15,12 9 3 -14 6,6.799
# S 7846
7846,OK,1,331396,2,10,16,24 47 46 -5 9,124.071
# S 7896
7896,OK,1,547949,2,10,16,33 -3 -23 29 -25,23.908
# S 7946
7946,OK,1,778684,2,10,16,13 32 34 2 10,152.6
# S 7996
7996,OK,1,957296,2,10,15,25 15 8 8 -9,4.066
# S 8046
8046,OK,1,390057,2,10,16,49 -4 -2 -45 -7,132.527
# S 8096
8096,OK,1,1021712,2,10,16,34 39 -27 12 -19,107.723
# S 8146
8146,OK,1,857901,2,10,16,5 5 31 12 -20,12.75
# S 8196
8196,OK,1,1524933,2,11,16,34 -42 -11 -39 12,210.956
# S 8246
8246,OK,1,939936,2,10,16,46 39 -16 1 17,142.154
# S 8296
8296,OK,1,1143304,2,11,16,3 21 28 -13 -27,54.299
# S 8346
8346,OK,1,618496,2,10,16,51 18 2 10 20,33.846
# S 8396
8396,OK,1,1468692,2,11,16,49 -23 -25 -13 -40,22.102
# S 8446
8446,OK,1,853772,2,10,16,30 34 43 10 15,104.236
# S 8496
8496,OK,1,843836,2,10,16,36 12 -33 36 -26,55.096
# S 8546
8546,OK,1,845588,2,10,17,86 -59 53 -20 62,422.117
# S 8596
8596,OK,1,258505,2,9,16,106 14 -4 6 21,53.453
# S 8646
8646,OK,1,720097,2,10,17,67 -57 -61 -90 -57,1693.596
# S 8696
8696,OK,1,746952,2,10,16,3 -24 51 24 8,188.955
# S 8746
8746,OK,1,1004745,2,10,16,39 34 -24 -14 35,18.633
# S 8796
8796,OK,1,676124,2,10,15,27 -2 -6 10 4,6.631
# S 8846
8846,OK,1,708901,2,10,17,26 -30 -8 -29 -66,505.906
# S 8896
8896,OK,1,1312489,2,11,16,3 -18 5 12 43,10.977
# S 8946
8946,OK,1,773592,2,10,14,4 -10 9 -7 4,0.137
# S 8996
8996,OK,1,452137,2,10,16,10 28 -22 -31 0,272.742
# S 9046
9046,OK,1,1143004,2,11,16,18 0 -55 -12 8,214.989
# S 9096
9096,OK,1,665236,2,10,17,87 52 -14 61 -82,319.06
# S 9146
9146,OK,1,719464,2,10,15,8 -22 1 -4 -6,1.606
# S 9196
9196,OK,1,724916,2,10,15,32 21 -13 0 0,10.664
# S 9246
9246,OK,1,1219768,2,11,16,60 9 -8 16 -16,152.498
# S 9296
9296,OK,1,1120137,2,11,16,48 -14 8 30 9,203.561
# S 9346
9346,OK,1,352800,2,10,16,39 -33 -3 16 29,36.333
# S 9396
9396,OK,1,940681,2,10,17,46 -34 -23 -45 77,422.645
# S 9446
9446,OK,1,613524,2,10,16,55 -20 -16 -6 -26,72.224
# S 9496
9496,OK,1,890472,2,10,16,21 -37 8 -14 -33,16.628
# S 9546
9546,OK,1,550540,2,10,17,43 26 2 -13 -82,490.997
# S 9596
9596,OK,1,716484,2,10,15,4 -13 10 22 20,0.715
# S 9646
9646,OK,1,321225,2,10,16,78 12 -4 16 -27,23.995
# S 9696
9696,OK,1,533289,2,10,15,8 -7 11 -12 -20,0.414
# S 9746
9746,OK,1,1240640,2,11,15,5 16 3 -15 -19,0.776
# S 9796
9796,OK,1,933069,2,10,15,7 -27 18 6 -1,9.927
# S 9846
9846,OK,1,887893,2,10,16,10 11 -32 -17 20,83.192
# S 9896
9896,OK,1,879869,2,10,15,3 3 -14 -19 2,9.463
# S 9946
9946,OK,1,788292,2,10,15,21 -22 10 3 5,5.35
# S 9996
9996,OK,1,133576,2,9,16,78 -15 -24 -29 9,89.194
