# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 42 of = 50
# kmax_cap = 33
# generated = 2026-08-28 09:49:05 host = bp1-compute102
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 43
43,OK,1,268225,2,10,16,91 2 -1 25 22,50.092
# S 93
93,OK,1,584549,2,10,16,3 0 -16 13 -30,10.127
# S 143
143,OK,1,462873,2,10,15,43 8 -12 -19 -7,4.38
# S 193
193,OK,1,801793,2,10,17,33 -39 12 30 53,636.275
# S 243
243,OK,1,581920,2,10,16,32 24 1 26 28,9.81
# S 293
293,OK,1,532429,2,10,16,57 17 -23 -4 31,25.173
# S 343
343,OK,1,725088,2,10,15,2 29 -10 -7 6,4.697
# S 393
393,OK,1,1131305,2,11,17,45 -35 42 -39 87,338.866
# S 443
443,OK,1,407380,2,10,17,69 -48 -9 -19 51,407.952
# S 493
493,OK,1,792816,2,10,16,32 7 -11 -4 28,22.145
# S 543
543,OK,1,180720,2,9,16,102 34 -2 -8 21,27.022
# S 593
593,OK,1,1143264,2,11,16,17 -17 -15 -16 -32,16.689
# S 643
643,OK,1,1219737,2,11,16,21 25 11 22 31,47.129
# S 693
693,OK,1,583525,2,10,16,35 -51 -30 -21 2,258.444
# S 743
743,OK,1,349441,2,10,16,30 -38 21 -20 -12,71.152
# S 793
793,OK,1,456576,2,10,15,36 -1 -4 10 -6,5.645
# S 843
843,OK,1,443484,2,10,15,10 32 2 1 -1,8.594
# S 893
893,OK,1,1040140,2,10,15,17 9 11 2 -8,4.854
# S 943
943,OK,1,1186780,2,11,14,5 -12 7 -6 2,0.337
# S 993
993,OK,1,664544,2,10,15,15 -18 20 13 -9,2.761
# S 1043
1043,OK,1,418676,2,10,16,70 -25 5 31 -6,199.396
# S 1093
1093,OK,1,1225557,2,11,16,35 -11 40 -21 45,13.199
# S 1143
1143,OK,1,1003596,2,10,16,1 -20 21 11 24,27.109
# S 1193
1193,OK,1,729369,2,10,16,52 -28 -31 5 -1,262.926
# S 1243
1243,OK,1,1244180,2,11,16,9 -39 -49 -38 -33,44.866
# S 1293
1293,OK,1,281773,2,10,15,35 -18 14 -4 -5,4.588
# S 1343
1343,OK,1,766364,2,10,15,5 -28 -2 -18 0,9.35
# S 1393
