# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 41 of = 50
# kmax_cap = 33
# generated = 2026-08-28 09:49:16 host = bp1-compute064
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
6742,OK,1,1114737,2,11,15,17 16 -2 1 15,1.908
# S 6792
6792,OK,1,356181,2,10,16,25 4 23 -31 15,119.474
# S 6842
6842,OK,1,758888,2,10,16,11 -30 -50 28 13,128.311
# S 6892
6892,OK,1,884228,2,10,16,14 38 19 42 -35,32.135
# S 6942
6942,OK,1,973756,2,10,16,52 19 -4 21 23,71.438
# S 6992
6992,OK,1,929692,2,10,16,16 31 4 -19 31,42.05
# S 7042
7042,OK,1,978244,2,10,16,18 -31 -14 -52 -27,47.461
# S 7092
7092,OK,1,285105,2,10,16,70 59 -12 10 14,106.306
# S 7142
7142,OK,1,310949,2,10,16,57 -6 7 31 -8,55.585
# S 7192
7192,OK,1,483485,2,10,16,14 2 -31 -17 22,45.396
# S 7242
7242,OK,1,935621,2,10,16,16 15 -15 49 34,40.681
# S 7292
7292,OK,1,322113,2,10,16,2 -69 31 -10 -9,100.415
# S 7342
7342,OK,1,981816,2,10,16,6 -24 -45 -21 -16,152.408
# S 7392
7392,OK,1,339609,2,10,15,45 5 12 2 -10,3.664
# S 7442
7442,OK,1,586732,2,10,16,10 70 19 -24 -11,127.095
# S 7492
7492,OK,1,1016429,2,10,17,95 -4 -32 24 -45,1024.889
# S 7542
7542,OK,1,893193,2,10,16,-4 18 0 -17 34,13.161
# S 7592
7592,OK,1,190909,2,9,16,13 0 -39 10 6,204.408
# S 7642
7642,OK,1,1228656,2,11,16,27 -14 -60 -26 6,257.044
# S 7692
7692,OK,1,734973,2,10,15,27 13 1 -13 -5,6.851
# S 7742
7742,OK,1,741520,2,10,15,21 19 8 0 7,3.98
# S 7792
7792,OK,1,477285,2,10,16,59 22 -19 2 25,40.921
# S 7842
7842,OK,1,502245,2,10,16,12 -25 28 -34 -19,42.854
# S 7892
7892,OK,1,951713,2,10,17,42 -58 16 -8 55,711.138
# S 7942
7942,OK,1,802512,2,10,16,53 -12 48 10 -11,145.246
# S 7992
7992,OK,1,499536,2,10,16,22 9 37 -16 31,23.292
# S 8042
8042,OK,1,1245644,2,11,16,31 -35 -26 31 -6,246.956
# S 8092
8092,OK,1,994664,2,10,16,62 -2 24 -1 -24,65.338
# S 8142
8142,OK,1,580345,2,10,16,18 37 20 23 7,231.237
# S 8192
8192,OK,1,927104,2,10,15,27 7 -7 -2 -18,1.083
# S 8242
8242,OK,1,918673,2,10,16,14 58 11 -3 10,226.794
# S 8292
8292,OK,1,1311640,2,11,16,1 28 22 42 22,117.076
# S 8342
8342,OK,1,937881,2,10,16,14 -27 22 -10 -41,20.193
# S 8392
8392,OK,1,638285,2,10,15,5 -29 12 4 3,8.452
# S 8442
8442,OK,1,964201,2,10,16,17 -33 23 6 43,16.003
# S 8492
8492,OK,1,819517,2,10,16,49 -42 -6 -5 23,79.378
# S 8542
8542,OK,1,189805,2,9,15,30 2 -9 -2 15,0.455
# S 8592
8592,OK,1,776060,2,10,16,36 16 -3 23 -14,172.035
# S 8642
8642,OK,1,272465,2,10,16,56 13 34 -6 13,80.609
# S 8692
8692,OK,1,888684,2,10,16,49 -8 7 -35 -21,43.583
# S 8742
8742,OK,1,655401,2,10,17,7 42 -32 86 75,664.745
# S 8792
8792,OK,1,631340,2,10,16,27 12 -31 11 -35,15.202
# S 8842
8842,OK,1,652516,2,10,16,12 -22 20 -31 28,20.935
# S 8892
8892,OK,1,621633,2,10,16,43 1 -18 17 19,92.622
# S 8942
8942,OK,1,891257,2,10,17,106 96 -9 16 57,584.538
# S 8992
8992,OK,1,1041345,2,10,16,51 -23 26 4 -17,122.74
# S 9042
9042,OK,1,338949,2,10,15,4 -6 -3 -18 5,6.037
# S 9092
9092,OK,1,501205,2,10,16,76 11 -36 29 -4,192.542
# S 9142
9142,OK,1,850464,2,10,15,16 -10 -5 19 4,7.463
# S 9192
9192,OK,1,440496,2,10,16,14 -45 17 36 14,39.917
# S 9242
9242,OK,1,396168,2,10,16,84 31 40 -18 5,202.129
# S 9292
9292,OK,1,1210821,2,11,16,27 16 18 37 2,310.867
# S 9342
9342,OK,1,652100,2,10,16,12 24 26 -8 -31,17.208
# S 9392
9392,OK,1,278244,2,10,16,18 22 13 -19 28,24.157
# S 9442
9442,OK,1,301152,2,10,16,76 25 36 -3 -9,98.528
# S 9492
9492,OK,1,1198113,2,11,16,19 -7 34 19 31,46.174
# S 9542
9542,OK,1,1020369,2,10,16,31 -8 -37 -16 29,18.149
# S 9592
9592,OK,1,950773,2,10,15,5 7 -21 22 -17,1.058
# S 9642
9642,OK,1,1200397,2,11,15,29 8 -2 -3 11,4.065
# S 9692
9692,OK,1,630289,2,10,16,16 -9 -52 9 18,72.555
# S 9742
9742,OK,1,353377,2,10,16,24 15 -5 -12 23,11.589
# S 9792
9792,OK,1,391372,2,10,15,35 16 -10 3 -9,1.652
# S 9842
9842,OK,1,631048,2,10,17,59 -18 -10 40 43,486.639
# S 9892
9892,OK,1,1339641,2,11,16,49 55 -20 -34 2,312.262
# S 9942
9942,OK,1,879668,2,10,16,3 -11 -33 -33 44,16.48
# S 9992
9992,OK,1,697476,2,10,16,55 -20 25 46 -10,194.442
