# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 17 of = 50
# kmax_cap = 33
# generated = 2026-08-27 13:06:43 host = bp1-compute174
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
1868,OK,1,549365,2,10,14,13 7 0 1 -6,0.093
# S 1918
1918,OK,1,642873,2,10,15,21 -13 -1 -19 5,6.191
# S 1968
1968,OK,1,570745,2,10,17,103 -37 34 22 -56,1006.793
# S 2018
2018,OK,1,554089,2,10,15,11 21 13 5 2,8.528
# S 2068
2068,OK,1,835909,2,10,16,1 -38 40 -41 18,13.643
# S 2118
2118,OK,1,569612,2,10,16,32 -42 -3 0 32,29.47
# S 2168
2168,OK,1,867633,2,10,16,9 41 12 6 34,17.211
# S 2218
2218,OK,1,101865,2,9,15,84 -10 -2 -4 -9,1.996
# S 2268
2268,OK,1,558673,2,10,16,22 34 29 -2 26,14.752
# S 2318
2318,OK,1,294369,2,10,17,31 -15 -39 -30 41,702.56
# S 2368
2368,OK,1,502653,2,10,16,31 -31 -7 -17 -21,87.838
# S 2418
2418,OK,1,253376,2,9,16,68 -16 10 11 -36,10.616
# S 2468
2468,OK,1,885420,2,10,17,125 -54 -54 -16 -31,2749.449
# S 2518
2518,OK,1,1105852,2,11,16,33 -14 2 41 -22,104.901
# S 2568
2568,OK,1,1307237,2,11,16,20 -41 -12 -16 -26,72.267
# S 2618
2618,OK,1,824368,2,10,17,22 -13 31 -2 90,319.512
# S 2668
2668,OK,1,304577,2,10,16,87 34 -29 -2 12,79.734
# S 2718
2718,OK,1,749129,2,10,17,98 -13 4 51 -80,307.803
# S 2768
2768,OK,1,801665,2,10,16,32 -41 0 33 -38,14.667
# S 2818
2818,OK,1,1180469,2,11,16,47 -12 29 -10 -8,216.327
# S 2868
2868,OK,1,829336,2,10,16,14 -53 49 44 5,187.705
# S 2918
2918,OK,1,1006061,2,10,16,58 -21 -11 24 -8,216.413
# S 2968
2968,OK,1,452224,2,10,16,31 3 -40 12 -26,31.432
# S 3018
3018,OK,1,1505808,2,11,16,14 50 -28 -15 31,59.041
# S 3068
3068,OK,1,955736,2,10,16,8 -45 21 28 2,266.194
# S 3118
3118,OK,1,292329,2,10,16,36 -21 -36 -4 24,13.561
# S 3168
3168,OK,1,326653,2,10,15,55 5 -4 3 -10,2.88
# S 3218
3218,OK,1,245176,2,9,16,28 -14 9 29 -13,147.59
# S 3268
3268,OK,1,466156,2,10,16,-12 -53 51 54 -4,123.429
# S 3318
3318,OK,1,1329876,2,11,17,61 72 -4 29 77,570.017
# S 3368
3368,OK,1,1331176,2,11,16,34 46 15 44 28,54.191
# S 3418
3418,OK,1,481517,2,10,16,71 -17 -45 -17 3,221.182
# S 3468
3468,OK,1,803856,2,10,15,15 5 -19 3 -8,2.491
# S 3518
3518,OK,1,1084489,2,11,17,32 -22 19 -14 -98,302.336
# S 3568
3568,OK,1,711621,2,10,16,40 8 -13 -7 38,10.881
# S 3618
3618,OK,1,1086848,2,11,16,10 -4 -32 9 29,49.711
# S 3668
3668,OK,1,400596,2,10,15,18 21 3 10 -6,3.037
# S 3718
3718,OK,1,818821,2,10,16,28 -26 -36 27 10,156.593
# S 3768
3768,OK,1,915744,2,10,16,53 -48 13 12 21,71.261
# S 3818
3818,OK,1,593332,2,10,16,11 -28 -30 -16 -13,146.377
# S 3868
3868,OK,1,581137,2,10,17,102 -20 92 -33 -42,885.419
# S 3918
3918,OK,1,530812,2,10,17,79 89 -32 -14 72,278.78
# S 3968
3968,OK,1,945049,2,10,16,2 -61 3 -11 -16,71.42
# S 4018
4018,OK,1,505492,2,10,16,48 26 -23 -30 12,137.998
# S 4068
4068,OK,1,594865,2,10,16,47 -17 7 25 -5,222.83
# S 4118
4118,OK,1,770672,2,10,15,0 31 -3 -13 2,8.914
# S 4168
4168,OK,1,1034357,2,10,16,43 -51 28 18 -22,84.6
# S 4218
4218,OK,1,878360,2,10,15,3 2 -1 -19 16,1.452
# S 4268
4268,OK,1,829873,2,10,16,4 -25 27 16 -36,18.121
# S 4318
4318,OK,1,441229,2,10,16,0 23 -13 -14 -25,39.384
# S 4368
4368,OK,1,932672,2,10,15,5 10 -7 -24 3,8.698
# S 4418
4418,OK,1,1086256,2,11,16,28 23 -20 -6 -34,107.915
# S 4468
4468,OK,1,1053744,2,11,13,4 1 -1 1 -4,0.006
# S 4518
4518,OK,1,1240481,2,11,16,59 4 50 22 -51,11.895
# S 4568
4568,OK,1,1048728,2,11,16,28 43 -18 32 10,178.314
# S 4618
4618,OK,1,592909,2,10,16,14 24 -10 -15 31,27.017
# S 4668
4668,OK,1,213021,2,9,15,3 -24 -1 13 3,14.909
# S 4718
4718,OK,1,655093,2,10,16,15 9 -1 -9 36,10.444
# S 4768
4768,OK,1,654684,2,10,16,6 -1 -10 11 40,16.155
# S 4818
4818,OK,1,814401,2,10,16,61 -35 -20 16 -2,269.218
# S 4868
4868,OK,1,1376600,2,11,14,10 3 -1 -9 1,0.448
# S 4918
4918,OK,1,339096,2,10,15,20 -9 21 4 -5,4.455
# S 4968
4968,OK,1,326832,2,10,16,18 14 17 31 -19,70.119
# S 5018
5018,OK,1,629444,2,10,15,2 4 18 17 1,8.301
# S 5068
5068,OK,1,752668,2,10,15,15 -2 0 13 11,2.606
# S 5118
5118,OK,1,1199893,2,11,15,16 11 -31 15 16,1.344
# S 5168
5168,OK,1,1141312,2,11,15,2 -19 0 18 13,1.976
# S 5218
5218,OK,1,1377000,2,11,15,15 -19 -7 11 -13,2.641
# S 5268
5268,OK,1,548257,2,10,16,33 22 -19 -3 -23,55.684
# S 5318
5318,OK,1,643712,2,10,15,37 -4 -12 -12 -8,1.897
# S 5368
5368,OK,1,302037,2,10,17,50 -34 19 49 85,288.419
# S 5418
5418,OK,1,1164988,2,11,17,22 64 9 28 80,395.461
# S 5468
5468,OK,1,1010844,2,10,16,26 17 55 4 -17,123.285
# S 5518
5518,OK,1,1136596,2,11,17,48 87 25 32 81,327.868
# S 5568
5568,OK,1,461236,2,10,17,23 97 4 17 59,553.836
# S 5618
5618,OK,1,719873,2,10,15,29 -18 -12 -3 -2,8.883
# S 5668
5668,OK,1,504113,2,10,15,4 -14 7 -21 -4,5.786
# S 5718
5718,OK,1,1171709,2,11,16,39 16 12 7 -27,66.288
# S 5768
5768,OK,1,987349,2,10,16,11 6 -20 21 37,12.071
# S 5818
5818,OK,1,723408,2,10,16,31 -4 -19 30 -31,38.963
# S 5868
5868,OK,1,704764,2,10,16,38 -69 7 7 -2,275.479
# S 5918
5918,OK,1,585020,2,10,16,12 -9 40 17 13,33.183
# S 5968
5968,OK,1,1046157,2,10,15,3 23 6 -2 -20,0.705
# S 6018
6018,OK,1,1022349,2,10,14,0 12 9 -4 -1,0.374
# S 6068
6068,OK,1,898617,2,10,16,7 40 3 -24 22,78.114
# S 6118
6118,OK,1,559024,2,10,16,36 74 -19 20 16,96.125
# S 6168
6168,OK,1,1117964,2,11,15,13 14 -6 13 5,7.354
# S 6218
6218,OK,1,535388,2,10,16,21 -7 53 -25 -14,87.841
# S 6268
6268,OK,1,382792,2,10,16,27 40 -40 -6 -9,166.852
# S 6318
6318,OK,1,1100825,2,11,16,39 -1 35 32 -33,28.697
# S 6368
6368,OK,1,639581,2,10,16,41 -24 21 -13 -43,10.531
# S 6418
6418,OK,1,670981,2,10,16,26 39 -30 -22 -22,30.451
# S 6468
6468,OK,1,913181,2,10,16,58 41 10 5 14,107.453
# S 6518
6518,OK,1,1148188,2,11,16,12 -3 36 8 43,13.633
# S 6568
6568,OK,1,1041245,2,10,16,14 -2 37 23 -7,241.64
# S 6618
6618,OK,1,737396,2,10,16,61 19 -15 5 -24,34.386
# S 6668
6668,OK,1,522209,2,10,16,77 -24 -21 1 14,109.238
# S 6718
6718,OK,1,998429,2,10,15,7 -12 -6 -21 -22,0.571
# S 6768
6768,OK,1,835441,2,10,15,4 11 22 13 7,3.81
# S 6818
6818,OK,1,677660,2,10,17,29 23 56 55 -73,530.63
# S 6868
6868,OK,1,913288,2,10,13,0 3 5 -1 2,0.011
# S 6918
6918,OK,1,501340,2,10,15,33 18 8 3 2,8.585
# S 6968
6968,OK,1,1118236,2,11,16,10 -15 11 28 -31,55.492
# S 7018
7018,OK,1,359657,2,10,16,19 13 -39 -11 -9,131.508
# S 7068
7068,OK,1,667976,2,10,16,44 18 19 -14 -14,17.872
# S 7118
7118,OK,1,202553,2,9,14,25 -8 -6 -3 1,0.351
# S 7168
7168,OK,1,1284457,2,11,16,34 -59 -45 -11 9,209.655
# S 7218
7218,OK,1,642656,2,10,16,17 20 -10 -28 -30,11.696
# S 7268
7268,OK,1,818736,2,10,16,33 -8 -50 27 -2,283.481
# S 7318
7318,OK,1,749429,2,10,16,55 -15 22 -34 10,188.847
# S 7368
7368,OK,1,1286088,2,11,16,3 29 -22 1 43,16.421
# S 7418
7418,OK,1,72217,2,9,16,194 -6 -9 -6 9,95.513
# S 7468
7468,OK,1,1135821,2,11,15,14 28 -10 -7 -11,3.51
# S 7518
7518,OK,1,881385,2,10,15,28 -1 1 -16 3,8.348
# S 7568
7568,OK,1,1170425,2,11,15,12 26 13 0 9,2.214
# S 7618
7618,OK,1,813201,2,10,15,8 28 -12 1 2,9.12
# S 7668
7668,OK,1,1410176,2,11,15,8 28 7 -7 -20,1.188
# S 7718
7718,OK,1,878433,2,10,16,30 10 23 -35 1,303.829
# S 7768
7768,OK,1,737452,2,10,15,3 26 10 7 12,1.799
# S 7818
7818,OK,1,763748,2,10,16,22 -16 50 19 8,152.409
# S 7868
7868,OK,1,892344,2,10,15,9 14 14 7 -11,3.496
# S 7918
7918,OK,1,953912,2,10,16,27 -18 24 -32 13,142.735
# S 7968
7968,OK,1,761752,2,10,16,13 -24 30 -26 18,69.282
# S 8018
8018,OK,1,650109,2,10,17,13 31 -26 -12 -46,320.657
# S 8068
8068,OK,1,765781,2,10,16,58 27 -9 51 -15,131.515
# S 8118
8118,OK,1,1053149,2,11,14,15 -8 7 -8 4,0.227
# S 8168
8168,OK,1,817753,2,10,16,6 -34 27 -5 -24,33.55
# S 8218
8218,OK,1,487585,2,10,16,60 -3 9 -4 31,34.546
# S 8268
8268,OK,1,845228,2,10,16,45 27 -21 31 10,181.809
# S 8318
8318,OK,1,740368,2,10,17,15 -67 0 23 80,333.509
# S 8368
8368,OK,1,597084,2,10,16,56 1 -23 -5 21,20.855
# S 8418
8418,OK,1,1077817,2,11,16,32 16 3 36 -32,55.656
# S 8468
8468,OK,1,1130985,2,11,16,18 2 5 -11 32,16.982
# S 8518
8518,OK,1,846364,2,10,15,36 -18 -5 9 7,4.058
# S 8568
8568,OK,1,466021,2,10,16,30 22 25 -42 0,280.823
# S 8618
8618,OK,1,742649,2,10,17,26 -32 -73 39 64,490.409
# S 8668
8668,OK,1,228025,2,9,16,25 19 38 -18 17,96.02
# S 8718
8718,OK,1,659872,2,10,16,29 27 -23 2 27,41.745
# S 8768
8768,OK,1,804493,2,10,14,19 2 -1 0 0,0.421
# S 8818
8818,OK,1,812589,2,10,16,18 9 -47 -32 14,173.401
# S 8868
8868,OK,1,454948,2,10,16,37 -29 11 30 -4,219.31
# S 8918
8918,OK,1,649273,2,10,16,66 -28 4 27 4,240.778
# S 8968
8968,OK,1,162869,2,9,15,13 -17 7 12 -4,6.381
# S 9018
9018,OK,1,955473,2,10,15,11 28 -6 3 2,9.045
# S 9068
9068,OK,1,940129,2,10,16,13 -13 -25 49 3,258.912
# S 9118
9118,OK,1,589869,2,10,16,92 40 -19 13 7,175.266
# S 9168
9168,OK,1,1106572,2,11,16,53 18 -10 18 -24,62.805
# S 9218
9218,OK,1,251584,2,9,17,87 -44 -56 -23 49,402.44
# S 9268
9268,OK,1,569480,2,10,16,24 3 35 -10 27,46.088
# S 9318
9318,OK,1,1259713,2,11,15,13 -14 0 -11 17,1.005
# S 9368
9368,OK,1,425869,2,10,13,13 -4 1 -1 -1,0.013
# S 9418
9418,OK,1,167936,2,9,16,11 -21 37 7 -28,10.775
# S 9468
9468,OK,1,562328,2,10,16,12 -8 27 -11 -28,26.95
# S 9518
9518,OK,1,517012,2,10,15,15 -20 17 -8 -6,2.606
# S 9568
9568,OK,1,485116,2,10,17,30 37 12 -27 -51,343.526
# S 9618
9618,OK,1,950168,2,10,15,4 -15 4 21 -13,2.592
# S 9668
9668,OK,1,931189,2,10,16,28 -13 -3 -26 -26,49.443
# S 9718
9718,OK,1,567760,2,10,16,37 -34 -30 -22 -21,54.798
# S 9768
9768,OK,1,733888,2,10,16,11 5 -52 -3 -17,88.827
# S 9818
9818,OK,1,1013953,2,10,16,24 51 11 2 40,19.608
# S 9868
9868,OK,1,751416,2,10,16,14 9 -10 5 -29,11.157
# S 9918
9918,OK,1,828861,2,10,16,19 20 0 35 -21,89.083
# S 9968
9968,OK,1,729700,2,10,16,10 25 17 -35 27,36.563
