# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 48 of = 50
# kmax_cap = 33
# generated = 2026-08-28 12:39:36 host = bp1-compute064
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
3049,OK,1,890073,2,10,16,50 -1 -8 18 10,183.768
# S 3099
3099,OK,1,669113,2,10,16,45 34 11 -7 -12,140.942
# S 3149
3149,OK,1,897208,2,10,16,14 -37 38 9 -23,78.257
# S 3199
3199,OK,1,301696,2,10,17,76 14 0 29 -74,377.016
# S 3249
3249,OK,1,999388,2,10,16,57 -44 -4 -15 -23,109.406
# S 3299
3299,OK,1,671613,2,10,16,36 -49 -44 -15 10,208.798
# S 3349
3349,OK,1,624736,2,10,16,1 -40 -6 -7 -31,19.741
# S 3399
3399,OK,1,1134180,2,11,16,25 18 -17 11 -43,20.683
# S 3449
3449,OK,1,467444,2,10,16,12 17 -42 -22 13,54.338
# S 3499
3499,OK,1,820353,2,10,17,20 46 -21 23 -66,346.573
# S 3549
3549,OK,1,790593,2,10,16,22 -32 -11 22 -31,31.624
# S 3599
3599,OK,1,193528,2,9,16,12 1 -18 34 -7,187.617
# S 3649
3649,OK,1,83036,2,9,16,55 -40 -8 18 8,138.955
# S 3699
3699,OK,1,142572,2,9,15,37 19 8 -8 -6,2.28
# S 3749
3749,OK,1,1213001,2,11,17,21 -73 -64 1 -88,338.594
# S 3799
3799,OK,1,1063328,2,11,16,11 12 36 0 17,74.028
# S 3849
3849,OK,1,506704,2,10,15,26 -16 18 9 0,10.43
# S 3899
3899,OK,1,748189,2,10,16,67 20 30 -5 23,68.7
# S 3949
3949,OK,1,1030489,2,10,15,24 -2 13 9 -23,0.554
# S 3999
3999,OK,1,725284,2,10,15,16 9 -15 -19 4,7.697
# S 4049
4049,OK,1,1015285,2,10,16,47 4 -53 13 12,192.424
# S 4099
4099,OK,1,594700,2,10,16,59 -27 -17 2 -4,271.013
# S 4149
4149,OK,1,1050737,2,11,16,24 -27 2 -31 25,51.674
# S 4199
4199,OK,1,685348,2,10,16,14 25 -10 -32 -9,214.915
# S 4249
4249,OK,1,761721,2,10,16,9 -20 39 -31 19,48.762
# S 4299
4299,OK,1,905512,2,10,16,58 3 -17 8 8,223.331
# S 4349
4349,OK,1,885417,2,10,15,30 -7 -11 -12 7,5.099
# S 4399
4399,OK,1,1159689,2,11,16,22 -39 33 -5 -21,79.748
# S 4449
4449,OK,1,464325,2,10,17,1 -16 -7 40 -41,462.979
# S 4499
4499,OK,1,363985,2,10,17,115 -67 -64 -15 -46,677.551
# S 4549
4549,OK,1,1018177,2,10,16,33 14 7 -4 30,13.353
# S 4599
4599,OK,1,1256816,2,11,16,15 -31 16 41 -3,273.533
# S 4649
4649,OK,1,943021,2,10,16,1 -3 -25 8 -35,12.813
# S 4699
4699,OK,1,600752,2,10,16,72 37 19 -23 10,126.231
# S 4749
4749,OK,1,1254265,2,11,15,26 -9 12 3 -8,5.928
# S 4799
4799,OK,1,1283697,2,11,16,48 19 30 -19 17,132.06
# S 4849
4849,OK,1,1450936,2,11,16,36 32 -2 -18 -37,35.419
# S 4899
4899,OK,1,1038445,2,10,16,6 -13 5 -21 29,12.066
# S 4949
4949,OK,1,891889,2,10,16,53 20 14 -27 12,156.792
# S 4999
4999,OK,1,697725,2,10,14,6 6 -4 9 4,0.098
# S 5049
5049,OK,1,245625,2,9,17,4 35 83 -30 46,657.891
# S 5099
5099,OK,1,1300849,2,11,16,18 -6 15 -16 38,15.732
# S 5149
5149,OK,1,1249701,2,11,17,11 -47 29 44 84,354.343
# S 5199
5199,OK,1,372465,2,10,16,45 83 -18 0 2,250.547
# S 5249
5249,OK,1,1217673,2,11,16,39 28 15 22 -3,285.002
# S 5299
5299,OK,1,827053,2,10,16,49 22 -13 -15 -13,173.82
# S 5349
5349,OK,1,540225,2,10,16,45 32 -35 -23 -21,25.86
# S 5399
5399,OK,1,1223488,2,11,15,8 -15 -4 1 20,0.909
# S 5449
5449,OK,1,714001,2,10,16,41 19 35 9 18,117.805
# S 5499
5499,OK,1,1257096,2,11,16,12 -40 37 -9 25,67.057
# S 5549
5549,OK,1,531401,2,10,16,8 31 37 -8 -23,43.01
# S 5599
5599,OK,1,321041,2,10,17,125 -18 23 -32 -71,366.54
# S 5649
5649,OK,1,266613,2,10,15,17 -28 9 -4 -4,4.797
# S 5699
5699,OK,1,324245,2,10,16,34 -6 24 -12 29,21.804
# S 5749
5749,OK,1,913265,2,10,16,69 -22 12 1 18,116.258
# S 5799
5799,OK,1,946128,2,10,16,13 26 14 -10 31,14.042
# S 5849
5849,OK,1,1302768,2,11,15,19 12 -28 -8 8,5.892
# S 5899
5899,OK,1,568468,2,10,16,8 -72 21 -4 -5,203.493
# S 5949
5949,OK,1,693332,2,10,16,4 -5 -52 -39 10,26.999
# S 5999
5999,OK,1,540648,2,10,15,4 20 -19 6 -1,9.189
# S 6049
6049,OK,1,497705,2,10,16,9 -70 17 -15 12,104.853
# S 6099
6099,OK,1,718752,2,10,16,11 -55 2 37 -14,139.486
# S 6149
6149,OK,1,430073,2,10,15,48 -26 -8 -1 -2,7.222
# S 6199
6199,OK,1,1214972,2,11,16,21 -8 26 -24 25,98.448
# S 6249
6249,OK,1,602761,2,10,16,3 43 31 -1 -14,133.916
# S 6299
6299,OK,1,835769,2,10,15,4 17 -14 9 -10,4.003
# S 6349
6349,OK,1,923209,2,10,16,20 0 -27 -42 -12,180.882
# S 6399
6399,OK,1,524629,2,10,16,25 -26 -8 -11 -23,25.958
# S 6449
6449,OK,1,1367121,2,11,16,30 2 -18 23 25,87.468
# S 6499
6499,OK,1,471925,2,10,16,25 -48 -9 30 -8,194.808
# S 6549
6549,OK,1,599272,2,10,15,23 -10 -15 13 15,0.949
# S 6599
6599,OK,1,470636,2,10,17,94 -32 -42 24 -63,467.844
# S 6649
6649,OK,1,756205,2,10,16,2 65 2 -1 19,107.809
# S 6699
6699,OK,1,525868,2,10,16,29 34 -40 -4 -29,46.319
# S 6749
6749,OK,1,308961,2,10,14,22 -2 6 4 3,0.113
# S 6799
6799,OK,1,492796,2,10,15,1 -20 -16 -8 11,1.588
# S 6849
6849,OK,1,792017,2,10,16,60 13 -33 -9 25,71.448
# S 6899
6899,OK,1,1483080,2,11,16,35 -4 -6 10 -28,95.643
# S 6949
6949,OK,1,902057,2,10,16,10 -29 -15 -36 -39,16.659
# S 6999
6999,OK,1,930913,2,10,16,34 42 -11 -3 21,65.607
# S 7049
7049,OK,1,455520,2,10,16,48 2 14 -13 -34,10.977
# S 7099
7099,OK,1,667876,2,10,16,69 -10 8 -16 10,196.746
# S 7149
7149,OK,1,1529673,2,11,16,45 -49 69 41 23,116.633
# S 7199
7199,OK,1,1274449,2,11,16,67 26 7 -2 -1,302.2
# S 7249
7249,OK,1,918961,2,10,16,52 34 -24 -32 11,189.977
# S 7299
7299,OK,1,752413,2,10,16,16 49 -15 -11 17,95.067
# S 7349
7349,OK,1,1059033,2,11,16,50 43 -26 3 34,29.079
# S 7399
7399,OK,1,522760,2,10,16,30 25 27 9 -20,56.85
# S 7449
7449,OK,1,816957,2,10,16,19 -25 10 -17 16,50.56
# S 7499
7499,OK,1,887041,2,10,16,22 27 -25 -27 -29,52.199
# S 7549
7549,OK,1,901168,2,10,16,41 28 19 40 -10,177.819
# S 7599
7599,OK,1,918212,2,10,16,48 -25 -4 -3 19,28.132
# S 7649
7649,OK,1,1106993,2,11,17,60 -37 -8 35 -83,418.453
# S 7699
7699,OK,1,1082981,2,11,16,29 9 28 29 24,58.546
# S 7749
7749,OK,1,345032,2,10,16,15 4 -28 -22 -13,122.779
# S 7799
7799,OK,1,1015317,2,10,16,9 -63 -14 33 -1,300.397
# S 7849
7849,OK,1,606317,2,10,15,4 -20 21 -12 7,3.88
# S 7899
7899,OK,1,640648,2,10,14,17 -10 2 -1 -2,0.31
# S 7949
7949,OK,1,521685,2,10,16,88 -25 -6 14 5,207.884
# S 7999
7999,OK,1,521928,2,10,16,43 18 -24 -7 21,63.958
# S 8049
8049,OK,1,435704,2,10,16,52 45 -29 -10 -10,44.91
# S 8099
8099,OK,1,500981,2,10,16,0 10 -51 -12 6,184.607
# S 8149
8149,OK,1,932932,2,10,17,67 29 53 -56 -94,311.734
# S 8199
8199,OK,1,817761,2,10,16,8 -30 21 -17 30,49.908
# S 8249
8249,OK,1,576664,2,10,17,103 36 -76 -49 75,366.124
# S 8299
8299,OK,1,758961,2,10,16,13 -4 39 9 -31,14.702
# S 8349
8349,OK,1,786833,2,10,16,0 63 4 5 -6,232.199
# S 8399
8399,OK,1,749369,2,10,16,34 -3 24 14 -26,36.463
# S 8449
8449,OK,1,1010865,2,10,16,14 3 -18 -20 27,49.318
# S 8499
8499,OK,1,629144,2,10,17,6 100 1 -1 -61,609.935
# S 8549
8549,OK,1,580568,2,10,16,70 -6 43 0 9,175.704
# S 8599
8599,OK,1,574184,2,10,14,2 17 -6 3 0,0.384
# S 8649
8649,OK,1,966777,2,10,16,44 -30 -19 2 -27,31.979
# S 8699
8699,OK,1,629829,2,10,14,2 -7 -1 -11 -5,0.075
# S 8749
8749,OK,1,460729,2,10,15,15 26 -12 0 7,5.002
# S 8799
8799,OK,1,1258857,2,11,16,2 34 40 -9 41,15.451
# S 8849
8849,OK,1,907636,2,10,16,16 -1 4 2 -41,13.334
# S 8899
8899,OK,1,681997,2,10,17,68 30 18 46 55,331.668
# S 8949
8949,OK,1,850321,2,10,16,21 -36 -22 0 -35,28.142
# S 8999
8999,OK,1,539408,2,10,15,13 -20 -6 -14 4,6.381
# S 9049
9049,OK,1,1023361,2,10,16,38 34 8 -9 -3,266.495
# S 9099
9099,OK,1,487425,2,10,17,55 -21 -20 62 -46,1606.115
# S 9149
9149,OK,1,494741,2,10,17,44 -64 51 26 55,479.748
# S 9199
9199,OK,1,387064,2,10,16,4 -51 -32 29 8,150.829
# S 9249
9249,OK,1,870509,2,10,16,23 6 -7 -17 -28,15.11
# S 9299
9299,OK,1,799729,2,10,16,37 22 -21 33 23,60.158
# S 9349
9349,OK,1,751825,2,10,16,9 -30 -4 -36 29,18.999
# S 9399
9399,OK,1,672940,2,10,17,34 -62 -39 34 -66,446.589
# S 9449
9449,OK,1,815460,2,10,16,64 3 -22 -2 10,160.863
# S 9499
9499,OK,1,372636,2,10,17,16 -1 -76 23 57,376.086
# S 9549
9549,OK,1,928577,2,10,16,21 47 -10 -34 -5,206.9
# S 9599
9599,OK,1,657588,2,10,16,21 40 -37 8 15,89.846
# S 9649
9649,OK,1,449465,2,10,15,26 -17 6 14 -2,8.563
# S 9699
9699,OK,1,387976,2,10,16,21 -44 22 -18 3,243.551
# S 9749
9749,OK,1,859049,2,10,16,30 25 20 5 42,10.449
# S 9799
9799,OK,1,1076220,2,11,16,42 28 -7 -2 20,85.75
# S 9849
9849,OK,1,1034164,2,10,15,23 -4 -6 -13 -10,1.036
# S 9899
9899,OK,1,1426549,2,11,16,17 -15 -27 -26 35,40.233
# S 9949
9949,OK,1,919893,2,10,16,11 -6 -10 -43 10,201.541
# S 9999
9999,OK,1,602544,2,10,15,5 -29 -3 16 8,3.171
