# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 3 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:07:13 host = bp1-compute183
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
3704,OK,1,274077,2,10,16,72 -48 21 1 -10,42.654
# S 3754
3754,OK,1,533585,2,10,16,33 -25 -32 21 -17,92.548
# S 3804
3804,OK,1,1021432,2,10,16,47 29 -32 25 -7,195.506
# S 3854
3854,OK,1,1089137,2,11,16,35 36 5 6 25,51.505
# S 3904
3904,OK,1,588137,2,10,16,14 -76 -25 13 10,97.295
# S 3954
3954,OK,1,590069,2,10,16,34 24 -37 10 19,55.787
# S 4004
4004,OK,1,1135568,2,11,16,7 -20 -5 -48 -10,151.724
# S 4054
4054,OK,1,1013452,2,10,16,6 40 56 7 -11,136.548
# S 4104
4104,OK,1,1098180,2,11,16,24 32 -27 -40 21,65.811
# S 4154
4154,OK,1,830617,2,10,16,26 -39 -15 15 -35,12.1
# S 4204
4204,OK,1,284644,2,10,15,27 19 1 12 -8,2.821
# S 4254
4254,OK,1,817465,2,10,16,37 13 7 3 37,21.305
# S 4304
4304,OK,1,616704,2,10,16,1 21 13 -45 -26,42.249
# S 4354
4354,OK,1,617216,2,10,15,6 12 -2 -18 13,1.707
# S 4404
4404,OK,1,912824,2,10,16,55 -12 13 7 35,14.532
# S 4454
4454,OK,1,424493,2,10,16,5 23 -17 32 17,21.443
# S 4504
4504,OK,1,1230349,2,11,17,9 -109 -42 -7 -60,1505.392
# S 4554
4554,OK,1,408585,2,10,16,65 17 13 -17 11,122.308
# S 4604
4604,OK,1,1022673,2,10,17,51 67 -32 -50 -85,514.119
# S 4654
4654,OK,1,1069717,2,11,16,16 11 -38 -26 21,91.384
# S 4704
4704,OK,1,543189,2,10,15,19 8 17 19 4,3.13
# S 4754
4754,OK,1,122181,2,9,16,64 -39 16 -10 -23,33.212
# S 4804
4804,OK,1,1105032,2,11,16,32 -39 -23 -32 38,20.789
# S 4854
4854,OK,1,1061228,2,11,16,32 -35 13 -28 -8,183.974
# S 4904
4904,OK,1,1193820,2,11,16,8 10 -33 36 25,74.934
# S 4954
4954,OK,1,904361,2,10,15,6 0 23 14 5,5.718
# S 5004
5004,OK,1,791112,2,10,16,67 -14 -18 18 22,35.473
# S 5054
5054,OK,1,219313,2,9,16,25 2 -19 -10 25,26.116
# S 5104
5104,OK,1,277536,2,10,16,25 -12 26 13 -14,16.395
# S 5154
5154,OK,1,910885,2,10,16,10 -8 33 -14 -36,11.43
# S 5204
5204,OK,1,1060949,2,11,16,49 -17 39 6 23,68.677
# S 5254
5254,OK,1,726673,2,10,16,17 -60 3 -7 -14,75.431
# S 5304
5304,OK,1,1133493,2,11,16,12 -10 32 -9 -27,33.514
# S 5354
5354,OK,1,1116852,2,11,15,24 21 -8 -2 -12,2.72
# S 5404
5404,OK,1,894340,2,10,16,16 4 -12 39 -28,47.617
# S 5454
5454,OK,1,661301,2,10,16,33 12 -7 -36 -17,107.781
# S 5504
5504,OK,1,386536,2,10,15,11 -25 -3 -7 -11,0.551
# S 5554
5554,OK,1,838604,2,10,16,15 -38 2 4 -30,26.633
# S 5604
5604,OK,1,468745,2,10,15,28 2 2 0 15,0.428
# S 5654
5654,OK,1,1292469,2,11,15,20 -22 8 9 -4,7.754
# S 5704
5704,OK,1,757441,2,10,16,17 -9 6 39 -33,25.982
# S 5754
5754,OK,1,377377,2,10,16,26 1 36 18 17,90.719
# S 5804
5804,OK,1,1301969,2,11,16,53 14 24 -29 4,58.344
# S 5854
5854,OK,1,687513,2,10,16,-17 49 31 -8 -19,100.254
# S 5904
5904,OK,1,763405,2,10,16,50 8 11 -8 20,26.737
# S 5954
5954,OK,1,84732,2,9,16,22 -79 -45 -1 -4,140.016
# S 6004
6004,OK,1,255841,2,9,16,13 25 13 -36 4,209.544
# S 6054
6054,OK,1,895417,2,10,15,16 -15 20 18 -7,4.127
# S 6104
6104,OK,1,526353,2,10,17,31 -28 1 -70 55,369.645
# S 6154
6154,OK,1,445032,2,10,16,4 18 -39 -22 -17,35.218
# S 6204
6204,OK,1,827937,2,10,16,4 32 5 -6 -26,12.358
# S 6254
6254,OK,1,1280440,2,11,16,32 -22 -12 -5 -41,16.823
# S 6304
6304,OK,1,838120,2,10,16,44 63 -63 -9 7,165.559
# S 6354
6354,OK,1,443748,2,10,16,29 -63 22 -11 10,105.892
# S 6404
6404,OK,1,577505,2,10,16,59 1 5 33 9,153.479
# S 6454
6454,OK,1,376104,2,10,13,7 -1 -5 3 -1,0.014
# S 6504
6504,OK,1,541861,2,10,16,79 16 -18 17 13,123.456
# S 6554
6554,OK,1,271328,2,10,17,146 -22 53 -24 -36,639.291
# S 6604
6604,OK,1,1030913,2,10,16,11 29 -11 -35 25,38.498
# S 6654
6654,OK,1,886204,2,10,16,50 -21 1 34 -18,44.387
# S 6704
6704,OK,1,854409,2,10,16,17 -19 -23 40 -17,108.103
# S 6754
6754,OK,1,874772,2,10,16,11 59 -13 -8 23,30.438
# S 6804
6804,OK,1,456853,2,10,15,4 21 -14 -4 8,1.404
# S 6854
6854,OK,1,607733,2,10,16,16 58 4 -11 3,144.769
# S 6904
6904,OK,1,831552,2,10,16,30 39 -22 -32 6,207.054
# S 6954
6954,OK,1,1239704,2,11,16,35 24 -11 38 25,78.79
# S 7004
7004,OK,1,774804,2,10,16,38 -6 -32 10 -9,85.891
# S 7054
7054,OK,1,381000,2,10,16,29 -13 16 27 25,10.848
# S 7104
7104,OK,1,374301,2,10,16,83 24 18 18 -17,93.83
# S 7154
7154,OK,1,661128,2,10,16,13 -7 35 -24 -13,119.643
# S 7204
7204,OK,1,1204716,2,11,17,44 -31 -26 51 85,286.933
# S 7254
7254,OK,1,563873,2,10,17,99 16 -17 17 44,654.387
# S 7304
7304,OK,1,1296832,2,11,16,14 -59 -3 -23 17,123.03
# S 7354
7354,OK,1,1059292,2,11,16,15 5 -31 -19 -28,40.503
# S 7404
7404,OK,1,831160,2,10,16,25 45 11 -6 32,15.305
# S 7454
7454,OK,1,609021,2,10,16,37 -51 34 8 4,234.562
# S 7504
7504,OK,1,1184320,2,11,16,21 -26 -44 -1 36,38.8
# S 7554
7554,OK,1,1105888,2,11,16,16 -33 -28 51 -21,110.539
# S 7604
7604,OK,1,470225,2,10,16,52 -7 -16 11 20,55.509
# S 7654
7654,OK,1,893425,2,10,15,0 18 14 5 11,2.573
# S 7704
7704,OK,1,593893,2,10,17,25 98 -27 -41 71,412.624
# S 7754
7754,OK,1,754577,2,10,16,31 45 0 28 -16,92.646
# S 7804
7804,OK,1,854065,2,10,16,38 -29 -9 6 30,13.855
# S 7854
7854,OK,1,715916,2,10,16,5 -7 -23 30 16,84.939
# S 7904
7904,OK,1,526581,2,10,17,30 10 -70 19 47,1004.12
# S 7954
7954,OK,1,286617,2,10,16,23 4 -30 -23 1,259.435
# S 8004
8004,OK,1,747600,2,10,17,4 13 13 24 -58,307.541
# S 8054
8054,OK,1,857913,2,10,17,13 11 52 6 76,377.101
# S 8104
8104,OK,1,614681,2,10,16,67 -44 -6 -9 -18,92.064
# S 8154
8154,OK,1,220681,2,9,16,107 33 15 -7 6,115.315
# S 8204
8204,OK,1,569281,2,10,15,12 -3 29 -11 -1,7.746
# S 8254
8254,OK,1,1176956,2,11,17,31 6 -4 -85 -74,751.833
# S 8304
8304,OK,1,755881,2,10,16,31 -25 -6 -21 24,54.314
# S 8354
8354,OK,1,1105052,2,11,16,33 -12 18 -16 31,38.666
# S 8404
8404,OK,1,1237692,2,11,16,29 -56 -18 -24 44,13.737
# S 8454
8454,OK,1,646469,2,10,16,13 -1 -27 -21 33,20.303
# S 8504
8504,OK,1,589341,2,10,16,34 -25 24 -30 -18,75.717
# S 8554
8554,OK,1,590729,2,10,16,38 38 40 -23 -12,132.179
# S 8604
8604,OK,1,767113,2,10,15,30 -5 10 -1 -12,1.997
# S 8654
8654,OK,1,661996,2,10,16,65 5 16 6 29,23.119
# S 8704
8704,OK,1,708844,2,10,16,31 -8 45 -15 16,68.818
# S 8754
8754,OK,1,1347264,2,11,17,33 -46 41 55 -89,305.949
# S 8804
8804,OK,1,902121,2,10,16,21 5 30 -11 -38,11.595
# S 8854
8854,OK,1,611265,2,10,16,20 -26 -2 10 -25,12.043
# S 8904
8904,OK,1,1310089,2,11,16,28 23 -21 -22 -25,61.177
# S 8954
8954,OK,1,682500,2,10,16,43 -10 32 -38 -23,31.748
# S 9004
9004,OK,1,521572,2,10,16,45 25 34 10 -17,88.815
# S 9054
9054,OK,1,1312645,2,11,16,13 -21 -48 -30 9,199.6
# S 9104
9104,OK,1,1285100,2,11,15,1 8 -14 -24 0,10.12
# S 9154
9154,OK,1,1193005,2,11,16,42 -1 -10 -2 -25,70.813
# S 9204
9204,OK,1,1042825,2,10,16,22 44 -5 2 -27,56.47
# S 9254
9254,OK,1,747564,2,10,15,2 -17 -15 -23 5,6.857
# S 9304
9304,OK,1,1056604,2,11,16,56 31 48 1 -15,108.341
# S 9354
9354,OK,1,765212,2,10,16,19 -7 -15 39 10,146.861
# S 9404
9404,OK,1,990665,2,10,17,22 -57 8 -27 -54,419.604
# S 9454
9454,OK,1,668220,2,10,17,3 -73 26 -38 -64,339.718
# S 9504
9504,OK,1,1013557,2,10,16,16 -20 -32 13 -29,16.29
# S 9554
9554,OK,1,251165,2,9,17,222 9 9 17 36,1107.437
# S 9604
9604,OK,1,1433272,2,11,15,17 -10 -14 -10 -12,2.987
# S 9654
9654,OK,1,81112,2,9,16,127 27 -23 17 -2,206.481
# S 9704
9704,OK,1,592409,2,10,16,23 38 -38 36 1,240.977
# S 9754
9754,OK,1,946780,2,10,16,45 14 47 -22 17,102.728
# S 9804
9804,OK,1,1177701,2,11,16,4 10 -31 8 40,12.128
# S 9854
9854,OK,1,818649,2,10,15,4 6 -9 11 15,0.675
# S 9904
9904,OK,1,992509,2,10,16,37 58 33 41 -13,137.487
# S 9954
9954,OK,1,661305,2,10,16,66 -71 25 29 -16,71.428
