# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 10 of = 50
# kmax_cap = 33
# generated = 2026-08-27 11:47:35 host = bp1-compute060
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 11
11,OK,1,1433436,2,11,15,11 -22 16 -2 4,12.453
# S 61
61,OK,1,811032,2,10,17,24 -9 27 -20 91,329.619
# S 111
111,OK,1,1341884,2,11,17,46 19 19 -13 -91,325.447
# S 161
161,OK,1,777492,2,10,16,9 15 -12 9 40,11.679
# S 211
211,OK,1,628809,2,10,16,-6 27 5 -47 28,44.856
# S 261
261,OK,1,935352,2,10,16,38 6 -31 -8 14,139.969
# S 311
311,OK,1,889845,2,10,15,24 -18 -7 -17 7,5.03
# S 361
361,OK,1,880948,2,10,15,25 -8 -2 17 6,6.114
# S 411
411,OK,1,1055032,2,11,15,20 -8 32 -5 -2,8.882
# S 461
461,OK,1,1233241,2,11,16,15 -42 14 -1 -18,140.193
# S 511
511,OK,1,670221,2,10,15,19 11 -25 -6 11,2.737
# S 561
561,OK,1,625360,2,10,16,35 60 38 11 6,164.862
# S 611
611,OK,1,871532,2,10,17,68 -12 -15 -29 -48,369.938
# S 661
661,OK,1,841132,2,10,16,30 -34 38 3 26,28.357
# S 711
711,OK,1,1397221,2,11,15,11 6 9 -14 -18,1.278
# S 761
761,OK,1,998557,2,10,16,67 5 5 6 -5,264.373
# S 811
811,OK,1,1338433,2,11,15,13 -3 8 -6 -16,2.321
# S 861
861,OK,1,964996,2,10,16,24 -2 29 0 34,24.425
# S 911
911,OK,1,278532,2,10,16,75 22 14 -18 -25,37.951
# S 961
961,OK,1,1188108,2,11,17,18 40 -37 -56 99,313.451
# S 1011
1011,OK,1,297816,2,10,17,23 2 12 24 42,350.125
# S 1061
1061,OK,1,430396,2,10,16,1 26 -5 -29 -14,116.658
# S 1111
1111,OK,1,900900,2,10,16,66 3 -6 4 11,170.186
# S 1161
1161,OK,1,562524,2,10,16,50 -49 -25 -1 15,90.913
# S 1211
1211,OK,1,779453,2,10,16,32 57 -3 -1 -31,36.627
# S 1261
1261,OK,1,672281,2,10,16,40 21 23 16 -20,62.178
# S 1311
1311,OK,1,684524,2,10,17,39 17 -51 23 76,308.157
# S 1361
1361,OK,1,274929,2,10,17,141 -20 -11 14 44,399.125
# S 1411
1411,OK,1,1089948,2,11,17,50 49 -45 51 -46,2097.532
# S 1461
1461,OK,1,1288265,2,11,16,30 26 -30 39 12,184.147
# S 1511
1511,OK,1,779996,2,10,15,18 -4 -7 -16 3,8.879
# S 1561
1561,OK,1,787076,2,10,15,8 -2 -7 -4 23,0.451
# S 1611
1611,OK,1,888829,2,10,17,110 13 -37 -14 -43,1876.024
# S 1661
1661,OK,1,952944,2,10,16,69 12 16 -14 -5,251.035
# S 1711
1711,OK,1,825840,2,10,16,7 -37 -12 -40 14,79.589
# S 1761
1761,OK,1,178024,2,9,16,65 -27 3 0 23,15.744
# S 1811
1811,OK,1,201633,2,9,16,11 -5 3 22 13,42.732
# S 1861
1861,OK,1,1179505,2,11,17,28 -16 -40 -39 92,397.073
# S 1911
1911,OK,1,914476,2,10,16,22 9 3 -24 -38,22.847
# S 1961
1961,OK,1,614001,2,10,16,41 2 33 -5 22,67.681
# S 2011
2011,OK,1,703525,2,10,16,10 19 -4 21 36,11.008
# S 2061
2061,OK,1,1095300,2,11,15,18 12 -7 -16 12,3.235
# S 2111
2111,OK,1,732104,2,10,16,64 10 22 -1 16,133.168
# S 2161
2161,OK,1,371876,2,10,15,1 2 7 -18 -5,5.043
# S 2211
2211,OK,1,876996,2,10,17,88 27 -25 -39 82,356.181
# S 2261
2261,OK,1,775225,2,10,15,34 -2 8 8 9,3.477
# S 2311
2311,OK,1,594773,2,10,16,2 -31 7 18 32,13.04
# S 2361
2361,OK,1,1364117,2,11,16,15 12 -7 31 26,85.582
# S 2411
2411,OK,1,1417576,2,11,16,24 -24 35 26 11,204.831
# S 2461
2461,OK,1,1513913,2,11,16,17 32 13 -38 4,288.658
# S 2511
2511,OK,1,1231953,2,11,15,5 16 -7 -6 19,0.737
# S 2561
2561,OK,1,1155416,2,11,16,10 57 30 8 -8,190.203
# S 2611
2611,OK,1,351613,2,10,15,28 5 -6 6 -15,0.627
# S 2661
2661,OK,1,503020,2,10,16,42 -23 23 33 15,74.874
# S 2711
2711,OK,1,624545,2,10,15,23 -26 11 -3 -3,6.268
# S 2761
2761,OK,1,434032,2,10,15,21 -15 -19 1 -5,6.197
# S 2811
2811,OK,1,838045,2,10,16,66 -18 -5 10 11,185.655
# S 2861
2861,OK,1,209069,2,9,16,23 16 -29 13 -9,177.5
# S 2911
2911,OK,1,950280,2,10,13,5 4 -2 -2 -2,0.014
# S 2961
2961,OK,1,830397,2,10,16,9 -36 13 27 21,75.183
# S 3011
3011,OK,1,908696,2,10,16,35 -18 -5 32 10,205.499
# S 3061
3061,OK,1,581277,2,10,16,19 25 23 -37 -11,157.643
# S 3111
3111,OK,1,1132744,2,11,16,54 -5 12 -8 -11,185.429
# S 3161
3161,OK,1,850172,2,10,16,32 29 -12 -27 21,89.039
# S 3211
3211,OK,1,1087964,2,11,15,22 -13 8 -19 17,1.209
# S 3261
3261,OK,1,850853,2,10,16,16 31 5 -16 -33,18.134
# S 3311
3311,OK,1,728921,2,10,16,30 4 -13 17 -36,18.841
# S 3361
3361,OK,1,457180,2,10,16,68 18 7 26 11,105.231
# S 3411
3411,OK,1,534040,2,10,16,3 27 17 13 26,12.618
# S 3461
3461,OK,1,821260,2,10,16,7 34 -34 38 31,50.915
# S 3511
3511,OK,1,590884,2,10,16,34 16 -23 27 -9,119.961
# S 3561
3561,OK,1,1072860,2,11,16,30 37 24 22 -24,78.24
# S 3611
3611,OK,1,734644,2,10,17,49 -56 -8 1 62,315.913
# S 3661
3661,OK,1,878433,2,10,16,14 -21 -3 -49 21,104.259
# S 3711
3711,OK,1,317129,2,10,17,112 -77 -42 31 -45,1533.821
# S 3761
3761,OK,1,1520700,2,11,16,23 6 18 -32 -20,122.717
