# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 25 of = 50
# kmax_cap = 33
# generated = 2026-08-27 19:47:24 host = bp1-compute060
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
2026,OK,1,913453,2,10,16,46 6 30 30 21,74.191
# S 2076
2076,OK,1,281152,2,10,16,7 -58 -6 -36 4,214.749
# S 2126
2126,OK,1,1097652,2,11,16,2 15 -20 -34 -39,12.49
# S 2176
2176,OK,1,1308405,2,11,16,1 25 9 3 40,29.796
# S 2226
2226,OK,1,1109273,2,11,17,17 -20 -13 22 -100,324.244
# S 2276
2276,OK,1,613461,2,10,16,58 -14 7 -26 11,105.107
# S 2326
2326,OK,1,447665,2,10,16,20 -26 -15 22 -38,11.846
# S 2376
2376,OK,1,1243101,2,11,15,28 -8 -15 -11 3,9.997
# S 2426
2426,OK,1,1268485,2,11,15,8 0 -27 1 6,5.977
# S 2476
2476,OK,1,713013,2,10,15,21 3 2 17 2,9.031
# S 2526
2526,OK,1,1082908,2,11,16,12 20 11 -29 23,95.273
# S 2576
2576,OK,1,466116,2,10,16,45 43 -13 -21 -5,233.615
# S 2626
2626,OK,1,695025,2,10,17,4 35 -22 -6 82,417.709
# S 2676
2676,OK,1,619449,2,10,16,6 23 28 -16 -24,53.956
# S 2726
2726,OK,1,1003333,2,10,16,26 2 -27 -45 -22,72.583
# S 2776
2776,OK,1,110280,2,9,16,41 -48 -10 23 -23,30.944
# S 2826
2826,OK,1,1037641,2,10,16,42 35 18 -13 1,309.686
# S 2876
2876,OK,1,855424,2,10,16,49 -39 8 13 -11,81.084
# S 2926
2926,OK,1,895125,2,10,16,13 -2 23 35 -14,157.732
# S 2976
2976,OK,1,957124,2,10,16,3 12 -7 4 43,11.537
# S 3026
3026,OK,1,986776,2,10,16,53 30 21 1 -36,24.74
# S 3076
3076,OK,1,371156,2,10,16,77 36 32 -12 -26,30.908
# S 3126
3126,OK,1,471313,2,10,16,24 -31 58 11 18,17.636
# S 3176
3176,OK,1,1097160,2,11,15,6 20 17 -11 16,1.595
# S 3226
3226,OK,1,575857,2,10,16,16 5 24 -16 39,11.583
# S 3276
3276,OK,1,1383853,2,11,16,3 -43 -25 -32 -14,159.532
# S 3326
3326,OK,1,979884,2,10,16,46 -25 10 17 -48,11.741
# S 3376
3376,OK,1,1032325,2,10,16,12 11 -32 -11 35,16.423
# S 3426
3426,OK,1,652785,2,10,16,28 -24 19 -3 37,23.485
# S 3476
3476,OK,1,708924,2,10,16,4 -47 12 -30 17,68.929
# S 3526
3526,OK,1,826276,2,10,16,33 21 -21 13 32,29.092
# S 3576
3576,OK,1,775836,2,10,16,18 -40 5 -31 -23,57.096
# S 3626
3626,OK,1,837648,2,10,16,13 29 -25 5 39,12.891
# S 3676
3676,OK,1,868312,2,10,16,4 -37 -12 29 34,23.761
# S 3726
3726,OK,1,1046265,2,10,16,17 -5 -13 -35 37,45.37
# S 3776
3776,OK,1,800712,2,10,17,98 -23 -26 8 -73,392.671
# S 3826
3826,OK,1,381225,2,10,16,1 -19 33 19 -16,126.696
# S 3876
3876,OK,1,909552,2,10,16,32 -28 -26 -26 -33,32.495
# S 3926
3926,OK,1,550657,2,10,16,18 42 -9 19 -3,265.512
# S 3976
3976,OK,1,1258301,2,11,17,83 -13 24 5 94,336.064
# S 4026
4026,OK,1,364020,2,10,16,0 13 -29 8 -22,35.131
# S 4076
4076,OK,1,626956,2,10,16,63 -30 -3 5 11,65.73
# S 4126
4126,OK,1,856704,2,10,16,41 30 4 6 -34,26.333
# S 4176
4176,OK,1,660813,2,10,16,9 -35 28 -19 -17,96.368
# S 4226
4226,OK,1,894801,2,10,15,10 9 -19 -2 -6,6.257
# S 4276
4276,OK,1,1084292,2,11,16,10 -45 -18 10 20,101.344
# S 4326
4326,OK,1,534172,2,10,15,17 23 -2 2 10,0.964
# S 4376
4376,OK,1,554425,2,10,15,25 -20 3 -7 -1,8.431
# S 4426
4426,OK,1,1230281,2,11,15,11 -16 11 7 8,5.274
# S 4476
4476,OK,1,625356,2,10,15,10 -2 23 -16 14,1.245
# S 4526
4526,OK,1,684181,2,10,15,4 -28 -11 3 -5,6.517
# S 4576
4576,OK,1,1330608,2,11,15,6 8 -9 -1 -12,3.895
# S 4626
4626,OK,1,567184,2,10,17,104 48 9 -7 55,699.78
# S 4676
4676,OK,1,922273,2,10,14,2 4 -5 -7 4,0.16
# S 4726
4726,OK,1,892505,2,10,16,29 -17 19 23 33,19.037
# S 4776
4776,OK,1,670161,2,10,15,16 -2 -6 -15 1,10.317
# S 4826
4826,OK,1,453773,2,10,16,41 -42 -9 26 0,293.514
# S 4876
4876,OK,1,916673,2,10,16,27 13 -33 -40 25,41.032
# S 4926
4926,OK,1,664389,2,10,16,44 14 -23 15 -32,34.278
# S 4976
4976,OK,1,294912,2,10,16,36 9 33 -18 -19,43.318
# S 5026
5026,OK,1,721268,2,10,16,15 55 -2 10 -11,148.014
# S 5076
5076,OK,1,745581,2,10,16,33 -30 30 -29 -9,189.266
# S 5126
5126,OK,1,1062268,2,11,16,1 -39 -19 -20 -24,59.8
# S 5176
5176,OK,1,1179649,2,11,16,6 51 -29 -34 -29,14.53
# S 5226
5226,OK,1,1005188,2,10,16,17 23 4 -27 23,89.094
# S 5276
5276,OK,1,1085428,2,11,16,28 -22 -27 16 18,126.91
# S 5326
5326,OK,1,347753,2,10,15,40 0 -2 5 12,1.268
# S 5376
5376,OK,1,1182825,2,11,17,42 -41 -2 -6 -66,759.221
# S 5426
5426,OK,1,1177397,2,11,15,21 -12 19 -19 5,8.091
# S 5476
5476,OK,1,839873,2,10,16,15 50 15 -29 0,305.193
# S 5526
5526,OK,1,474257,2,10,15,23 -4 5 16 -7,3.667
# S 5576
5576,OK,1,729833,2,10,16,1 4 -50 39 14,46.498
# S 5626
5626,OK,1,615048,2,10,16,35 -4 37 11 17,73.577
# S 5676
5676,OK,1,1096308,2,11,16,30 -49 -2 -40 46,14.858
# S 5726
5726,OK,1,267120,2,10,16,69 11 -11 -2 -28,24.69
# S 5776
5776,OK,1,823132,2,10,16,41 31 -31 8 -10,157.795
# S 5826
5826,OK,1,846657,2,10,15,6 12 3 -20 17,0.862
# S 5876
5876,OK,1,500437,2,10,14,6 -2 -11 -3 3,0.208
# S 5926
5926,OK,1,1050884,2,11,16,45 -38 7 -15 -13,163.549
# S 5976
5976,OK,1,696820,2,10,14,3 -5 -13 1 1,0.412
# S 6026
6026,OK,1,928997,2,10,16,26 -30 -26 33 9,170.865
# S 6076
6076,OK,1,569116,2,10,16,20 -4 34 21 22,30.325
# S 6126
6126,OK,1,1017448,2,10,16,17 29 -40 5 34,16.515
# S 6176
6176,OK,1,1280385,2,11,16,4 -16 -34 -11 38,25.164
# S 6226
6226,OK,1,185069,2,9,16,16 -11 41 -30 -7,143.172
# S 6276
6276,OK,1,684021,2,10,17,30 -26 41 73 -67,516.09
# S 6326
6326,OK,1,723112,2,10,15,18 -13 -1 1 -15,0.8
# S 6376
6376,OK,1,610488,2,10,16,52 -25 0 8 -28,23.897
# S 6426
6426,OK,1,263769,2,10,16,36 -45 7 18 -15,104.887
# S 6476
6476,OK,1,984280,2,10,16,8 41 -31 -21 -11,148.009
# S 6526
6526,OK,1,1278052,2,11,15,1 -23 -8 -2 -23,0.511
# S 6576
6576,OK,1,1293376,2,11,16,61 -6 -17 -10 -32,49.776
# S 6626
6626,OK,1,669329,2,10,16,48 -20 -28 -29 13,86.926
# S 6676
6676,OK,1,1114297,2,11,16,23 51 0 45 33,32.583
# S 6726
6726,OK,1,478033,2,10,16,61 16 -45 -16 -15,90.9
# S 6776
6776,OK,1,471773,2,10,14,-2 -3 13 8 -2,0.315
# S 6826
6826,OK,1,881789,2,10,15,23 -5 -7 -24 5,8.022
# S 6876
6876,OK,1,349996,2,10,16,64 -25 17 15 24,20.209
# S 6926
6926,OK,1,547561,2,10,15,27 -8 19 6 8,4.094
# S 6976
6976,OK,1,301592,2,10,15,34 26 -14 12 1,7.995
# S 7026
7026,OK,1,490372,2,10,17,57 -3 4 2 66,373.593
# S 7076
7076,OK,1,1082512,2,11,16,40 -12 -43 21 25,42.853
# S 7126
7126,OK,1,700404,2,10,14,11 -2 -2 -6 -8,0.056
# S 7176
7176,OK,1,235009,2,9,15,5 -13 9 -4 9,2.311
# S 7226
7226,OK,1,1237193,2,11,16,21 -33 -9 32 23,99.099
# S 7276
7276,OK,1,878144,2,10,17,11 20 48 58 -82,551.83
# S 7326
7326,OK,1,1046020,2,10,16,50 -6 -33 -24 15,149.199
# S 7376
7376,OK,1,897765,2,10,17,24 27 -26 32 56,357.156
# S 7426
7426,OK,1,1245860,2,11,15,3 -4 3 15 17,1.081
# S 7476
7476,OK,1,695392,2,10,16,15 46 22 -41 5,227.026
# S 7526
7526,OK,1,918413,2,10,16,6 4 -47 -15 12,187.701
# S 7576
7576,OK,1,774740,2,10,16,19 48 -6 4 -14,51.852
# S 7626
7626,OK,1,659848,2,10,16,36 -39 2 14 24,44.895
# S 7676
7676,OK,1,1021616,2,10,16,11 50 -30 19 -11,200.341
# S 7726
7726,OK,1,552537,2,10,15,5 -9 16 -2 16,0.455
# S 7776
7776,OK,1,436944,2,10,15,22 19 17 9 -5,5.061
# S 7826
7826,OK,1,533760,2,10,16,25 21 -47 -5 -10,181.958
# S 7876
7876,OK,1,784493,2,10,16,53 25 -4 -29 -8,183.132
# S 7926
7926,OK,1,743924,2,10,16,33 6 -17 31 27,30.568
# S 7976
7976,OK,1,399456,2,10,16,34 -11 -22 -18 37,10.79
# S 8026
8026,OK,1,1377865,2,11,16,15 32 10 -25 -22,83.391
# S 8076
8076,OK,1,1250452,2,11,16,31 -24 12 40 -26,67.142
# S 8126
8126,OK,1,1321252,2,11,16,9 -59 -7 -20 -8,231.544
# S 8176
8176,OK,1,835412,2,10,17,65 -20 30 -16 -46,359.604
# S 8226
8226,OK,1,1009688,2,10,16,8 22 8 12 45,16.664
# S 8276
8276,OK,1,1046572,2,10,17,27 81 -49 19 64,475.864
# S 8326
8326,OK,1,518137,2,10,16,39 22 17 28 -27,25.291
# S 8376
8376,OK,1,1463069,2,11,16,23 -13 -37 -26 23,87.4
# S 8426
8426,OK,1,569977,2,10,15,27 10 -11 -4 -11,1.312
# S 8476
8476,OK,1,297169,2,10,16,36 -13 32 -41 9,156.504
# S 8526
8526,OK,1,1050928,2,11,17,1 51 14 -49 -88,313.862
# S 8576
8576,OK,1,534528,2,10,16,32 -21 25 -37 -6,187.936
# S 8626
8626,OK,1,1163041,2,11,16,20 -11 -12 -6 -32,45.013
# S 8676
8676,OK,1,1172548,2,11,16,33 6 53 44 -13,158.275
# S 8726
8726,OK,1,1008724,2,10,16,8 -24 25 6 46,10.042
# S 8776
8776,OK,1,1540633,2,11,16,24 -7 20 12 32,46.342
# S 8826
8826,OK,1,788113,2,10,16,45 -16 34 -13 -29,13.133
# S 8876
8876,OK,1,1311096,2,11,16,35 16 -51 -21 35,36.103
# S 8926
8926,OK,1,882089,2,10,16,7 39 -11 -7 -33,21.472
# S 8976
8976,OK,1,895260,2,10,16,10 -26 26 -23 -22,70.438
# S 9026
9026,OK,1,648917,2,10,16,7 11 -27 32 -8,198.314
# S 9076
9076,OK,1,414337,2,10,15,24 16 9 -8 7,3.977
# S 9126
9126,OK,1,1127500,2,11,16,9 10 16 -24 21,90.989
# S 9176
9176,OK,1,513865,2,10,16,56 -3 -13 15 -17,62.718
# S 9226
9226,OK,1,652304,2,10,16,29 -6 35 -35 17,89.621
# S 9276
9276,OK,1,611960,2,10,17,124 87 -8 35 -50,2198.057
# S 9326
9326,OK,1,1555112,2,11,16,4 -22 -32 0 19,150.051
# S 9376
9376,OK,1,625028,2,10,17,13 8 85 -30 45,938.337
# S 9426
9426,OK,1,565520,2,10,16,16 -47 6 10 19,84.97
# S 9476
9476,OK,1,878624,2,10,16,50 -6 22 16 -43,14.692
# S 9526
9526,OK,1,268161,2,10,15,7 9 -7 -13 -7,2.857
# S 9576
9576,OK,1,1246021,2,11,15,23 -2 21 2 3,9.634
# S 9626
9626,OK,1,1119221,2,11,16,49 7 2 -23 -11,188.484
# S 9676
9676,OK,1,1286528,2,11,16,34 33 0 6 -4,283.815
# S 9726
9726,OK,1,621652,2,10,16,47 -6 -27 23 12,139.68
# S 9776
9776,OK,1,441025,2,10,16,4 -39 10 6 -24,71.934
# S 9826
9826,OK,1,156260,2,9,16,10 -42 -49 -1 -6,37.814
# S 9876
9876,OK,1,745473,2,10,17,15 -37 -15 -28 -59,438.679
# S 9926
9926,OK,1,354500,2,10,16,24 30 4 -16 19,20.542
# S 9976
9976,OK,1,1150953,2,11,16,1 -26 -4 -35 -13,168.756
