# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 38 of = 50
# kmax_cap = 33
# generated = 2026-08-28 04:18:45 host = bp1-compute064
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
5189,OK,1,1398697,2,11,15,5 21 0 14 8,6.166
# S 5239
5239,OK,1,1137980,2,11,16,1 7 44 -51 -24,94.577
# S 5289
5289,OK,1,387273,2,10,16,6 -13 33 9 -33,14.371
# S 5339
5339,OK,1,412877,2,10,14,3 -3 1 -6 6,0.035
# S 5389
5389,OK,1,1283016,2,11,15,12 -17 11 3 2,10.397
# S 5439
5439,OK,1,158785,2,9,16,19 -14 13 20 18,31.234
# S 5489
5489,OK,1,368221,2,10,16,52 6 20 31 21,59.971
# S 5539
5539,OK,1,701845,2,10,15,32 -1 -18 3 -1,9.617
# S 5589
5589,OK,1,423389,2,10,16,22 49 -3 -19 -25,46.491
# S 5639
5639,OK,1,1304044,2,11,17,1 9 -68 -9 -77,360.946
# S 5689
5689,OK,1,1043244,2,10,16,16 -17 -46 -8 -24,76.587
# S 5739
5739,OK,1,604640,2,10,16,58 -19 3 12 -20,70.943
# S 5789
5789,OK,1,595065,2,10,16,48 17 24 -14 -6,220.756
# S 5839
5839,OK,1,845352,2,10,16,4 -20 -21 -26 18,51.404
# S 5889
5889,OK,1,918196,2,10,16,2 57 8 12 -23,68.745
# S 5939
5939,OK,1,595104,2,10,16,29 -29 -23 2 -19,23.437
# S 5989
5989,OK,1,954624,2,10,16,15 25 51 -1 10,155.689
# S 6039
6039,OK,1,819252,2,10,16,26 -27 -13 -27 6,247.913
# S 6089
6089,OK,1,1357997,2,11,16,38 11 31 -17 -37,36.42
# S 6139
6139,OK,1,1448525,2,11,17,9 -53 -1 26 -84,598.966
# S 6189
6189,OK,1,1204588,2,11,16,7 20 46 -12 24,88.361
# S 6239
6239,OK,1,327432,2,10,15,24 10 -17 -4 -11,1.361
# S 6289
6289,OK,1,936104,2,10,16,-12 -5 31 36 19,102.411
# S 6339
6339,OK,1,458177,2,10,16,12 -23 41 -13 16,64.458
# S 6389
6389,OK,1,1036933,2,10,16,12 18 53 -12 9,232.684
# S 6439
6439,OK,1,1305868,2,11,16,33 -18 26 0 48,16.204
# S 6489
6489,OK,1,683420,2,10,16,23 22 -21 -15 20,77.329
# S 6539
6539,OK,1,622429,2,10,16,50 41 33 -5 -40,14.411
# S 6589
6589,OK,1,641296,2,10,16,1 28 19 -26 13,147.371
# S 6639
6639,OK,1,767844,2,10,15,0 16 15 8 11,3.132
# S 6689
6689,OK,1,866744,2,10,17,54 -41 -50 -5 81,358.798
# S 6739
6739,OK,1,346496,2,10,16,26 -8 8 -3 25,13.195
# S 6789
6789,OK,1,1280248,2,11,16,29 61 4 30 12,197.281
# S 6839
6839,OK,1,813056,2,10,15,35 -6 5 -7 -11,3.166
# S 6889
6889,OK,1,706269,2,10,15,18 39 8 -2 2,9.772
# S 6939
6939,OK,1,212852,2,9,16,11 -49 -25 -11 -18,57.572
# S 6989
6989,OK,1,1234437,2,11,15,3 -2 2 10 -19,1.003
# S 7039
7039,OK,1,1019032,2,10,17,113 -32 -20 35 -69,425.481
# S 7089
7089,OK,1,679840,2,10,17,18 33 -63 -11 62,343.51
# S 7139
7139,OK,1,196184,2,9,16,128 9 -4 31 1,278.914
# S 7189
7189,OK,1,1146592,2,11,15,9 -4 26 -15 1,11.62
# S 7239
7239,OK,1,1170821,2,11,16,6 -9 43 16 -14,179.911
# S 7289
7289,OK,1,1445465,2,11,16,25 16 30 -9 -41,31.867
# S 7339
7339,OK,1,706969,2,10,17,58 -46 7 35 44,1168.004
# S 7389
7389,OK,1,1352649,2,11,16,43 -19 49 -15 -12,187.286
# S 7439
7439,OK,1,915648,2,10,16,35 -47 9 12 18,56.218
# S 7489
7489,OK,1,635257,2,10,17,46 51 -23 -36 -70,343.042
# S 7539
7539,OK,1,449044,2,10,15,20 -23 -6 7 5,4.865
# S 7589
7589,OK,1,1168760,2,11,16,5 -41 35 27 32,29.49
# S 7639
7639,OK,1,615109,2,10,16,68 -40 -13 9 -11,125.929
# S 7689
7689,OK,1,1154905,2,11,16,9 -10 15 12 44,11.76
# S 7739
7739,OK,1,1269365,2,11,16,36 35 6 -16 28,54.913
# S 7789
7789,OK,1,1206352,2,11,16,22 38 -46 10 15,167.521
# S 7839
7839,OK,1,1122169,2,11,16,2 24 -33 36 -21,97.788
# S 7889
7889,OK,1,1112853,2,11,15,19 -14 19 -4 4,8.042
# S 7939
7939,OK,1,810048,2,10,16,9 -46 -44 -17 16,51.669
# S 7989
7989,OK,1,589229,2,10,16,46 -27 -3 -26 -6,201.016
# S 8039
8039,OK,1,420520,2,10,14,1 -12 -4 -6 -2,0.216
# S 8089
8089,OK,1,999169,2,10,16,50 -5 3 -22 8,211.565
# S 8139
8139,OK,1,970913,2,10,15,16 13 -14 13 1,10.036
# S 8189
8189,OK,1,560665,2,10,16,14 11 2 -43 -33,29.285
# S 8239
8239,OK,1,968253,2,10,15,23 13 -25 1 15,2.358
# S 8289
8289,OK,1,1061992,2,11,16,29 7 35 33 -18,124.68
# S 8339
8339,OK,1,706072,2,10,16,30 34 -33 -21 23,79.024
# S 8389
8389,OK,1,1187677,2,11,16,21 -48 -17 -21 20,111.089
# S 8439
8439,OK,1,682424,2,10,15,8 9 3 21 -2,9.927
# S 8489
8489,OK,1,921705,2,10,16,47 31 13 -16 -19,93.975
# S 8539
8539,OK,1,807053,2,10,16,51 -11 -30 -37 15,101.172
# S 8589
8589,OK,1,1024220,2,10,16,39 30 26 -31 -27,53.85
# S 8639
8639,OK,1,808925,2,10,16,20 -6 1 17 35,14.223
# S 8689
8689,OK,1,969712,2,10,16,43 9 -16 -36 17,137.91
# S 8739
8739,OK,1,1250997,2,11,17,33 32 -11 -89 86,524.683
# S 8789
8789,OK,1,343377,2,10,16,58 -6 6 -4 -27,12.371
# S 8839
8839,OK,1,702812,2,10,16,62 40 4 -8 21,40.293
# S 8889
8889,OK,1,1206584,2,11,16,7 23 53 6 -33,57.997
# S 8939
8939,OK,1,681188,2,10,16,50 -19 27 19 17,39.826
# S 8989
8989,OK,1,1024541,2,10,17,35 -29 36 -2 -67,1207.594
# S 9039
9039,OK,1,618549,2,10,16,37 -24 21 -18 8,234.884
# S 9089
9089,OK,1,657356,2,10,16,37 -49 8 -34 17,145.75
# S 9139
9139,OK,1,678064,2,10,16,21 -33 -38 11 23,27.794
# S 9189
9189,OK,1,794289,2,10,15,23 -7 -9 0 11,1.472
# S 9239
9239,OK,1,492769,2,10,15,13 -18 12 5 -4,7.632
# S 9289
9289,OK,1,414013,2,10,16,66 16 -5 26 14,110.138
# S 9339
9339,OK,1,1285384,2,11,16,16 37 31 0 39,30.826
# S 9389
9389,OK,1,804693,2,10,17,28 14 -36 -16 -99,332.413
# S 9439
9439,OK,1,795817,2,10,16,6 -66 1 34 6,205.197
# S 9489
9489,OK,1,700401,2,10,15,32 -9 9 2 8,2.903
# S 9539
9539,OK,1,1381221,2,11,16,26 -51 -41 16 -29,73.426
# S 9589
9589,OK,1,506969,2,10,17,16 100 -54 78 -63,629.481
# S 9639
9639,OK,1,896433,2,10,16,45 7 11 23 30,26.115
# S 9689
9689,OK,1,216032,2,9,17,20 -36 -80 15 57,400.402
# S 9739
9739,OK,1,816744,2,10,16,26 51 -6 2 11,187.495
# S 9789
9789,OK,1,789405,2,10,16,33 -11 13 26 -20,27.194
# S 9839
9839,OK,1,1125325,2,11,17,54 -34 -39 -31 76,514.188
# S 9889
9889,OK,1,1009845,2,10,17,19 -7 9 -1 103,332.981
# S 9939
9939,OK,1,553324,2,10,16,53 -78 28 19 6,169.318
# S 9989
9989,OK,1,557913,2,10,16,62 25 -32 25 -7,203.176
