# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 37 of = 50
# kmax_cap = 33
# generated = 2026-08-28 03:48:07 host = bp1-compute123
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 38
38,OK,1,1282556,2,11,16,7 18 -16 36 -12,206.027
# S 88
88,OK,1,1236125,2,11,16,19 -8 -1 7 -44,16.52
# S 138
138,OK,1,984812,2,10,15,10 13 14 2 21,0.752
# S 188
188,OK,1,1252872,2,11,16,37 -9 -1 -28 23,110.339
# S 238
238,OK,1,499093,2,10,16,17 -46 -17 0 -25,63.894
# S 288
288,OK,1,983649,2,10,17,39 -13 51 -28 -89,453.884
# S 338
338,OK,1,791108,2,10,15,8 25 17 -3 -7,3.788
# S 388
388,OK,1,1347232,2,11,14,3 -7 8 2 -8,0.098
# S 438
438,OK,1,815188,2,10,15,5 9 14 -4 18,1.1
# S 488
488,OK,1,626672,2,10,16,28 29 -1 -23 -15,116.847
# S 538
538,OK,1,916504,2,10,16,17 -8 -33 34 -12,103.023
# S 588
588,OK,1,1191296,2,11,16,25 -32 51 -9 9,199.966
# S 638
638,OK,1,737981,2,10,16,13 3 -15 -28 -21,31.732
# S 688
688,OK,1,229045,2,9,16,79 -31 -9 -12 -21,159.31
# S 738
738,OK,1,865916,2,10,17,11 -28 18 -92 35,1159.609
# S 788
788,OK,1,1421288,2,11,15,0 8 25 -1 14,2.454
# S 838
838,OK,1,1170408,2,11,16,7 -39 -18 18 -29,43.544
# S 888
888,OK,1,1121161,2,11,16,29 15 40 33 25,42.618
# S 938
938,OK,1,833465,2,10,16,8 39 31 -10 -24,54.461
# S 988
988,OK,1,677076,2,10,17,21 -31 -2 -2 66,354.567
# S 1038
1038,OK,1,385297,2,10,16,60 -19 -23 -20 -12,105.643
# S 1088
1088,OK,1,854236,2,10,17,17 -36 53 -18 -46,325.441
# S 1138
1138,OK,1,684401,2,10,16,20 35 0 -49 7,141.082
# S 1188
1188,OK,1,1137480,2,11,17,19 -3 -4 -101 -64,999.344
# S 1238
1238,OK,1,830761,2,10,16,20 -16 -17 37 16,134.473
# S 1288
1288,OK,1,1110329,2,11,14,16 0 1 -2 3,0.37
# S 1338
1338,OK,1,433045,2,10,16,7 -16 -40 -23 -20,64.647
# S 1388
1388,OK,1,274785,2,10,16,20 47 -21 -29 17,50.273
# S 1438
1438,OK,1,681248,2,10,15,2 -29 -11 -10 -4,6.417
# S 1488
1488,OK,1,1221696,2,11,16,6 52 -11 5 29,43.072
# S 1538
1538,OK,1,1166704,2,11,16,36 -13 -3 14 29,72.794
# S 1588
1588,OK,1,1315325,2,11,15,9 4 -10 11 -15,1.574
# S 1638
1638,OK,1,618921,2,10,16,20 7 -9 31 12,90.69
# S 1688
1688,OK,1,971640,2,10,16,25 -20 -13 23 -24,66.34
# S 1738
1738,OK,1,871176,2,10,16,38 46 -17 17 -4,272.398
# S 1788
1788,OK,1,880537,2,10,16,1 -35 50 -33 8,195.498
# S 1838
1838,OK,1,708852,2,10,17,68 32 10 17 -67,603.544
# S 1888
1888,OK,1,887637,2,10,16,11 37 36 12 4,267.998
# S 1938
1938,OK,1,473712,2,10,16,42 -57 29 8 -7,208.775
# S 1988
1988,OK,1,786421,2,10,17,29 22 -27 -20 67,543.14
# S 2038
2038,OK,1,945497,2,10,16,12 15 -17 -29 -23,22.8
# S 2088
2088,OK,1,696504,2,10,16,32 5 -19 -24 -26,42.96
# S 2138
2138,OK,1,368076,2,10,17,90 -50 46 19 -45,1546.518
# S 2188
2188,OK,1,397624,2,10,17,83 -36 -50 64 62,395.32
# S 2238
2238,OK,1,663340,2,10,16,30 1 -3 -37 -7,217.584
# S 2288
2288,OK,1,753320,2,10,16,25 -9 0 -17 -33,12.292
# S 2338
2338,OK,1,830176,2,10,16,42 2 -11 -33 19,86.014
# S 2388
2388,OK,1,1235456,2,11,16,38 -18 15 10 -33,16.88
# S 2438
2438,OK,1,207476,2,9,16,11 9 34 19 -25,19.197
# S 2488
2488,OK,1,656597,2,10,15,8 14 -9 21 -4,7.616
# S 2538
2538,OK,1,215629,2,9,16,48 -6 -42 -11 12,139.318
# S 2588
2588,OK,1,527597,2,10,16,37 16 -34 -39 -19,93.275
# S 2638
2638,OK,1,1084561,2,11,16,20 -17 -25 7 27,82.435
# S 2688
2688,OK,1,536505,2,10,16,13 55 -13 2 5,255.746
# S 2738
2738,OK,1,556669,2,10,15,26 -10 -12 21 -6,6.605
# S 2788
2788,OK,1,727444,2,10,16,37 -28 10 38 -28,30.963
# S 2838
2838,OK,1,774340,2,10,16,57 -1 -2 -22 -31,18.283
# S 2888
2888,OK,1,822529,2,10,16,11 0 -5 16 -47,11.322
# S 2938
2938,OK,1,1241437,2,11,16,22 35 -13 47 -6,268.161
# S 2988
2988,OK,1,786348,2,10,16,14 1 44 -15 36,21.701
# S 3038
3038,OK,1,1389889,2,11,17,77 -69 7 9 57,1482.216
# S 3088
3088,OK,1,1003636,2,10,16,0 26 4 -28 29,26.908
# S 3138
3138,OK,1,795937,2,10,16,25 19 41 -4 15,147.556
# S 3188
3188,OK,1,1271860,2,11,16,5 -23 6 9 -46,17.683
# S 3238
3238,OK,1,452633,2,10,15,17 -7 -25 -10 2,8.958
# S 3288
3288,OK,1,771672,2,10,16,38 15 31 -2 19,60.234
# S 3338
3338,OK,1,1122789,2,11,15,11 12 19 15 2,9.762
# S 3388
3388,OK,1,832392,2,10,15,11 -10 -6 18 15,1.349
# S 3438
3438,OK,1,968829,2,10,16,2 -41 -40 -34 18,104.308
# S 3488
3488,OK,1,1010949,2,10,16,22 -3 -30 -12 -28,39.027
# S 3538
3538,OK,1,920701,2,10,16,19 -6 23 32 -32,15.607
# S 3588
3588,OK,1,1388212,2,11,17,26 33 79 -46 -71,513.224
# S 3638
3638,OK,1,933504,2,10,16,65 32 18 7 -13,107.202
# S 3688
3688,OK,1,774884,2,10,16,16 5 34 42 -13,99.043
# S 3738
3738,OK,1,1156569,2,11,16,7 22 -9 -33 42,22.069
# S 3788
3788,OK,1,716985,2,10,16,11 -7 -27 -1 -47,11.369
# S 3838
3838,OK,1,945477,2,10,16,16 18 -15 -34 26,63.538
# S 3888
3888,OK,1,768336,2,10,17,47 24 -47 66 85,421.787
# S 3938
3938,OK,1,451796,2,10,16,43 14 45 14 -9,193.679
# S 3988
3988,OK,1,644101,2,10,16,7 22 7 24 -26,13.69
# S 4038
4038,OK,1,364172,2,10,16,20 -49 13 13 -7,203.575
# S 4088
