# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 27 of = 50
# kmax_cap = 33
# generated = 2026-08-27 20:43:00 host = bp1-compute064
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
1878,OK,1,781545,2,10,17,20 42 14 4 79,333.255
# S 1928
1928,OK,1,976516,2,10,15,22 4 -4 -24 -1,10.341
# S 1978
1978,OK,1,1182880,2,11,15,12 14 20 -4 13,2.435
# S 2028
2028,OK,1,578033,2,10,14,9 1 -2 5 7,0.057
# S 2078
2078,OK,1,1131445,2,11,16,16 20 5 -34 -27,52.789
# S 2128
2128,OK,1,717824,2,10,16,70 -3 -14 13 33,31.056
# S 2178
2178,OK,1,1156552,2,11,16,32 26 2 -34 39,17.524
# S 2228
2228,OK,1,898537,2,10,15,31 -1 15 -3 -13,2.329
# S 2278
2278,OK,1,548269,2,10,15,2 6 6 17 6,2.746
# S 2328
2328,OK,1,445000,2,10,16,35 28 -31 -2 -11,62.663
# S 2378
2378,OK,1,851281,2,10,15,13 -7 15 0 -16,1.58
# S 2428
2428,OK,1,887316,2,10,17,1 -42 -21 4 -66,359.234
# S 2478
2478,OK,1,1343621,2,11,16,-1 -37 4 -29 -24,74.564
# S 2528
2528,OK,1,865081,2,10,14,12 4 -6 3 1,0.387
# S 2578
2578,OK,1,1266229,2,11,16,4 -34 17 -8 -34,26.638
# S 2628
2628,OK,1,293981,2,10,15,2 -8 1 -15 -12,1.337
# S 2678
2678,OK,1,722280,2,10,14,3 10 4 2 8,0.049
# S 2728
2728,OK,1,570612,2,10,17,7 -7 4 -9 -74,344.391
# S 2778
2778,OK,1,621476,2,10,16,67 -8 -13 -13 6,255.327
# S 2828
2828,OK,1,557505,2,10,16,29 47 -12 -4 -12,147.945
# S 2878
2878,OK,1,584777,2,10,16,54 14 13 -29 14,101.768
# S 2928
2928,OK,1,719940,2,10,15,25 -27 -15 -19 1,11.802
# S 2978
2978,OK,1,665553,2,10,16,27 -55 3 19 12,117.598
# S 3028
3028,OK,1,484436,2,10,16,7 -27 -11 10 36,14.271
# S 3078
3078,OK,1,1219585,2,11,16,2 27 9 -42 -21,124.762
# S 3128
3128,OK,1,1128748,2,11,17,65 -5 -37 -37 -81,551.193
# S 3178
3178,OK,1,649008,2,10,16,70 -24 -28 -14 -15,108.474
# S 3228
3228,OK,1,1098080,2,11,15,9 29 3 2 -5,7.771
# S 3278
3278,OK,1,707665,2,10,17,40 18 -31 -34 -58,452.501
# S 3328
3328,OK,1,943865,2,10,16,5 -13 4 32 -41,12.782
# S 3378
3378,OK,1,927997,2,10,17,30 60 -76 1 -60,996.39
# S 3428
3428,OK,1,1104972,2,11,15,3 -27 -9 -18 -1,10.782
# S 3478
3478,OK,1,652489,2,10,17,41 -14 -24 -15 -76,416.47
# S 3528
3528,OK,1,1378644,2,11,16,9 17 60 45 -25,107.908
# S 3578
3578,OK,1,1101961,2,11,16,8 34 -24 -19 23,94.18
# S 3628
3628,OK,1,781536,2,10,14,8 -2 -10 1 10,0.036
# S 3678
3678,OK,1,615900,2,10,16,35 -20 2 8 -31,13.73
# S 3728
3728,OK,1,1015540,2,10,16,4 -39 24 30 -20,105.692
# S 3778
3778,OK,1,292313,2,10,17,77 -47 -41 -59 59,427.979
# S 3828
3828,OK,1,1018201,2,10,16,55 30 25 30 6,241.97
# S 3878
3878,OK,1,984308,2,10,16,33 -12 -28 -24 -21,60.651
# S 3928
3928,OK,1,94356,2,9,16,67 26 -8 -4 -16,10.188
# S 3978
3978,OK,1,918993,2,10,15,26 14 5 8 -13,2.098
# S 4028
4028,OK,1,1008600,2,10,16,10 -19 17 -12 34,28.252
# S 4078
4078,OK,1,942720,2,10,16,6 45 29 -1 14,163.373
# S 4128
4128,OK,1,1116024,2,11,16,26 33 18 -17 16,137.129
# S 4178
4178,OK,1,393560,2,10,16,39 -49 34 -12 -10,33.664
# S 4228
4228,OK,1,537068,2,10,16,23 -28 12 -24 -26,22.975
# S 4278
4278,OK,1,1175396,2,11,16,1 5 25 -25 38,31.659
# S 4328
4328,OK,1,688024,2,10,15,35 -26 -2 -4 0,9.804
# S 4378
4378,OK,1,1117572,2,11,16,26 30 -28 -4 5,284.094
# S 4428
4428,OK,1,677604,2,10,15,34 11 -6 -16 -4,7.608
# S 4478
4478,OK,1,768636,2,10,16,36 7 46 -1 -16,117.768
# S 4528
4528,OK,1,518001,2,10,16,75 21 28 14 -7,224.26
# S 4578
4578,OK,1,970872,2,10,16,49 40 -19 -14 8,244.514
# S 4628
4628,OK,1,897593,2,10,15,14 7 -11 4 10,3.803
# S 4678
4678,OK,1,1275153,2,11,17,21 61 9 -30 81,491.838
# S 4728
4728,OK,1,832645,2,10,16,68 36 -9 11 19,129.096
# S 4778
4778,OK,1,912140,2,10,16,34 -40 54 -25 11,193.846
# S 4828
4828,OK,1,964073,2,10,16,34 34 18 -1 12,154.442
# S 4878
4878,OK,1,1372764,2,11,17,14 -8 -27 -32 87,424.417
# S 4928
4928,OK,1,632389,2,10,17,50 1 9 46 -51,457.59
# S 4978
4978,OK,1,945476,2,10,16,8 41 -35 -2 -19,108.953
# S 5028
5028,OK,1,550356,2,10,15,30 4 3 12 12,2.708
# S 5078
5078,OK,1,594677,2,10,15,19 -8 15 4 -15,0.859
# S 5128
5128,OK,1,1080660,2,11,16,22 -21 29 32 3,49.27
# S 5178
5178,OK,1,925268,2,10,15,23 10 13 -2 -6,7.096
# S 5228
5228,OK,1,170769,2,9,16,97 -8 -13 1 17,17.855
# S 5278
5278,OK,1,341241,2,10,16,68 -11 19 24 -10,74.12
# S 5328
5328,OK,1,434477,2,10,16,21 53 -8 -20 14,135.624
# S 5378
5378,OK,1,849720,2,10,16,39 12 -25 -36 21,105.96
# S 5428
5428,OK,1,389041,2,10,15,27 -1 16 -10 9,2.615
# S 5478
5478,OK,1,567493,2,10,16,14 12 21 -6 -39,13.361
# S 5528
5528,OK,1,1433713,2,11,15,13 -2 -11 14 -1,12.151
# S 5578
5578,OK,1,1176960,2,11,14,9 11 -2 -2 1,0.468
# S 5628
5628,OK,1,1486653,2,11,16,37 -4 4 2 42,17.798
# S 5678
5678,OK,1,565560,2,10,16,6 -2 -3 -40 -12,162.334
# S 5728
5728,OK,1,1162793,2,11,16,15 36 -29 -7 -8,229.757
# S 5778
5778,OK,1,1246961,2,11,16,9 3 -26 -34 -35,29.487
# S 5828
5828,OK,1,551901,2,10,16,57 -7 11 -11 -28,12.543
# S 5878
5878,OK,1,559140,2,10,16,51 67 -15 10 18,59.024
# S 5928
5928,OK,1,950529,2,10,16,6 -52 10 24 21,86.877
# S 5978
5978,OK,1,492732,2,10,14,18 2 5 5 2,0.236
# S 6028
6028,OK,1,910889,2,10,16,32 -14 -13 43 -17,147.077
# S 6078
6078,OK,1,800833,2,10,16,5 13 -6 -14 31,30.645
# S 6128
6128,OK,1,1231476,2,11,16,33 2 9 -30 24,88.533
# S 6178
6178,OK,1,319969,2,10,16,31 -3 44 -32 -9,113.608
# S 6228
6228,OK,1,707985,2,10,14,17 3 1 1 0,0.475
# S 6278
6278,OK,1,1276116,2,11,16,34 20 -1 -26 26,60.908
# S 6328
6328,OK,1,1045956,2,10,17,70 -7 14 -55 78,478.195
# S 6378
6378,OK,1,1127580,2,11,16,40 -46 41 27 -16,148.655
# S 6428
6428,OK,1,677152,2,10,16,23 34 22 -30 4,260.169
# S 6478
6478,OK,1,551840,2,10,17,26 19 80 51 84,330.355
# S 6528
6528,OK,1,465497,2,10,16,15 -52 17 -32 -3,214.272
# S 6578
6578,OK,1,541681,2,10,16,2 -74 -18 -15 13,94.638
# S 6628
6628,OK,1,1252541,2,11,14,10 1 -8 -9 7,0.12
# S 6678
6678,OK,1,612180,2,10,16,30 -44 -10 41 -19,73.957
# S 6728
6728,OK,1,998072,2,10,16,11 -24 -22 -22 -24,88.056
# S 6778
6778,OK,1,438865,2,10,17,74 21 34 -8 51,511.565
# S 6828
6828,OK,1,943200,2,10,16,5 -63 -1 34 0,312.313
# S 6878
6878,OK,1,728652,2,10,15,20 20 11 -1 11,0.846
# S 6928
6928,OK,1,1425400,2,11,16,5 10 -1 22 -37,24.207
# S 6978
6978,OK,1,1233481,2,11,15,9 -16 1 -14 7,6.316
# S 7028
7028,OK,1,738368,2,10,16,35 -1 24 22 -30,55.428
# S 7078
7078,OK,1,1282753,2,11,16,58 -40 -29 49 -21,113.607
# S 7128
7128,OK,1,338536,2,10,15,23 2 10 -11 -10,2.894
# S 7178
7178,OK,1,1128393,2,11,16,49 6 8 15 8,225.602
# S 7228
7228,OK,1,520749,2,10,15,14 -11 8 1 -18,0.54
# S 7278
7278,OK,1,1134156,2,11,16,40 4 -17 -42 7,258.998
# S 7328
7328,OK,1,883069,2,10,16,15 14 -28 25 -19,96.104
# S 7378
7378,OK,1,798656,2,10,15,16 3 -2 -17 -5,6.043
# S 7428
7428,OK,1,612408,2,10,16,6 -41 0 0 -35,22.533
# S 7478
7478,OK,1,833589,2,10,16,40 13 -48 0 31,20.602
# S 7528
7528,OK,1,620437,2,10,17,19 49 39 -1 -75,348.529
# S 7578
7578,OK,1,635428,2,10,16,16 -13 4 -35 19,74.282
# S 7628
7628,OK,1,694516,2,10,15,27 15 20 -4 -6,5.31
# S 7678
7678,OK,1,1093488,2,11,16,26 -36 31 32 -27,50.343
# S 7728
7728,OK,1,553929,2,10,16,29 37 -35 -17 18,129.801
# S 7778
7778,OK,1,509905,2,10,15,10 -14 11 -20 0,10.76
# S 7828
7828,OK,1,569557,2,10,16,16 15 42 -16 27,47.41
# S 7878
7878,OK,1,875604,2,10,16,50 -27 27 1 -20,87.971
# S 7928
7928,OK,1,306440,2,10,16,10 14 40 -33 -20,70.023
# S 7978
7978,OK,1,764193,2,10,16,40 37 13 14 -22,87.385
# S 8028
8028,OK,1,1292969,2,11,16,36 0 -7 32 -16,152.638
# S 8078
8078,OK,1,1237616,2,11,17,34 55 14 -42 -83,491.858
# S 8128
8128,OK,1,1047364,2,10,16,0 40 4 -49 14,166.2
# S 8178
8178,OK,1,317297,2,10,16,13 36 -33 29 4,250.797
# S 8228
8228,OK,1,672353,2,10,14,18 8 3 0 3,0.226
# S 8278
8278,OK,1,1002596,2,10,16,0 10 -19 -37 35,24.605
# S 8328
8328,OK,1,955024,2,10,17,3 43 -55 -13 -70,479.156
# S 8378
8378,OK,1,771809,2,10,16,17 -45 -1 11 21,81.796
# S 8428
8428,OK,1,284596,2,10,16,30 10 -5 -8 23,11.057
# S 8478
8478,OK,1,1025696,2,10,16,49 -16 -9 -10 3,296.144
# S 8528
8528,OK,1,1162049,2,11,16,2 -6 -40 -7 -30,18.496
# S 8578
8578,OK,1,698304,2,10,16,10 31 -47 -8 11,202.975
# S 8628
8628,OK,1,1110676,2,11,16,18 -25 12 -28 30,36.782
# S 8678
8678,OK,1,137040,2,9,16,29 -19 12 -15 -23,15.281
# S 8728
8728,OK,1,1018388,2,10,17,11 -75 10 -24 -82,373.243
# S 8778
8778,OK,1,408321,2,10,16,94 23 -3 -15 1,299.75
# S 8828
8828,OK,1,921209,2,10,16,40 26 19 3 30,42.244
# S 8878
8878,OK,1,442372,2,10,14,13 -3 0 -8 -3,0.14
# S 8928
8928,OK,1,416097,2,10,16,79 -34 33 -5 3,251.161
# S 8978
8978,OK,1,731537,2,10,16,25 -7 25 -3 41,17.761
# S 9028
9028,OK,1,605737,2,10,16,5 -8 -29 -32 7,225.496
# S 9078
9078,OK,1,797992,2,10,16,56 -25 -39 -14 13,138.739
# S 9128
9128,OK,1,1124061,2,11,16,31 20 -55 3 -16,143.426
# S 9178
9178,OK,1,629265,2,10,16,76 -23 -3 -14 -16,88.641
# S 9228
9228,OK,1,1188304,2,11,15,6 -21 -14 25 10,4.937
# S 9278
9278,OK,1,696352,2,10,16,77 -31 12 8 -3,280.676
# S 9328
9328,OK,1,1122696,2,11,16,14 -17 17 -11 39,17.848
# S 9378
9378,OK,1,790640,2,10,16,36 34 -6 3 31,40.427
# S 9428
9428,OK,1,629049,2,10,16,13 39 33 -10 23,70.194
# S 9478
9478,OK,1,558712,2,10,16,40 20 38 -2 21,83.357
# S 9528
9528,OK,1,949385,2,10,16,40 -20 7 -4 31,52.693
# S 9578
9578,OK,1,495092,2,10,16,9 -15 -13 15 30,12.075
# S 9628
9628,OK,1,520289,2,10,17,79 -67 7 -59 -51,989.373
# S 9678
9678,OK,1,498832,2,10,15,3 -16 -14 -9 -1,10.146
# S 9728
9728,OK,1,750993,2,10,16,3 29 -49 -3 3,288.635
# S 9778
9778,OK,1,778584,2,10,16,18 -4 -47 -22 -20,22.407
# S 9828
9828,OK,1,981133,2,10,16,34 -37 39 -6 -25,14.848
# S 9878
9878,OK,1,1052532,2,11,15,0 17 -12 -26 14,2.203
# S 9928
9928,OK,1,924660,2,10,16,17 -6 -5 -10 33,16.827
# S 9978
9978,OK,1,1113105,2,11,16,5 -5 32 23 40,20.819
