# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 11 of = 50
# kmax_cap = 33
# generated = 2026-08-27 12:16:14 host = bp1-compute060
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 12
12,OK,1,1482140,2,11,16,34 36 -29 -26 -3,294.425
# S 62
62,OK,1,881720,2,10,16,26 -45 -12 26 13,134.882
# S 112
112,OK,1,801136,2,10,16,40 -46 14 -33 12,178.736
# S 162
162,OK,1,581924,2,10,15,29 -8 13 -6 -1,9.268
# S 212
212,OK,1,584800,2,10,16,13 -12 10 -3 28,32.059
# S 262
262,OK,1,730649,2,10,16,29 -16 -38 18 -35,12.472
# S 312
312,OK,1,484480,2,10,16,33 5 -35 34 -14,124.713
# S 362
362,OK,1,727153,2,10,16,30 -14 17 -19 23,42.683
# S 412
412,OK,1,1204220,2,11,16,32 13 -31 -8 -21,82.537
# S 462
462,OK,1,1127713,2,11,16,43 -27 7 -41 -7,228.067
# S 512
512,OK,1,1377393,2,11,16,12 -34 11 -26 -8,217.967
# S 562
562,OK,1,553656,2,10,15,30 2 -12 5 15,1.126
# S 612
612,OK,1,937824,2,10,17,31 58 -95 -8 -57,558.775
# S 662
662,OK,1,650113,2,10,16,18 25 -36 -17 31,26.601
# S 712
712,OK,1,480785,2,10,16,18 11 -35 3 -16,76.643
# S 762
762,OK,1,1036336,2,10,16,33 24 -30 1 -39,31.488
# S 812
812,OK,1,746684,2,10,16,30 5 -37 -2 20,96.924
# S 862
862,OK,1,611268,2,10,15,30 -17 2 -5 -9,2.446
# S 912
912,OK,1,597780,2,10,15,5 -8 -22 24 -14,1.95
# S 962
962,OK,1,1075188,2,11,16,8 60 -4 -22 -19,104.077
# S 1012
1012,OK,1,625057,2,10,16,1 -26 41 -27 -17,97.055
# S 1062
1062,OK,1,779904,2,10,17,5 -63 -48 1 -54,879.112
# S 1112
1112,OK,1,865936,2,10,16,13 -22 -7 30 34,31.868
# S 1162
1162,OK,1,520300,2,10,16,14 21 -30 -18 -21,44.608
# S 1212
1212,OK,1,1012228,2,10,16,19 -15 47 -4 5,248.446
# S 1262
1262,OK,1,1081600,2,11,17,13 32 -50 -34 -84,437.781
# S 1312
1312,OK,1,1278513,2,11,16,7 -31 -14 -21 -42,17.261
# S 1362
1362,OK,1,328513,2,10,16,17 8 27 11 -22,45.313
# S 1412
1412,OK,1,562837,2,10,17,24 -16 3 -47 -52,568.479
# S 1462
1462,OK,1,758408,2,10,17,70 1 21 9 -71,347.933
# S 1512
1512,OK,1,857185,2,10,17,43 30 33 18 81,386.266
# S 1562
1562,OK,1,493781,2,10,16,72 -41 -9 13 10,154.783
# S 1612
1612,OK,1,636769,2,10,16,39 -25 15 35 -23,30.92
# S 1662
1662,OK,1,739428,2,10,16,21 21 5 -16 -37,11.155
# S 1712
1712,OK,1,887832,2,10,16,61 20 -4 0 6,232.218
# S 1762
1762,OK,1,850240,2,10,16,15 51 -6 6 -7,233.991
# S 1812
1812,OK,1,435385,2,10,15,14 -24 7 -2 1,9.273
# S 1862
1862,OK,1,623141,2,10,16,46 59 10 8 -19,37.724
# S 1912
1912,OK,1,651892,2,10,15,14 -28 2 1 0,10.49
# S 1962
1962,OK,1,975697,2,10,16,0 33 65 -4 -11,167.329
# S 2012
2012,OK,1,607296,2,10,15,38 8 -1 -12 5,6.549
# S 2062
2062,OK,1,389640,2,10,15,37 -13 -13 -9 4,6.761
# S 2112
2112,OK,1,445956,2,10,16,33 -11 -37 21 -9,93.09
# S 2162
2162,OK,1,1116421,2,11,16,22 25 -21 -30 39,58.458
# S 2212
2212,OK,1,518104,2,10,16,33 -57 2 16 -3,257.329
# S 2262
2262,OK,1,489212,2,10,15,6 -24 3 5 -16,0.671
# S 2312
2312,OK,1,216101,2,9,16,19 -40 -9 2 20,36.92
# S 2362
2362,OK,1,1270209,2,11,17,56 1 27 -46 96,336.169
# S 2412
2412,OK,1,806961,2,10,16,9 60 -38 -17 -18,63.094
# S 2462
2462,OK,1,713124,2,10,17,60 9 -18 35 78,323.822
# S 2512
2512,OK,1,1452453,2,11,15,15 10 -28 6 13,2.888
# S 2562
2562,OK,1,631417,2,10,16,55 29 0 0 14,68.046
# S 2612
2612,OK,1,1107720,2,11,16,43 2 39 8 -24,94.545
# S 2662
2662,OK,1,865921,2,10,15,2 -20 15 -12 -1,2.755
# S 2712
2712,OK,1,541520,2,10,16,74 22 -15 -16 -13,107.768
# S 2762
2762,OK,1,829072,2,10,16,19 -26 16 -7 -32,15.695
# S 2812
2812,OK,1,900913,2,10,15,35 -13 -9 17 -5,6.4
# S 2862
2862,OK,1,739316,2,10,16,35 49 0 4 -33,22.547
# S 2912
2912,OK,1,487069,2,10,15,17 -13 -3 -16 2,9.044
# S 2962
2962,OK,1,783432,2,10,16,34 30 43 3 -21,54.818
# S 3012
3012,OK,1,650268,2,10,17,55 66 -20 70 67,405.496
# S 3062
3062,OK,1,681444,2,10,15,4 7 12 12 13,0.912
# S 3112
3112,OK,1,938680,2,10,16,59 6 -7 24 -23,30.725
# S 3162
3162,OK,1,614901,2,10,16,38 -33 -1 -7 42,13.347
# S 3212
3212,OK,1,825112,2,10,15,3 21 -9 8 -1,10.163
# S 3262
3262,OK,1,425364,2,10,15,37 8 -16 -6 3,5.9
# S 3312
3312,OK,1,1328897,2,11,16,7 -16 21 -35 16,150.873
# S 3362
3362,OK,1,1031857,2,10,16,9 44 26 -13 15,137.073
# S 3412
3412,OK,1,706032,2,10,15,33 -1 19 0 -1,10.873
# S 3462
3462,OK,1,1537696,2,11,16,17 -24 -13 40 17,162.786
# S 3512
3512,OK,1,1443964,2,11,16,0 12 -38 -11 22,109.384
# S 3562
3562,OK,1,390881,2,10,17,124 -17 -2 -20 -59,359.184
# S 3612
3612,OK,1,1318917,2,11,15,12 8 26 1 15,2.247
# S 3662
3662,OK,1,615552,2,10,16,16 20 6 -35 22,56.886
# S 3712
