# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 1 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:06:16 host = bp1-compute087
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 2
2,OK,1,989956,2,10,17,54 53 -95 -47 46,1248.459
# S 52
52,OK,1,1440324,2,11,15,2 -23 4 22 -1,10.189
# S 102
102,OK,1,1150209,2,11,15,27 7 0 -22 -1,9.276
# S 152
152,OK,1,1196665,2,11,16,21 -36 -8 13 -37,25.3
# S 202
202,OK,1,763800,2,10,15,15 14 -3 -14 -6,5.31
# S 252
252,OK,1,747280,2,10,16,57 2 -13 5 12,130.383
# S 302
302,OK,1,643549,2,10,16,24 -24 42 0 -13,119.716
# S 352
352,OK,1,547837,2,10,16,45 -38 11 -6 3,245.875
# S 402
402,OK,1,748529,2,10,16,9 -54 27 1 20,75.091
# S 452
452,OK,1,995361,2,10,16,11 -5 -21 27 -27,42.956
# S 502
502,OK,1,627808,2,10,14,13 -3 5 -5 5,0.111
# S 552
552,OK,1,1320809,2,11,16,0 44 -17 -10 -16,141.853
# S 602
602,OK,1,1106420,2,11,16,-8 11 35 -18 27,45.523
# S 652
652,OK,1,1061308,2,11,15,21 11 -15 5 -2,8.862
# S 702
702,OK,1,638621,2,10,15,23 14 -13 -6 -4,5.714
# S 752
752,OK,1,954545,2,10,16,9 8 -36 -21 -23,70.77
# S 802
802,OK,1,893608,2,10,15,28 21 -1 15 4,6.765
# S 852
852,OK,1,675312,2,10,16,58 32 -6 15 -15,94.098
# S 902
902,OK,1,751265,2,10,16,32 -54 -9 9 -29,33.627
# S 952
952,OK,1,726481,2,10,16,3 13 6 -1 32,9.957
# S 1002
1002,OK,1,532480,2,10,16,41 2 35 27 8,149.176
# S 1052
1052,OK,1,561597,2,10,16,53 9 32 14 0,273.002
# S 1102
1102,OK,1,917680,2,10,16,16 4 -47 -18 27,29.796
# S 1152
1152,OK,1,1045536,2,10,15,3 5 -14 -12 -8,3.873
# S 1202
1202,OK,1,939361,2,10,17,37 -74 62 -50 -51,790.525
# S 1252
1252,OK,1,1003121,2,10,16,31 11 9 -14 -40,18.57
# S 1302
1302,OK,1,559553,2,10,16,22 13 -4 -13 -36,16.58
# S 1352
1352,OK,1,749661,2,10,15,9 4 -13 5 -11,2.486
# S 1402
1402,OK,1,644320,2,10,16,23 -3 -14 44 10,133.773
# S 1452
1452,OK,1,665729,2,10,16,39 -32 2 27 15,74.68
# S 1502
1502,OK,1,1607841,2,11,16,35 -34 -19 40 -10,213.911
# S 1552
1552,OK,1,1129084,2,11,15,8 -8 17 -14 -4,7.485
# S 1602
1602,OK,1,290732,2,10,15,10 17 3 -1 8,3.495
# S 1652
1652,OK,1,514316,2,10,15,13 16 9 -9 13,0.693
# S 1702
1702,OK,1,683449,2,10,14,13 12 0 6 -1,0.317
# S 1752
1752,OK,1,959400,2,10,16,13 45 29 -19 1,275.099
# S 1802
1802,OK,1,679345,2,10,15,18 25 13 3 0,9.61
# S 1852
1852,OK,1,1006584,2,10,16,24 -37 13 -29 -27,46.581
# S 1902
1902,OK,1,664848,2,10,16,23 7 17 -40 4,218.348
# S 1952
1952,OK,1,1066849,2,11,16,20 47 14 -6 -33,30.792
# S 2002
2002,OK,1,1040053,2,10,17,12 -46 -45 -35 77,396.165
# S 2052
2052,OK,1,130441,2,9,16,151 -28 2 2 9,51.06
# S 2102
2102,OK,1,1034005,2,10,15,5 11 -14 6 14,1.592
# S 2152
2152,OK,1,1074260,2,11,16,43 45 16 -9 -10,179.507
# S 2202
2202,OK,1,867840,2,10,15,0 15 -22 -11 4,6.757
# S 2252
