# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 7 of = 50
# kmax_cap = 33
# generated = 2026-08-27 06:07:50 host = bp1-compute138
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
1958,OK,1,1102136,2,11,16,15 28 40 6 37,11.478
# S 2008
2008,OK,1,655220,2,10,16,37 -3 -42 11 -1,268.612
# S 2058
2058,OK,1,810000,2,10,16,15 41 -11 -1 -20,76.126
# S 2108
2108,OK,1,895977,2,10,15,5 24 2 16 -19,0.57
# S 2158
2158,OK,1,614793,2,10,15,7 -11 -7 22 -10,3.457
# S 2208
2208,OK,1,697045,2,10,17,44 -59 -8 58 28,419.726
# S 2258
2258,OK,1,1306448,2,11,15,11 -7 2 -21 -7,5.518
# S 2308
2308,OK,1,854457,2,10,16,56 19 3 26 -3,250.502
# S 2358
2358,OK,1,241209,2,9,16,22 -27 13 -26 29,20.255
# S 2408
2408,OK,1,1176173,2,11,15,27 -25 -1 -6 -5,7.009
# S 2458
2458,OK,1,253069,2,9,16,15 -12 7 -26 -32,14.846
# S 2508
2508,OK,1,423844,2,10,15,41 -25 1 -4 -7,3.781
# S 2558
2558,OK,1,1321861,2,11,16,11 14 -54 -31 43,20.639
# S 2608
2608,OK,1,1495897,2,11,17,17 -58 -105 81 -51,2588.954
# S 2658
2658,OK,1,286001,2,10,16,24 64 -22 -13 -14,54.325
# S 2708
2708,OK,1,1282620,2,11,16,13 8 5 39 24,70.683
# S 2758
2758,OK,1,626021,2,10,16,24 -22 8 -1 32,11.301
# S 2808
2808,OK,1,421273,2,10,16,21 51 20 -15 -13,81.137
# S 2858
2858,OK,1,1012993,2,10,15,2 -6 19 12 -13,2.834
# S 2908
2908,OK,1,528208,2,10,16,85 9 -12 6 -9,149.894
# S 2958
2958,OK,1,1190021,2,11,16,0 15 31 14 26,56.233
# S 3008
3008,OK,1,1002644,2,10,16,21 -24 -4 -35 -1,267.848
# S 3058
3058,OK,1,710392,2,10,16,30 29 0 -51 6,188.132
# S 3108
3108,OK,1,680017,2,10,16,5 -45 9 -2 -15,105.749
# S 3158
3158,OK,1,371537,2,10,16,40 12 38 14 -19,75.611
# S 3208
3208,OK,1,297913,2,10,15,24 -14 2 -7 15,0.934
# S 3258
3258,OK,1,1247965,2,11,16,40 -6 -18 43 -11,177.01
# S 3308
3308,OK,1,480125,2,10,16,15 -20 -20 19 16,23.728
# S 3358
3358,OK,1,387645,2,10,16,10 -8 -3 17 -37,9.625
# S 3408
3408,OK,1,644068,2,10,15,1 -3 -11 16 -14,0.714
# S 3458
3458,OK,1,1427808,2,11,16,39 32 28 39 -16,145.489
# S 3508
3508,OK,1,375368,2,10,16,62 -10 32 -27 -7,169.527
# S 3558
3558,OK,1,729461,2,10,16,34 -34 -38 -4 19,38.462
# S 3608
3608,OK,1,1018904,2,10,16,14 -11 -10 -14 -33,32.333
# S 3658
3658,OK,1,436332,2,10,16,75 51 14 1 -23,34.083
# S 3708
3708,OK,1,282336,2,10,16,55 31 10 -3 -19,35.465
# S 3758
3758,OK,1,136480,2,9,16,40 1 5 -6 -32,8.527
# S 3808
3808,OK,1,673108,2,10,15,2 22 -21 2 0,9.489
# S 3858
3858,OK,1,385461,2,10,16,78 -16 21 -2 -19,46.532
# S 3908
3908,OK,1,848736,2,10,16,47 -21 -10 15 -20,58.13
# S 3958
3958,OK,1,633144,2,10,14,5 -5 -3 -9 6,0.105
# S 4008
4008,OK,1,608773,2,10,16,36 -1 -21 -12 32,18.716
# S 4058
4058,OK,1,359116,2,10,16,73 -23 12 5 13,119.894
# S 4108
4108,OK,1,749869,2,10,17,7 12 30 43 -62,289.924
# S 4158
4158,OK,1,360272,2,10,17,32 16 54 -3 63,389.54
# S 4208
4208,OK,1,716444,2,10,15,28 -26 3 -2 6,4.953
# S 4258
4258,OK,1,1107889,2,11,16,27 50 36 17 20,75.522
# S 4308
4308,OK,1,1415849,2,11,16,44 33 21 -2 -22,90.646
# S 4358
4358,OK,1,774692,2,10,15,6 -10 -1 -15 -12,1.424
# S 4408
4408,OK,1,898032,2,10,17,39 -49 37 -36 66,1307.334
# S 4458
4458,OK,1,837233,2,10,16,53 12 -32 -18 -13,119.316
# S 4508
4508,OK,1,588305,2,10,16,46 -26 15 29 -16,93.244
# S 4558
4558,OK,1,597004,2,10,16,43 -10 -34 -31 -21,46.917
# S 4608
4608,OK,1,754877,2,10,16,2 -29 -61 14 24,63.06
# S 4658
4658,OK,1,692773,2,10,16,51 22 -1 21 24,46.843
# S 4708
4708,OK,1,871204,2,10,15,2 0 -5 22 -7,5.159
# S 4758
4758,OK,1,1090381,2,11,15,34 -12 -9 3 1,9.163
# S 4808
4808,OK,1,351569,2,10,16,15 17 21 -45 -14,54.116
# S 4858
4858,OK,1,882700,2,10,16,45 24 -27 -12 14,119.138
# S 4908
4908,OK,1,666505,2,10,16,46 49 0 3 -17,60.855
# S 4958
4958,OK,1,1311476,2,11,17,36 -26 41 39 -86,403.511
# S 5008
5008,OK,1,878600,2,10,17,89 30 52 44 68,329.591
# S 5058
5058,OK,1,1108656,2,11,15,11 15 23 6 2,8.804
# S 5108
5108,OK,1,774697,2,10,16,17 -38 18 8 23,70.792
# S 5158
5158,OK,1,1170949,2,11,14,8 -9 -3 8 7,0.08
# S 5208
5208,OK,1,1087097,2,11,15,30 -12 -4 5 3,8.004
# S 5258
5258,OK,1,626997,2,10,16,68 -8 26 23 -5,225.62
# S 5308
5308,OK,1,509081,2,10,15,42 -6 5 19 2,6.743
# S 5358
5358,OK,1,974476,2,10,15,11 13 11 -5 -17,0.804
# S 5408
5408,OK,1,991825,2,10,16,17 15 -24 -18 21,22.894
# S 5458
5458,OK,1,625620,2,10,16,15 -54 12 2 -13,130.003
# S 5508
5508,OK,1,785248,2,10,16,65 1 41 -4 -10,173.25
# S 5558
5558,OK,1,694084,2,10,15,12 -13 1 20 0,9.222
# S 5608
5608,OK,1,977213,2,10,16,22 34 19 10 -35,17.112
# S 5658
5658,OK,1,1313052,2,11,16,20 25 37 -50 3,284.949
# S 5708
5708,OK,1,814252,2,10,16,29 12 24 -42 -14,71.235
# S 5758
5758,OK,1,941340,2,10,16,38 13 2 12 39,16.56
# S 5808
5808,OK,1,908137,2,10,16,40 41 1 1 19,89.492
# S 5858
5858,OK,1,718825,2,10,17,84 -14 26 -3 -60,331.09
# S 5908
5908,OK,1,429480,2,10,16,25 57 -26 4 2,261.549
# S 5958
5958,OK,1,143612,2,9,16,145 -12 19 -10 -4,226.247
# S 6008
6008,OK,1,933409,2,10,16,33 5 -1 -13 -29,16.71
# S 6058
6058,OK,1,945064,2,10,16,39 16 -4 37 5,198.01
# S 6108
6108,OK,1,397236,2,10,16,51 12 -32 6 -30,30.486
# S 6158
6158,OK,1,943957,2,10,17,38 39 -69 -12 -81,386.453
# S 6208
6208,OK,1,621937,2,10,16,55 -13 -3 -11 29,28.927
# S 6258
6258,OK,1,721021,2,10,16,9 45 33 11 -18,34.553
# S 6308
6308,OK,1,1175152,2,11,16,45 -24 -46 14 -28,63.954
# S 6358
6358,OK,1,1179461,2,11,16,14 14 -27 -41 -9,215.074
# S 6408
6408,OK,1,326945,2,10,16,28 49 36 8 3,247.651
# S 6458
6458,OK,1,970729,2,10,15,18 -24 -15 -13 5,7.034
# S 6508
6508,OK,1,997861,2,10,16,19 -44 -8 -43 -6,229.705
# S 6558
6558,OK,1,560813,2,10,16,5 36 -37 -19 -26,13.991
# S 6608
6608,OK,1,1110432,2,11,16,65 15 0 -5 7,246.584
# S 6658
6658,OK,1,1064244,2,11,16,35 -20 -49 -6 19,103.069
# S 6708
6708,OK,1,1361856,2,11,17,82 31 5 47 65,504.35
# S 6758
6758,OK,1,453921,2,10,16,91 -7 7 -12 9,190.666
# S 6808
6808,OK,1,164012,2,9,16,72 -21 -29 26 5,171.343
# S 6858
6858,OK,1,535213,2,10,16,43 31 1 15 19,28.815
# S 6908
6908,OK,1,249049,2,9,16,33 27 -16 10 17,37.727
# S 6958
6958,OK,1,668353,2,10,16,56 40 6 16 -7,229.618
# S 7008
7008,OK,1,672373,2,10,16,45 27 -30 21 20,40.686
# S 7058
7058,OK,1,1118949,2,11,16,45 9 4 -30 -13,119.491
# S 7108
7108,OK,1,750360,2,10,16,9 -29 36 18 -17,63.377
# S 7158
7158,OK,1,654749,2,10,15,19 16 -14 8 -3,7.692
# S 7208
7208,OK,1,1076304,2,11,14,2 3 13 -10 1,0.429
# S 7258
7258,OK,1,1410301,2,11,16,1 7 -34 -13 -43,15.907
# S 7308
7308,OK,1,824800,2,10,16,55 -1 33 -24 -26,69.63
# S 7358
7358,OK,1,1107313,2,11,16,38 -33 -25 13 -24,72.032
# S 7408
7408,OK,1,680697,2,10,16,2 -26 55 -26 13,63.14
# S 7458
7458,OK,1,1030236,2,10,16,77 -31 -21 -14 -44,21.331
# S 7508
7508,OK,1,1158257,2,11,16,43 -15 -31 -21 -44,15.575
# S 7558
7558,OK,1,1095864,2,11,16,32 -11 -31 -12 -40,13.032
# S 7608
7608,OK,1,674133,2,10,16,27 24 -2 8 -41,12.298
# S 7658
7658,OK,1,807449,2,10,17,6 -3 -62 1 -84,458.921
# S 7708
7708,OK,1,909749,2,10,16,25 31 7 21 -13,166.025
# S 7758
7758,OK,1,516620,2,10,17,47 95 34 10 52,512.921
# S 7808
7808,OK,1,1018784,2,10,17,41 81 14 71 78,450.85
# S 7858
7858,OK,1,834732,2,10,16,48 1 -17 -49 -24,63.22
# S 7908
7908,OK,1,759128,2,10,16,63 -40 45 0 -22,66.014
# S 7958
7958,OK,1,875284,2,10,16,55 19 20 -25 26,58.366
# S 8008
8008,OK,1,723841,2,10,16,2 -6 -37 45 -44,12.783
# S 8058
8058,OK,1,468264,2,10,16,40 31 6 -1 27,32.254
# S 8108
8108,OK,1,1108064,2,11,16,52 -2 27 -10 9,188.936
# S 8158
8158,OK,1,811993,2,10,16,4 -26 -23 8 32,28.314
# S 8208
8208,OK,1,671649,2,10,17,9 30 -61 -21 50,1269.585
# S 8258
8258,OK,1,999868,2,10,17,-33 90 -50 2 -62,584.956
# S 8308
8308,OK,1,340513,2,10,16,22 39 14 11 -22,65.082
# S 8358
8358,OK,1,1160432,2,11,17,29 -90 -29 41 -82,370.05
# S 8408
8408,OK,1,1017505,2,10,16,2 34 41 -17 30,20.26
# S 8458
8458,OK,1,734276,2,10,15,2 -2 -27 -3 4,6.888
# S 8508
8508,OK,1,1148389,2,11,14,4 -7 -10 5 9,0.039
# S 8558
8558,OK,1,607944,2,10,16,38 8 -25 -13 29,34.896
# S 8608
8608,OK,1,1190817,2,11,17,103 -73 12 -19 -81,716.104
# S 8658
8658,OK,1,1180573,2,11,15,11 -8 24 -11 3,8.673
# S 8708
8708,OK,1,727508,2,10,14,13 2 3 3 -6,0.093
# S 8758
8758,OK,1,466528,2,10,16,49 -26 -12 16 -18,18.916
# S 8808
8808,OK,1,759249,2,10,15,4 20 1 -16 8,3.973
# S 8858
8858,OK,1,634308,2,10,16,36 -9 23 -43 -13,121.589
# S 8908
8908,OK,1,472537,2,10,16,40 -5 58 23 7,157.58
# S 8958
8958,OK,1,454457,2,10,15,19 -12 1 -1 -12,0.403
# S 9008
9008,OK,1,899104,2,10,16,22 43 22 45 34,24.761
# S 9058
9058,OK,1,1250152,2,11,16,39 7 8 -31 31,52.608
# S 9108
9108,OK,1,679248,2,10,16,30 15 40 13 -24,17.617
# S 9158
9158,OK,1,674721,2,10,14,16 -9 -4 2 0,0.382
# S 9208
9208,OK,1,1201408,2,11,16,18 21 -14 26 36,14.875
# S 9258
9258,OK,1,851309,2,10,16,28 37 37 20 -14,129.962
# S 9308
9308,OK,1,998884,2,10,16,14 22 21 20 43,11.375
# S 9358
9358,OK,1,470612,2,10,16,16 59 4 -18 4,221.072
# S 9408
9408,OK,1,388457,2,10,16,35 -9 -30 2 28,22.52
# S 9458
9458,OK,1,1124836,2,11,14,7 8 11 7 -3,0.279
# S 9508
9508,OK,1,970513,2,10,16,6 -8 -29 38 -11,144.467
# S 9558
9558,OK,1,642488,2,10,17,42 51 -37 -47 63,300.757
# S 9608
9608,OK,1,521432,2,10,16,-8 40 21 15 -10,167.686
# S 9658
9658,OK,1,674464,2,10,16,7 12 54 -12 18,74.18
# S 9708
9708,OK,1,1288580,2,11,16,28 -15 16 -40 -25,68.237
# S 9758
9758,OK,1,758853,2,10,15,1 30 -3 -10 -7,4.34
# S 9808
9808,OK,1,314389,2,10,16,18 -91 28 17 0,257.622
# S 9858
9858,OK,1,559101,2,10,16,48 -22 -7 19 25,31.636
# S 9908
9908,OK,1,298248,2,10,16,38 11 -11 -32 -3,223.682
# S 9958
9958,OK,1,1155252,2,11,16,31 25 -21 -36 -39,25.493
