# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 49 of = 50
# kmax_cap = 33
# generated = 2026-08-28 12:54:40 host = bp1-compute070
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 1900
1900,OK,1,640157,2,10,16,19 -2 -22 -7 -29,20.242
# S 1950
1950,OK,1,572716,2,10,15,2 11 8 15 16,0.617
# S 2000
2000,OK,1,902425,2,10,16,12 -29 32 1 -31,32.231
# S 2050
2050,OK,1,1377652,2,11,16,49 -6 -28 11 -21,108.624
# S 2100
2100,OK,1,751220,2,10,16,22 -21 37 -25 35,17.366
# S 2150
2150,OK,1,358517,2,10,16,31 -65 28 -7 -18,81.255
# S 2200
2200,OK,1,611040,2,10,16,29 -12 34 0 28,17.525
# S 2250
2250,OK,1,129208,2,9,17,50 -28 1 -39 67,300.169
# S 2300
2300,OK,1,414900,2,10,16,5 -31 7 -6 -17,10.791
# S 2350
2350,OK,1,807421,2,10,16,57 17 7 -4 25,54.969
# S 2400
2400,OK,1,1079444,2,11,16,16 -12 39 -15 -32,21.526
# S 2450
2450,OK,1,541616,2,10,16,73 -45 22 0 -10,147.353
# S 2500
2500,OK,1,929505,2,10,16,49 -16 -15 -20 18,85.166
# S 2550
2550,OK,1,1279740,2,11,16,13 -24 -17 11 43,11.969
# S 2600
2600,OK,1,733080,2,10,16,2 -4 -10 31 -25,80.952
# S 2650
2650,OK,1,779348,2,10,16,2 -29 11 -37 22,44.274
# S 2700
2700,OK,1,1050025,2,11,15,21 7 27 -2 6,5.764
# S 2750
2750,OK,1,688121,2,10,16,9 35 -16 28 17,118.972
# S 2800
2800,OK,1,547948,2,10,15,22 14 18 -6 -3,7.666
# S 2850
2850,OK,1,401352,2,10,15,44 -7 4 3 8,3.616
# S 2900
2900,OK,1,696068,2,10,17,21 -48 61 53 42,719.914
# S 2950
2950,OK,1,1044845,2,10,17,55 -23 -5 -42 -50,2115.506
# S 3000
3000,OK,1,754088,2,10,17,2 -6 39 -30 89,360.218
# S 3050
3050,OK,1,565428,2,10,15,17 -10 16 -16 -6,4.265
# S 3100
3100,OK,1,964681,2,10,16,9 1 -19 -44 -24,20.136
# S 3150
3150,OK,1,759076,2,10,16,3 13 1 37 -31,22.765
# S 3200
3200,OK,1,543924,2,10,16,13 -30 -16 -27 8,172.984
# S 3250
3250,OK,1,879897,2,10,16,26 20 29 36 19,83.795
# S 3300
3300,OK,1,1020473,2,10,16,41 45 -6 -13 -7,231.957
# S 3350
3350,OK,1,753536,2,10,16,9 -36 -11 6 39,19.714
# S 3400
3400,OK,1,736117,2,10,16,1 -15 -9 27 -27,44.836
# S 3450
3450,OK,1,402157,2,10,15,29 -4 14 -7 6,4.886
# S 3500
3500,OK,1,789760,2,10,16,13 -43 0 -3 -22,46.631
# S 3550
3550,OK,1,1091116,2,11,16,58 0 -22 -21 -14,145.634
# S 3600
3600,OK,1,309252,2,10,16,47 16 25 9 24,60.2
# S 3650
3650,OK,1,720028,2,10,17,6 -25 -41 -58 -40,482.09
# S 3700
3700,OK,1,219689,2,9,16,8 -27 -9 2 33,24.5
# S 3750
3750,OK,1,815656,2,10,16,15 6 17 -12 -28,12.471
# S 3800
3800,OK,1,634909,2,10,17,63 -49 41 1 65,328.234
# S 3850
3850,OK,1,653257,2,10,16,19 -52 7 -5 -21,66.691
# S 3900
3900,OK,1,954545,2,10,16,18 -38 13 11 -14,125.336
# S 3950
3950,OK,1,1686769,2,11,16,43 -25 0 12 45,24.29
# S 4000
4000,OK,1,336596,2,10,16,69 15 -1 4 -26,25.121
# S 4050
4050,OK,1,1137281,2,11,15,0 31 2 1 -4,7.845
# S 4100
4100,OK,1,1023169,2,10,16,45 -29 -13 16 -29,38.797
# S 4150
4150,OK,1,1077941,2,11,17,76 -3 -6 9 -71,537.559
# S 4200
4200,OK,1,450185,2,10,15,0 5 15 4 -11,0.734
# S 4250
4250,OK,1,1018641,2,10,17,44 24 -19 71 -69,799.815
# S 4300
4300,OK,1,850936,2,10,16,42 -33 33 21 2,274.52
# S 4350
4350,OK,1,1310884,2,11,17,31 -7 -13 1 -96,406.351
# S 4400
4400,OK,1,1073148,2,11,16,26 51 -8 -24 -7,226.776
# S 4450
4450,OK,1,1292805,2,11,15,26 -9 -10 -3 1,11.467
# S 4500
4500,OK,1,353553,2,10,16,8 14 -22 13 17,70.595
# S 4550
4550,OK,1,796792,2,10,16,22 31 -26 1 32,42.809
# S 4600
4600,OK,1,1229180,2,11,17,64 44 -41 -76 -53,1418.876
# S 4650
4650,OK,1,442345,2,10,16,26 -11 49 -11 7,175.049
# S 4700
4700,OK,1,933317,2,10,17,10 92 -3 32 -73,706.943
# S 4750
4750,OK,1,416949,2,10,16,37 -33 13 -42 -24,38.307
# S 4800
4800,OK,1,1049776,2,11,16,31 -11 -32 5 -32,44.62
# S 4850
4850,OK,1,1069456,2,11,17,12 32 -60 -13 -65,363.636
# S 4900
4900,OK,1,429253,2,10,16,1 0 -5 42 15,38.698
# S 4950
4950,OK,1,1081604,2,11,16,41 -39 23 0 8,214.861
# S 5000
5000,OK,1,947009,2,10,16,28 26 -39 -12 -17,91.394
# S 5050
5050,OK,1,365817,2,10,17,118 35 4 -53 -80,297.654
# S 5100
5100,OK,1,1028785,2,10,16,5 40 -17 16 -28,64.353
# S 5150
5150,OK,1,660457,2,10,16,26 -17 49 -6 14,66.276
# S 5200
5200,OK,1,588733,2,10,16,74 27 14 9 -14,105.53
# S 5250
5250,OK,1,587329,2,10,16,18 -33 -32 -38 -38,12.314
# S 5300
5300,OK,1,246005,2,9,16,92 -22 19 -18 8,183.941
# S 5350
5350,OK,1,903917,2,10,17,43 8 -38 4 67,329.625
# S 5400
5400,OK,1,1115156,2,11,16,14 -11 39 21 -44,12.095
# S 5450
5450,OK,1,852757,2,10,16,9 -5 -3 20 -42,12.828
# S 5500
5500,OK,1,395472,2,10,16,37 -17 38 -1 24,64.961
# S 5550
5550,OK,1,1035800,2,10,17,29 48 82 -82 -44,886.538
# S 5600
5600,OK,1,765809,2,10,17,33 -3 25 -34 -80,413.015
# S 5650
5650,OK,1,1099768,2,11,16,21 -42 27 10 -3,303.191
# S 5700
5700,OK,1,375688,2,10,17,87 -14 34 40 -34,1102.783
# S 5750
5750,OK,1,852936,2,10,16,24 2 28 30 -19,140.913
# S 5800
5800,OK,1,580380,2,10,16,23 28 -32 2 18,78.989
# S 5850
5850,OK,1,335100,2,10,16,38 45 -9 25 -5,228.918
# S 5900
5900,OK,1,717917,2,10,16,40 11 -31 13 2,298.869
# S 5950
5950,OK,1,903117,2,10,16,58 -10 11 21 -9,206.538
# S 6000
6000,OK,1,1002156,2,10,16,7 -33 37 37 17,84.74
# S 6050
6050,OK,1,862981,2,10,15,18 7 -5 24 3,8.432
# S 6100
6100,OK,1,957684,2,10,16,16 -2 -27 2 49,12.346
# S 6150
6150,OK,1,1219040,2,11,16,25 57 2 -29 -24,83.222
# S 6200
6200,OK,1,732280,2,10,16,38 20 21 -8 -23,69.57
# S 6250
6250,OK,1,786848,2,10,16,15 -59 -8 -29 -16,115.578
# S 6300
6300,OK,1,1306348,2,11,15,10 -29 -15 16 -9,5.306
# S 6350
6350,OK,1,779641,2,10,17,41 24 44 -37 87,336.492
# S 6400
6400,OK,1,756728,2,10,16,3 4 -46 -6 10,193.993
# S 6450
6450,OK,1,1021929,2,10,15,30 3 0 1 -7,5.724
# S 6500
6500,OK,1,601533,2,10,15,23 1 -1 -4 -14,0.892
# S 6550
6550,OK,1,1064817,2,11,16,3 -48 2 1 -32,25.931
# S 6600
6600,OK,1,1385452,2,11,17,50 76 41 4 82,545.7
# S 6650
6650,OK,1,914145,2,10,15,35 9 3 1 -4,6.019
# S 6700
6700,OK,1,609873,2,10,16,15 10 11 -38 8,190.79
# S 6750
6750,OK,1,1120520,2,11,17,30 -15 1 57 -87,406.376
# S 6800
6800,OK,1,702652,2,10,16,25 -50 -30 -22 -12,135.76
# S 6850
6850,OK,1,284113,2,10,16,18 7 18 30 -36,18.328
# S 6900
6900,OK,1,1130824,2,11,15,4 12 0 21 -17,0.906
# S 6950
6950,OK,1,920873,2,10,16,30 4 42 3 28,47.001
# S 7000
7000,OK,1,471165,2,10,16,17 -11 31 -10 35,20.44
# S 7050
7050,OK,1,851365,2,10,16,12 -44 -9 12 -30,21.248
# S 7100
7100,OK,1,1354345,2,11,16,26 13 -34 1 29,71.777
# S 7150
7150,OK,1,1250784,2,11,16,21 10 18 -30 -29,60.881
# S 7200
7200,OK,1,1007857,2,10,17,27 13 -27 25 59,565.516
# S 7250
7250,OK,1,325448,2,10,16,30 59 -20 31 -4,253.336
# S 7300
7300,OK,1,881624,2,10,16,34 11 -35 27 10,197.628
# S 7350
7350,OK,1,475960,2,10,16,4 -37 -30 5 17,118.022
# S 7400
7400,OK,1,403225,2,10,15,29 12 -12 6 3,7.911
# S 7450
7450,OK,1,531849,2,10,16,27 18 15 8 -26,19.677
# S 7500
7500,OK,1,1163192,2,11,16,2 -23 16 -7 29,31.359
# S 7550
7550,OK,1,1402945,2,11,16,10 -36 -14 13 23,125.833
# S 7600
7600,OK,1,719973,2,10,15,11 -14 23 11 -4,7.875
# S 7650
7650,OK,1,901888,2,10,16,13 48 -3 -6 -6,255.771
# S 7700
7700,OK,1,1120661,2,11,16,34 -1 5 -14 33,21.304
# S 7750
7750,OK,1,1129560,2,11,15,23 4 16 -1 -17,0.839
# S 7800
7800,OK,1,491841,2,10,15,40 12 5 -2 -2,7.498
# S 7850
7850,OK,1,922745,2,10,16,8 27 5 7 -37,19.078
# S 7900
7900,OK,1,439204,2,10,17,127 -25 -37 8 54,1034.75
# S 7950
7950,OK,1,959901,2,10,16,33 -29 28 -4 27,54.778
# S 8000
8000,OK,1,839389,2,10,16,41 -26 12 -1 -36,31.248
# S 8050
8050,OK,1,1208185,2,11,16,1 28 9 -22 -27,75.831
# S 8100
8100,OK,1,372593,2,10,16,34 34 -60 -3 -9,149.399
# S 8150
8150,OK,1,369832,2,10,16,0 18 -10 7 17,12.262
# S 8200
8200,OK,1,439649,2,10,16,47 -11 19 30 4,230.678
# S 8250
8250,OK,1,1322165,2,11,16,10 19 -10 15 -36,27.373
# S 8300
8300,OK,1,830005,2,10,16,17 -2 -24 -53 -16,33.942
# S 8350
8350,OK,1,688097,2,10,16,47 34 3 -18 4,283.349
# S 8400
8400,OK,1,477728,2,10,16,2 0 -44 6 -29,33.725
# S 8450
8450,OK,1,1369324,2,11,16,21 -22 17 7 24,103.067
# S 8500
8500,OK,1,604968,2,10,17,76 -73 1 -16 -66,774.008
# S 8550
8550,OK,1,1005476,2,10,16,53 -39 -29 -14 -19,132.359
# S 8600
8600,OK,1,763140,2,10,14,13 -2 -7 -4 -9,0.044
# S 8650
8650,OK,1,699812,2,10,16,38 -34 -8 18 -19,50.884
# S 8700
8700,OK,1,1065621,2,11,17,16 35 19 4 -55,336.439
# S 8750
8750,OK,1,893408,2,10,16,32 -32 54 -1 -5,259.149
# S 8800
8800,OK,1,564241,2,10,16,63 -17 -31 -4 5,223.027
# S 8850
8850,OK,1,1000296,2,10,17,7 -7 -70 20 56,1426.277
# S 8900
8900,OK,1,705945,2,10,14,4 -8 1 -8 4,0.221
# S 8950
8950,OK,1,456989,2,10,15,26 -10 19 -9 9,3.211
# S 9000
9000,OK,1,396648,2,10,16,2 12 21 34 -2,281.129
# S 9050
9050,OK,1,1219469,2,11,15,0 9 19 -10 13,3.204
# S 9100
9100,OK,1,352217,2,10,16,17 28 9 27 -20,36.428
# S 9150
9150,OK,1,912976,2,10,16,13 -39 -28 -17 52,12.165
# S 9200
9200,OK,1,825516,2,10,16,3 -57 13 -7 32,21.93
# S 9250
9250,OK,1,827276,2,10,16,53 -20 9 1 -32,20.249
# S 9300
9300,OK,1,525969,2,10,13,2 -6 -2 -3 3,0.006
# S 9350
9350,OK,1,872372,2,10,16,25 7 -43 -23 11,183.739
# S 9400
9400,OK,1,992753,2,10,16,1 -15 10 -29 -28,50.845
# S 9450
9450,OK,1,809164,2,10,15,9 16 -17 4 18,1.034
# S 9500
9500,OK,1,1267321,2,11,16,16 40 55 18 -5,280.888
# S 9550
9550,OK,1,522196,2,10,17,119 2 86 3 39,1245.675
# S 9600
9600,OK,1,902381,2,10,16,28 -42 -16 8 -13,179.108
# S 9650
9650,OK,1,163197,2,9,15,33 10 -10 -8 -3,5.576
# S 9700
9700,OK,1,948945,2,10,16,7 -31 49 -5 13,101.808
# S 9750
9750,OK,1,957385,2,10,16,7 24 10 9 -32,14.064
# S 9800
9800,OK,1,619857,2,10,16,12 13 3 19 43,11.349
# S 9850
9850,OK,1,1268540,2,11,16,32 40 -10 17 7,264.51
# S 9900
9900,OK,1,1017353,2,10,16,22 12 -1 6 33,11.866
# S 9950
9950,OK,1,1014749,2,10,15,9 19 -19 10 -13,3.012
# S 10000
10000,OK,1,508853,2,10,16,79 -1 -4 -22 -20,92.873
