# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 24 of = 50
# kmax_cap = 33
# generated = 2026-08-27 19:28:37 host = bp1-compute092
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
# S 25
25,OK,1,1467108,2,11,17,84 38 -25 -61 -48,3077.88
# S 75
75,OK,1,1190461,2,11,16,14 9 -45 -39 -12,183.916
# S 125
125,OK,1,874648,2,10,16,20 19 -2 27 -23,78.144
# S 175
175,OK,1,592540,2,10,16,20 -35 58 -27 21,64.51
# S 225
225,OK,1,1086853,2,11,15,15 5 11 -2 -20,0.63
# S 275
275,OK,1,801873,2,10,14,12 -7 4 0 -4,0.171
# S 325
325,OK,1,1308368,2,11,17,51 -41 79 47 -53,2239.731
# S 375
375,OK,1,1174304,2,11,15,7 20 8 6 -12,4.079
# S 425
425,OK,1,598225,2,10,16,41 9 -26 19 26,22.61
# S 475
475,OK,1,890420,2,10,15,13 -2 -17 -13 -16,0.705
# S 525
525,OK,1,777129,2,10,15,33 4 9 8 -7,5.157
# S 575
575,OK,1,969172,2,10,16,27 -49 24 10 -14,127.58
# S 625
625,OK,1,238913,2,9,16,4 26 -22 5 -12,11.525
# S 675
675,OK,1,1195444,2,11,15,19 9 -12 -3 -12,1.984
# S 725
725,OK,1,944769,2,10,16,8 23 -7 -26 32,24.086
# S 775
775,OK,1,1313176,2,11,16,3 -13 -12 2 -41,12.229
# S 825
825,OK,1,904028,2,10,16,0 7 12 -30 -30,18.391
# S 875
875,OK,1,983884,2,10,16,47 38 -28 -20 -4,261.565
# S 925
925,OK,1,1081249,2,11,15,17 5 -20 6 -5,6.199
# S 975
975,OK,1,904605,2,10,15,21 28 -3 -3 7,6.242
# S 1025
1025,OK,1,1391572,2,11,16,21 32 -6 -10 -26,65.304
# S 1075
1075,OK,1,716464,2,10,16,22 5 -26 -15 22,19.282
# S 1125
1125,OK,1,407149,2,10,15,40 -11 11 0 4,5.794
# S 1175
1175,OK,1,1087800,2,11,16,-31 -7 -48 3 -34,23.299
# S 1225
1225,OK,1,1147681,2,11,16,11 13 44 -11 20,109.923
# S 1275
1275,OK,1,725857,2,10,16,12 -19 -37 9 -24,50.128
# S 1325
1325,OK,1,978397,2,10,16,42 41 16 21 33,40.821
# S 1375
1375,OK,1,407404,2,10,15,25 -24 5 -1 9,1.985
# S 1425
1425,OK,1,1064008,2,11,16,10 -7 -16 -4 -34,17.917
# S 1475
1475,OK,1,493520,2,10,15,22 -9 24 1 -9,2.652
# S 1525
1525,OK,1,1180720,2,11,15,29 7 2 -17 -11,3.522
# S 1575
1575,OK,1,498924,2,10,16,15 -64 -22 6 -19,29.445
# S 1625
1625,OK,1,599177,2,10,16,24 -16 9 28 37,13.602
# S 1675
1675,OK,1,1116196,2,11,15,31 8 -10 -20 -1,10.294
# S 1725
1725,OK,1,569889,2,10,16,1 -17 20 -23 24,69.786
# S 1775
1775,OK,1,902697,2,10,16,15 -26 -2 -5 34,16.787
# S 1825
1825,OK,1,193013,2,9,15,41 -26 5 7 3,4.801
# S 1875
1875,OK,1,1141001,2,11,15,14 -27 -8 -7 3,9.286
# S 1925
1925,OK,1,447548,2,10,17,6 28 18 15 -66,317.675
# S 1975
1975,OK,1,1275633,2,11,15,15 -7 12 23 0,12.003
# S 2025
2025,OK,1,830784,2,10,15,16 17 -4 28 4,5.893
# S 2075
2075,OK,1,349608,2,10,16,9 -54 20 -31 1,290.954
# S 2125
2125,OK,1,970717,2,10,14,8 -7 3 -9 -1,0.395
# S 2175
2175,OK,1,1091600,2,11,15,13 8 -25 -7 5,7.844
# S 2225
2225,OK,1,854916,2,10,16,19 -18 -40 21 -23,55.432
# S 2275
2275,OK,1,1033629,2,10,16,5 -3 33 28 -24,53.873
# S 2325
2325,OK,1,639644,2,10,15,7 -36 1 -8 -2,8.769
# S 2375
2375,OK,1,875544,2,10,16,25 -34 13 0 -31,16.261
# S 2425
2425,OK,1,998560,2,10,16,14 -2 59 -19 -9,212.568
# S 2475
2475,OK,1,1283884,2,11,17,17 9 44 -43 96,349.233
# S 2525
2525,OK,1,1317124,2,11,15,19 -3 11 9 17,1.414
# S 2575
2575,OK,1,336441,2,10,16,13 -9 25 -18 21,62.674
# S 2625
2625,OK,1,957036,2,10,16,32 -28 -41 34 46,12.951
# S 2675
2675,OK,1,749921,2,10,16,75 -5 12 -8 -13,154.249
# S 2725
2725,OK,1,815053,2,10,15,12 32 -21 -3 -5,5.793
# S 2775
2775,OK,1,771457,2,10,16,13 -14 0 20 -37,14.177
# S 2825
2825,OK,1,831440,2,10,16,44 -5 -9 -25 16,140.642
# S 2875
2875,OK,1,628444,2,10,16,35 -14 -46 14 20,72.452
# S 2925
2925,OK,1,1211876,2,11,16,18 -13 -26 28 -30,39.931
# S 2975
2975,OK,1,236321,2,9,16,66 -35 9 25 14,119.184
# S 3025
3025,OK,1,644161,2,10,16,2 -10 34 25 16,59.049
# S 3075
3075,OK,1,635081,2,10,16,16 -11 -5 11 37,10.877
# S 3125
3125,OK,1,561092,2,10,15,15 -25 11 14 -8,5.212
# S 3175
3175,OK,1,610000,2,10,16,43 39 -6 29 -22,56.433
# S 3225
3225,OK,1,813181,2,10,16,16 50 43 -14 -23,87.427
# S 3275
