# kzero.jl — least k with a primitive representation of ell^{2k}
# p = 578415690713087
# ell = 2
# det = 16p^2 = 5353035380209560300456849113104
# forms_in_file = 10000
# tag = main
# batch = 35 of = 50
# kmax_cap = 33
# generated = 2026-08-28 03:33:52 host = bp1-compute098
form,status,in_genus,lambda1,aut,kmin,k0,witness,secs
2786,OK,1,644905,2,10,16,49 25 -42 1 -19,50.996
# S 2836
2836,OK,1,1148049,2,11,15,8 22 -21 21 19,0.834
# S 2886
2886,OK,1,572749,2,10,17,101 5 -32 -40 73,393.215
# S 2936
2936,OK,1,821132,2,10,15,5 -5 -9 -7 17,0.476
# S 2986
2986,OK,1,358604,2,10,15,8 0 10 -19 0,8.59
# S 3036
3036,OK,1,652149,2,10,16,17 3 -5 37 22,68.237
# S 3086
3086,OK,1,324017,2,10,15,4 8 -8 -15 -4,5.212
# S 3136
3136,OK,1,992405,2,10,16,8 32 4 33 -22,56.672
# S 3186
3186,OK,1,1065937,2,11,16,59 -7 4 -31 -4,240.144
# S 3236
3236,OK,1,1021473,2,10,16,13 -45 -21 34 -28,66.261
# S 3286
3286,OK,1,401352,2,10,16,67 2 -16 -16 18,56.923
# S 3336
3336,OK,1,136584,2,9,16,26 1 -20 3 -26,9.114
# S 3386
3386,OK,1,1044564,2,10,16,6 29 -25 -27 -15,124.687
# S 3436
3436,OK,1,198517,2,9,16,50 -7 -37 7 14,68.778
# S 3486
3486,OK,1,826128,2,10,15,9 15 22 4 0,9.98
# S 3536
3536,OK,1,507500,2,10,16,6 -44 14 13 12,158.742
# S 3586
3586,OK,1,819625,2,10,16,8 -20 11 23 -32,16.363
# S 3636
3636,OK,1,1183449,2,11,16,12 35 14 26 -20,100.307
# S 3686
3686,OK,1,1161980,2,11,16,16 34 25 3 -49,10.864
# S 3736
3736,OK,1,879788,2,10,16,16 -64 45 16 -12,83.616
# S 3786
3786,OK,1,850532,2,10,16,13 -6 -26 19 -39,11.794
# S 3836
3836,OK,1,459540,2,10,15,7 15 -15 -12 -5,0.53
# S 3886
3886,OK,1,662245,2,10,16,22 19 -6 -9 38,11.462
# S 3936
3936,OK,1,1138297,2,11,16,3 38 -26 -2 19,109.151
# S 3986
3986,OK,1,576717,2,10,16,13 3 -31 39 -15,51.079
# S 4036
4036,OK,1,1194909,2,11,15,12 22 -7 -6 7,6.057
# S 4086
4086,OK,1,510896,2,10,16,68 -48 24 16 15,113.852
# S 4136
4136,OK,1,997804,2,10,17,23 90 -1 76 52,762.563
# S 4186
4186,OK,1,791424,2,10,16,56 4 -7 2 29,50.412
# S 4236
4236,OK,1,1292524,2,11,17,25 66 -40 7 -64,358.195
# S 4286
4286,OK,1,1465536,2,11,17,9 80 -6 21 -85,535.982
# S 4336
4336,OK,1,640888,2,10,17,30 47 -34 41 83,280.836
# S 4386
4386,OK,1,1448001,2,11,16,3 3 -4 -14 -50,13.801
# S 4436
4436,OK,1,711409,2,10,15,4 -5 0 20 5,5.943
# S 4486
4486,OK,1,1313472,2,11,15,18 -1 -25 11 -5,7.521
# S 4536
4536,OK,1,1548593,2,11,16,15 -23 -29 18 -43,19.501
# S 4586
4586,OK,1,434520,2,10,16,51 50 15 5 21,32.708
# S 4636
4636,OK,1,703225,2,10,16,38 -29 -13 -7 26,41.326
# S 4686
4686,OK,1,405236,2,10,16,20 2 3 29 -22,31.693
# S 4736
4736,OK,1,1039884,2,10,16,32 -37 -20 -28 21,83.418
# S 4786
4786,OK,1,755168,2,10,17,43 45 -47 -4 -30,503.305
# S 4836
4836,OK,1,344124,2,10,16,31 0 21 37 -9,109.587
# S 4886
4886,OK,1,827488,2,10,16,45 -14 31 15 -25,52.515
# S 4936
4936,OK,1,945249,2,10,16,29 37 -26 16 -23,142.741
# S 4986
4986,OK,1,964509,2,10,16,29 25 21 36 -37,18.289
# S 5036
5036,OK,1,785896,2,10,16,27 29 6 28 22,52.523
# S 5086
5086,OK,1,450992,2,10,16,1 21 -27 -20 28,18.709
# S 5136
5136,OK,1,915952,2,10,16,19 45 -28 -13 -18,50.963
# S 5186
5186,OK,1,623396,2,10,16,6 -60 -7 -1 8,125.916
# S 5236
5236,OK,1,180017,2,9,16,101 5 -25 -13 16,88.007
# S 5286
5286,OK,1,430537,2,10,15,1 -20 -8 13 -2,8.435
# S 5336
5336,OK,1,1289041,2,11,17,62 -35 46 9 69,559.471
# S 5386
5386,OK,1,461564,2,10,16,21 -36 46 -24 -10,124.872
# S 5436
5436,OK,1,387700,2,10,16,28 -5 -20 -17 -23,21.246
# S 5486
5486,OK,1,809396,2,10,16,15 -4 -40 26 -30,16.295
# S 5536
5536,OK,1,1136200,2,11,15,13 8 -12 2 -16,0.927
# S 5586
5586,OK,1,1195140,2,11,16,12 -15 -31 4 -41,13.194
# S 5636
5636,OK,1,1315568,2,11,16,18 36 50 11 -20,106.593
# S 5686
5686,OK,1,1218417,2,11,15,2 -2 11 4 -15,0.819
# S 5736
5736,OK,1,298016,2,10,16,78 -18 43 9 6,158.514
# S 5786
5786,OK,1,685233,2,10,17,155 66 52 -27 -65,598.892
# S 5836
5836,OK,1,836125,2,10,17,34 9 -33 60 -36,758.674
# S 5886
5886,OK,1,236272,2,9,16,31 32 -32 -18 13,64.837
# S 5936
5936,OK,1,498137,2,10,15,12 -5 9 -12 16,0.441
# S 5986
5986,OK,1,798509,2,10,16,23 -63 -15 -7 22,41.793
# S 6036
6036,OK,1,557833,2,10,15,24 -1 13 10 -5,5.544
# S 6086
6086,OK,1,552524,2,10,16,22 -46 -11 -21 11,118.871
# S 6136
6136,OK,1,1100617,2,11,16,18 -30 3 -6 -32,18.203
# S 6186
6186,OK,1,1070860,2,11,17,75 -14 40 68 -42,1461.844
# S 6236
6236,OK,1,672929,2,10,16,40 -3 -23 24 39,10.692
# S 6286
6286,OK,1,628216,2,10,16,3 -34 44 8 22,38.322
# S 6336
6336,OK,1,904296,2,10,16,57 -52 -21 26 41,10.961
# S 6386
6386,OK,1,284297,2,10,16,30 47 20 5 -4,215.742
# S 6436
6436,OK,1,724109,2,10,16,41 70 12 -1 -9,189.042
# S 6486
6486,OK,1,431360,2,10,16,32 -11 -27 17 -32,12.848
# S 6536
6536,OK,1,1319945,2,11,16,55 52 11 -5 12,174.472
# S 6586
6586,OK,1,1272324,2,11,16,27 -9 39 7 33,42.151
# S 6636
6636,OK,1,789789,2,10,17,17 16 48 -3 -73,463.919
# S 6686
6686,OK,1,794904,2,10,16,12 65 36 17 13,93.136
# S 6736
6736,OK,1,491332,2,10,16,3 -3 36 -34 10,161.961
# S 6786
6786,OK,1,821596,2,10,16,6 -28 0 15 -36,10.691
# S 6836
6836,OK,1,472949,2,10,16,71 9 13 7 18,29.541
# S 6886
6886,OK,1,1090912,2,11,16,4 -26 -17 11 -34,22.298
# S 6936
6936,OK,1,1174609,2,11,16,9 25 10 -4 35,25.099
# S 6986
6986,OK,1,979600,2,10,15,26 -27 12 -8 -14,1.876
# S 7036
7036,OK,1,757024,2,10,16,18 7 27 20 -29,10.887
# S 7086
7086,OK,1,294876,2,10,16,53 0 -20 -15 -22,13.027
# S 7136
7136,OK,1,903196,2,10,16,19 -10 28 8 26,27.111
# S 7186
7186,OK,1,264496,2,10,15,42 7 -1 6 12,1.464
# S 7236
7236,OK,1,1351577,2,11,17,75 -1 -14 3 -90,487.113
# S 7286
7286,OK,1,818056,2,10,16,39 -22 6 -26 34,27.402
# S 7336
7336,OK,1,1184517,2,11,17,26 -48 37 2 -67,360.654
# S 7386
7386,OK,1,127516,2,9,16,26 -77 -14 -15 -21,16.582
# S 7436
7436,OK,1,260116,2,9,16,81 8 33 2 -18,70.588
# S 7486
7486,OK,1,1035876,2,10,14,5 -13 -5 0 2,0.301
# S 7536
7536,OK,1,468644,2,10,16,60 -15 24 17 34,16.877
# S 7586
7586,OK,1,1331224,2,11,16,3 38 3 -42 14,153.189
# S 7636
7636,OK,1,1089081,2,11,16,43 27 42 42 -23,95.839
# S 7686
7686,OK,1,507152,2,10,16,31 -18 -2 -32 -33,15.576
# S 7736
7736,OK,1,1224137,2,11,16,25 -50 13 15 -29,39.125
# S 7786
7786,OK,1,1207092,2,11,16,16 9 21 -11 27,64.052
# S 7836
7836,OK,1,727252,2,10,15,14 -12 -2 -22 -3,7.707
# S 7886
7886,OK,1,737220,2,10,15,7 21 -16 20 -3,8.035
# S 7936
7936,OK,1,1041368,2,10,15,11 2 -6 -13 12,2.491
# S 7986
7986,OK,1,386376,2,10,17,50 -15 -25 21 -33,287.967
# S 8036
8036,OK,1,1551293,2,11,16,28 -44 -27 1 30,79.93
# S 8086
8086,OK,1,378849,2,10,16,64 31 -8 -4 -28,31.212
# S 8136
8136,OK,1,822361,2,10,16,2 55 36 -13 25,37.559
# S 8186
8186,OK,1,477021,2,10,16,23 -57 28 30 18,86.508
# S 8236
8236,OK,1,1112449,2,11,15,13 25 10 -13 17,1.287
# S 8286
8286,OK,1,354593,2,10,16,23 4 -48 -12 -3,197.86
# S 8336
8336,OK,1,922197,2,10,16,11 19 55 -11 -7,200.188
# S 8386
8386,OK,1,1037521,2,10,16,43 10 -30 -1 2,262.352
# S 8436
8436,OK,1,1008521,2,10,16,37 -25 22 -13 16,132.468
# S 8486
8486,OK,1,1031209,2,10,16,39 14 25 36 19,82.375
# S 8536
8536,OK,1,1475264,2,11,16,23 -23 -27 -16 -55,10.947
# S 8586
8586,OK,1,1221992,2,11,14,1 -10 12 -9 0,0.422
# S 8636
8636,OK,1,492996,2,10,16,69 3 6 -5 31,39.167
# S 8686
8686,OK,1,1224269,2,11,16,52 -28 -15 -5 18,108.224
# S 8736
8736,OK,1,791884,2,10,17,96 -43 50 -16 87,375.355
# S 8786
8786,OK,1,709653,2,10,16,13 0 13 -18 41,11.35
# S 8836
8836,OK,1,810404,2,10,16,18 49 -14 -12 13,111.002
# S 8886
8886,OK,1,1107636,2,11,16,-8 -11 3 1 -41,11.082
# S 8936
8936,OK,1,845484,2,10,16,20 24 51 7 26,57.056
# S 8986
8986,OK,1,935189,2,10,16,7 -35 47 27 -7,222.132
# S 9036
9036,OK,1,945673,2,10,16,57 -2 13 -19 32,38.169
# S 9086
9086,OK,1,852049,2,10,15,16 11 -3 -5 13,1.032
# S 9136
9136,OK,1,886132,2,10,14,4 9 10 -1 2,0.225
# S 9186
9186,OK,1,1019884,2,10,16,31 -47 -20 -13 25,70.055
# S 9236
9236,OK,1,782257,2,10,15,2 18 20 9 -15,1.224
# S 9286
9286,OK,1,546036,2,10,16,64 1 21 19 -14,116.909
# S 9336
9336,OK,1,997809,2,10,16,21 54 -18 35 -18,76.974
# S 9386
9386,OK,1,1084512,2,11,13,1 2 2 -5 0,0.021
# S 9436
9436,OK,1,1047936,2,10,16,13 -24 8 -23 38,12.529
# S 9486
9486,OK,1,742708,2,10,15,22 7 20 3 1,8.978
# S 9536
9536,OK,1,840000,2,10,16,31 59 15 10 -15,86.928
# S 9586
9586,OK,1,907228,2,10,16,44 39 -22 6 -30,25.659
# S 9636
9636,OK,1,559480,2,10,15,4 -8 26 -7 -2,6.802
# S 9686
9686,OK,1,722860,2,10,17,56 -74 9 22 -77,436.033
# S 9736
9736,OK,1,836145,2,10,16,22 2 -21 44 -39,21.919
# S 9786
9786,OK,1,1201585,2,11,16,17 -51 15 -6 -33,27.639
# S 9836
9836,OK,1,823041,2,10,16,30 -1 39 -18 -10,170.835
# S 9886
9886,OK,1,741020,2,10,16,54 11 7 23 -33,27.386
# S 9936
9936,OK,1,1192549,2,11,15,8 -28 7 -5 12,1.52
# S 9986
9986,OK,1,1019381,2,10,17,59 4 42 -21 59,526.715
